,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
15,21.6,11.1,1.8,28,32.9,,,,,,,,,,,,,,,1.1,14.43,"Luke Kennard, DET",6.0,165,8.1,.589,20.3,54.0
16,11.2,11.7,2.4,62,20.0,,,,,,,,,,,,,,,2.1,14.41,"Doug McDermott, IND",6.9,166,6.4,.626,18.9,72.5
17,12.6,13.7,2.4,50,24.4,,,,,,,,,,,,,,,5.4,14.41,"Derrick Jones Jr., MIA",9.7,,6.1,.599,13.6,71.1
18,17.9,11.8,2.9,53,28.5,,,,,,,,,,,,,,,1.2,14.40,"Bogdan Bogdanovic, SAC",6.4,168,9.4,.560,22.4,88.0
19,9.3,19.9,2.1,49,29.9,,,,,,,,,,,,,,,4.2,14.38,"Lauri Markkanen, CHI",11.6,169,9.9,.559,20.6,63.0
20,30.3,11.0,2.0,50,23.9,,,,,,,,,,,,,,,2.1,14.37,"Shabazz Napier, MIN/WSH",6.4,170,13.1,.550,20.8,60.1
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,14.1,22.3,2.4,59,21.5,,,,,,,,,,,,,,,4.8,14.34,"Rudy Gay, SA",13.5,171,10.9,.542,20.7,72.6
23,29.7,8.4,1.9,48,24.8,,,,,,,,,,,,,,,1.5,14.27,"D.J. Augustin, ORL",4.8,172,9.0,.547,20.3,58.1
24,7.6,12.3,3.1,62,27.3,,,,,,,,,,,,,,,0.8,14.23,"Terrence Ross, ORL",6.4,173,6.1,.547,22.0,94.2
25,10.4,11.6,2.2,63,26.3,,,,,,,,,,,,,,,3.6,14.21,"Jerami Grant, DEN",7.6,174,7.2,.582,17.6,67.1
26,13.9,19.7,1.4,38,21.3,,,,,,,,,,,,,,,10.2,14.17,"Ian Mahinmi, WSH",14.8,175,12.7,.545,15.5,43.1
27,14.3,14.9,2.3,46,28.1,,,,,,,,,,,,,,,2.1,14.11,"Jeremy Lamb, IND",8.6,176,7.4,.547,19.2,69.5
28,24.9,10.0,2.6,52,32.4,,,,,,,,,,,,,,,2.6,14.06,"Marcus Smart, BOS",6.3,177,8.7,.519,20.2,76.9
29,12.1,13.2,2.7,61,26.6,,,,,,,,,,,,,,,2.7,14.00,"Brook Lopez, MIL",8.3,178,8.1,.537,17.0,82.2
30,12.2,15.5,2.0,64,25.4,,,,,,,,,,,,,,,6.5,13.95,"Maxi Kleber, DAL",11.1,179,7.7,.602,13.7,59.5
31,29.3,11.7,2.2,60,26.2,,,,,,,,,,,,,,,1.9,13.84,"Ish Smith, WSH",6.6,180,7.9,.512,19.4,66.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.6,20.1,2.1,61,29.9,,,,,,,,,,,,,,,2.9,13.81,"Robert Covington, HOU/MIN",11.2,181,10.7,.572,16.1,63.0
34,18.7,19.5,2.5,60,24.9,,,,,,,,,,,,,,,4.4,13.81,"Troy Brown Jr., WSH",11.7,,8.2,.531,17.2,73.9
35,11.2,17.1,1.4,40,29.7,,,,,,,,,,,,,,,5.6,13.80,"Rui Hachimura, WSH",11.1,183,6.6,.539,18.3,40.8
36,22.5,9.5,1.6,41,28.6,,,,,,,,,,,,,,,2.7,13.79,"Mike Conley, UTAH",6.2,184,9.6,.527,23.4,48.7
37,21.8,13.7,1.0,48,15.7,,,,,,,,,,,,,,,2.6,13.75,"Emmanuel Mudiay, UTAH",8.4,185,13.2,.550,22.8,30.8
38,32.1,16.6,2.5,56,32.4,,,,,,,,,,,,,,,3.6,13.74,"Lonzo Ball, NO",10.1,186,14.1,.529,20.4,74.2
39,32.5,10.9,2.8,64,28.9,,,,,,,,,,,,,,,4.1,13.59,"Tomas Satoransky, CHI",7.3,187,12.0,.535,18.3,85.2
40,12.6,11.7,2.6,59,29.3,,,,,,,,,,,,,,,4.7,13.50,"Glenn Robinson III, GS/PHI",8.1,188,7.0,.577,16.3,77.4
41,13.2,16.9,0.7,59,12.9,,,,,,,,,,,,,,,7.7,13.44,"Thon Maker, DET",12.2,189,14.1,.579,15.7,22.1
42,13.6,16.1,1.5,63,24.9,,,,,,,,,,,,,,,6.2,13.38,"Thaddeus Young, CHI",10.9,190,11.9,.520,19.6,44.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,17.5,8.8,2.6,61,29.8,,,,,,,,,,,,,,,1.2,13.37,"Kendrick Nunn, MIA",5.1,191,8.4,.540,23.5,77.7
45,14.5,12.7,3.1,64,34.9,,,,,,,,,,,,,,,3.0,13.34,"Harrison Barnes, SAC",7.7,192,7.6,.575,17.3,94.4
46,13.4,14.6,2.6,63,30.1,,,,,,,,,,,,,,,4.2,13.23,"OG Anunoby, TOR",9.5,193,10.2,.598,14.1,77.4
47,10.9,12.0,1.6,54,21.8,,,,,,,,,,,,,,,1.6,13.23,"Malik Beasley, DEN/MIN",6.7,,8.1,.553,20.4,47.8
48,8.8,12.6,0.6,39,18.8,,,,,,,,,,,,,,,3.5,13.19,"Jeff Green, HOU/UTAH",8.2,195,10.2,.582,16.5,18.5
49,26.5,18.4,1.5,58,19.2,,,,,,,,,,,,,,,5.2,13.16,"Kyle Anderson, MEM",11.9,196,11.2,.542,14.2,44.2
50,18.0,12.9,2.2,64,27.0,,,,,,,,,,,,,,,3.6,13.08,"Mikal Bridges, PHX",8.2,197,10.1,.623,12.5,66.6
51,15.9,20.1,1.1,57,24.6,,,,,,,,,,,,,,,6.7,13.07,"Dario Saric, PHX",13.2,198,10.7,.568,17.0,32.9
52,14.0,16.0,0.6,35,13.3,,,,,,,,,,,,,,,2.0,12.94,"Denzel Valentine, CHI",8.7,199,8.2,.505,23.0,16.9
53,11.6,11.2,2.3,64,29.9,,,,,,,,,,,,,,,0.6,12.93,"Duncan Robinson, MIA",6.1,200,7.7,.684,15.2,69.3
0,17.2,16.3,1.6,48,29.0,,,,,,,,,,,,,,,2.4,12.84,"Damion Lee, GS",9.1,201,8.7,.548,19.2,48.6
1,13.4,11.0,2.1,62,31.0,,,,,,,,,,,,,,,3.3,12.75,"Joe Harris, BKN",7.2,202,9.6,.590,17.9,64.4
2,13.0,12.9,0.3,36,15.5,,,,,,,,,,,,,,,4.1,12.71,"Luke Kornet, CHI",8.3,203,5.7,.539,16.1,10.1
3,15.8,12.6,1.3,55,21.3,,,,,,,,,,,,,,,2.4,12.71,"Malik Monk, CHA",7.3,,10.7,.530,23.1,38.5
4,15.1,11.9,1.7,64,24.9,,,,,,,,,,,,,,,2.1,12.67,"Justin Holiday, IND",7.1,205,6.9,.599,13.3,51.7
5,35.5,13.0,0.8,47,20.6,,,,,,,,,,,,,,,2.6,12.66,"Rajon Rondo, LAL",7.9,206,13.3,.494,21.0,23.9
6,10.6,15.0,0.7,39,17.1,,,,,,,,,,,,,,,3.2,12.60,"Keita Bates-Diop, DEN/MIN",8.9,207,5.0,.541,8.2,20.9
7,37.1,22.3,0.7,43,28.4,,,,,,,,,,,,,,,2.0,12.59,"Draymond Green, GS",11.8,208,13.7,.489,17.6,19.8
8,12.0,16.9,0.6,51,21.4,,,,,,,,,,,,,,,3.2,12.55,"Markieff Morris, DET/LAL",10.0,209,12.2,.570,21.5,17.1
9,14.6,24.4,1.2,62,20.0,,,,,,,,,,,,,,,6.1,12.53,"Trey Lyles, SA",15.2,210,8.3,.551,13.4,35.7
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,33.6,12.7,1.9,64,29.9,,,,,,,,,,,,,,,1.4,12.49,"Joe Ingles, UTAH",7.3,211,12.6,.588,16.3,57.0
12,9.9,19.8,0.5,28,18.8,,,,,,,,,,,,,,,3.6,12.46,"Chandler Hutchison, CHI",11.3,212,10.3,.521,18.7,15.4
13,10.4,13.2,0.8,58,13.3,,,,,,,,,,,,,,,1.8,12.46,"Georges Niang, UTAH",7.7,,7.7,.612,16.5,22.5
14,14.3,16.8,0.8,57,30.2,,,,,,,,,,,,,,,3.3,12.44,"PJ Washington, CHA",9.8,214,10.9,.549,18.5,24.1
15,16.2,14.3,0.4,52,17.1,,,,,,,,,,,,,,,4.4,12.40,"Nicolo Melli, NO",9.3,215,10.2,.583,16.0,11.9
16,14.9,15.9,0.4,44,9.4,,,,,,,,,,,,,,,4.7,12.34,"Javonte Green, BOS",10.4,216,11.6,.558,13.6,11.3
17,11.1,19.8,0.3,49,8.4,,,,,,,,,,,,,,,6.0,12.30,"Goga Bitadze, IND",12.9,217,13.2,.530,17.4,10.4
18,17.1,9.5,1.3,47,30.7,,,,,,,,,,,,,,,2.8,12.28,"Josh Richardson, PHI",6.1,218,10.6,.526,21.4,38.5
19,13.9,7.9,1.5,65,25.8,,,,,,,,,,,,,,,2.1,12.28,"Langston Galloway, DET",5.0,,5.7,.585,15.7,44.4
20,15.0,12.3,1.6,63,29.5,,,,,,,,,,,,,,,7.1,12.26,"Dorian Finney-Smith, DAL",9.8,220,9.4,.594,12.7,48.9
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,12.2,11.5,0.9,49,20.3,,,,,,,,,,,,,,,4.3,12.26,"Cameron Johnson, PHX",7.8,,6.8,.576,15.5,26.1
23,31.0,15.7,0.8,47,27.2,,,,,,,,,,,,,,,4.6,12.24,"Patrick Beverley, LAC",10.3,222,10.8,.549,14.0,23.6
24,15.7,17.7,0.2,41,12.0,,,,,,,,,,,,,,,3.0,12.24,"Mike Muscala, OKC",10.6,,6.5,.560,16.0,5.4
25,13.6,10.2,0.5,21,29.5,,,,,,,,,,,,,,,1.7,12.22,"Rodney Hood, POR",6.0,224,8.1,.625,13.7,15.9
26,11.2,15.5,1.7,64,30.6,,,,,,,,,,,,,,,4.6,12.21,"Miles Bridges, CHA",9.9,225,9.4,.522,19.7,50.0
27,28.5,14.9,1.0,51,24.9,,,,,,,,,,,,,,,1.9,12.16,"Kris Dunn, CHI",8.1,226,11.2,.510,15.6,31.4
28,15.6,20.3,0.2,55,12.7,,,,,,,,,,,,,,,10.1,12.16,"Bruno Fernando, ATL",15.1,,13.6,.546,15.4,6.9
29,15.5,14.0,0.9,64,25.6,,,,,,,,,,,,,,,1.8,12.14,"Coby White, CHI",7.6,228,9.1,.506,24.3,27.9
30,11.2,6.6,0.8,52,20.0,,,,,,,,,,,,,,,1.9,12.12,"Gary Trent Jr., POR",4.3,229,4.4,.563,15.1,25.2
31,24.2,8.9,0.7,57,23.4,,,,,,,,,,,,,,,1.8,12.07,"Aaron Holiday, IND",5.4,230,9.5,.522,20.0,21.3
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,19.1,18.5,1.3,57,29.2,,,,,,,,,,,,,,,3.0,12.04,"Jae Crowder, MIA/MEM",10.9,231,8.1,.532,15.8,38.3
34,8.4,16.0,0.4,49,32.5,,,,,,,,,,,,,,,4.0,12.00,"Carmelo Anthony, POR",10.1,232,9.8,.515,20.8,11.8
35,15.0,15.0,0.1,18,28.4,,,,,,,,,,,,,,,3.7,11.98,"Blake Griffin, DET",9.3,233,10.2,.476,28.3,3.7
36,27.7,15.0,1.2,58,28.2,,,,,,,,,,,,,,,4.2,11.98,"Bruce Brown, DET",9.5,,12.1,.518,17.0,36.0
37,29.6,20.8,0.7,36,27.5,,,,,,,,,,,,,,,3.2,11.93,"Marc Gasol, TOR",12.2,235,10.3,.546,13.5,19.6
38,10.1,17.0,0.2,23,17.5,,,,,,,,,,,,,,,10.2,11.83,"Anzejs Pasecniks, WSH",13.5,236,13.1,.559,15.2,7.4
39,26.5,9.2,0.5,62,19.3,,,,,,,,,,,,,,,1.6,11.82,"Brad Wanamaker, BOS",5.5,237,11.7,.558,16.4,14.6
40,18.0,15.5,0.2,34,12.6,,,,,,,,,,,,,,,2.7,11.73,"Brandon Goodwin, ATL",9.0,238,10.2,.507,22.5,4.7
41,13.8,21.4,0.9,57,27.4,,,,,,,,,,,,,,,3.6,11.72,"Josh Hart, NO",12.5,239,9.6,.556,15.2,28.4
42,21.4,7.0,0.0,40,23.1,,,,,,,,,,,,,,,1.3,11.69,"Isaiah Thomas, WSH",4.0,240,11.3,.531,24.6,0.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,15.7,6.1,0.9,62,25.5,,,,,,,,,,,,,,,2.6,11.68,"Kentavious Caldwell-Pope, LAL",4.4,241,8.1,.593,14.8,27.9
45,14.6,12.9,0.9,61,24.8,,,,,,,,,,,,,,,5.8,11.68,"Josh Okogie, MIN",9.2,,13.1,.553,15.2,26.6
46,25.7,13.8,0.1,28,15.0,,,,,,,,,,,,,,,6.5,11.63,"Gary Payton II, WSH",10.0,243,10.2,.473,14.3,4.0
47,12.5,15.0,0.0,50,12.0,,,,,,,,,,,,,,,5.3,11.62,"Patrick Patterson, LAC",10.3,244,6.9,.570,14.9,1.1
48,25.0,8.0,0.2,49,11.5,,,,,,,,,,,,,,,2.1,11.60,"Raul Neto, PHI",5.1,245,13.7,.562,18.4,5.1
49,8.9,8.8,0.8,62,23.0,,,,,,,,,,,,,,,1.5,11.60,"Ben McLemore, HOU",5.1,,7.7,.619,15.2,23.3
50,22.4,12.0,0.9,55,31.5,,,,,,,,,,,,,,,2.2,11.58,"Kevin Huerter, ATL",7.0,247,9.4,.537,17.6,27.9
51,12.5,14.7,0.5,60,17.2,,,,,,,,,,,,,,,6.3,11.57,"James Ennis III, ORL/PHI",10.5,248,10.1,.555,13.7,16.5
52,8.7,15.4,0.0,53,24.6,,,,,,,,,,,,,,,4.1,11.54,"Kyle Kuzma, LAL",9.9,249,10.4,.519,22.5,0.9
53,11.8,11.5,0.9,57,30.3,,,,,,,,,,,,,,,3.4,11.51,"Danuel House Jr., HOU",7.4,250,7.4,.571,13.2,26.0
0,12.5,14.5,0.6,46,27.7,,,,,,,,,,,,,,,1.3,11.46,"Tyler Herro, MIA",8.2,251,9.9,.535,21.4,18.3
1,16.7,12.6,0.2,30,16.6,,,,,,,,,,,,,,,1.1,11.46,"Grayson Allen, MEM",6.9,,8.9,.577,17.9,7.2
2,15.7,13.8,-0.0,52,19.4,,,,,,,,,,,,,,,2.1,11.43,"Marvin Williams, MIL/CHA",7.8,253,7.8,.585,9.2,-1.0
3,10.4,10.3,0.6,63,21.9,,,,,,,,,,,,,,,1.3,11.43,"Furkan Korkmaz, PHI",5.8,,7.8,.565,18.0,19.2
4,13.9,7.7,0.6,62,25.2,,,,,,,,,,,,,,,0.8,11.32,"Bryn Forbes, SA",4.2,255,7.2,.570,18.2,19.0
5,16.2,10.1,0.3,50,16.7,,,,,,,,,,,,,,,1.8,11.29,"Kyle Korver, MIL",6.2,256,11.1,.613,15.5,9.8
6,22.7,16.9,0.4,61,18.3,,,,,,,,,,,,,,,5.3,11.26,"Pat Connaughton, MIL",11.4,257,11.2,.558,12.2,12.6
7,10.4,8.6,0.7,64,28.4,,,,,,,,,,,,,,,3.6,11.22,"Dillon Brooks, MEM",6.1,258,8.5,.507,24.3,19.5
8,11.0,10.8,0.3,48,15.8,,,,,,,,,,,,,,,2.1,11.22,"Abdel Nader, OKC",6.6,,11.3,.580,15.9,8.1
9,23.2,10.2,0.3,57,17.9,,,,,,,,,,,,,,,1.4,11.19,"Alex Caruso, LAL",5.9,260,10.1,.541,14.3,10.5
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,13.5,10.4,0.3,51,18.8,,,,,,,,,,,,,,,3.2,11.16,"E'Twaun Moore, NO",6.8,261,7.0,.509,19.8,9.4
12,10.6,10.2,0.2,60,14.4,,,,,,,,,,,,,,,6.3,11.14,"Robin Lopez, MIL",8.4,262,14.0,.565,16.0,7.0
13,16.4,24.1,0.3,49,20.1,,,,,,,,,,,,,,,3.2,11.12,"Meyers Leonard, MIA",14.1,263,10.9,.640,11.9,7.6
14,14.3,11.4,0.5,60,25.0,,,,,,,,,,,,,,,3.3,11.11,"Danny Green, LAL",7.4,264,9.4,.563,13.8,13.6
15,12.5,13.4,0.2,53,14.5,,,,,,,,,,,,,,,2.8,11.07,"Lonnie Walker IV, SA",8.1,265,8.4,.515,17.7,6.5
16,17.5,7.9,0.3,55,22.6,,,,,,,,,,,,,,,1.5,11.04,"Sviatoslav Mykhailiuk, DET",4.7,266,10.3,.580,17.0,10.0
17,14.9,10.7,0.2,48,17.4,,,,,,,,,,,,,,,1.2,11.00,"Damyean Dotson, NY",5.8,267,5.5,.527,16.8,6.2
18,17.4,11.3,0.3,64,29.4,,,,,,,,,,,,,,,2.1,10.87,"Cedi Osman, CLE",6.6,268,10.4,.559,16.8,10.3
19,16.3,13.5,0.2,50,23.2,,,,,,,,,,,,,,,2.1,10.86,"Kevin Porter Jr., CLE",7.7,269,13.9,.535,20.8,6.3
20,18.7,15.5,0.2,52,28.0,,,,,,,,,,,,,,,2.4,10.81,"Trevor Ariza, POR/SAC",8.9,270,11.1,.585,12.3,6.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,21.9,10.0,-0.1,44,11.0,,,,,,,,,,,,,,,1.4,10.72,"Yogi Ferrell, SAC",5.6,271,9.3,.499,19.4,-2.0
23,12.3,14.8,-0.2,34,12.2,,,,,,,,,,,,,,,6.5,10.69,"Gary Clark, HOU/ORL",10.6,272,3.3,.544,12.4,-5.1
24,19.4,13.5,0.1,58,17.7,,,,,,,,,,,,,,,6.3,10.68,"Isaac Bonga, WSH",9.8,273,13.1,.627,10.4,2.8
25,9.2,6.1,0.1,33,28.6,,,,,,,,,,,,,,,0.9,10.64,"Eric Gordon, HOU",3.5,274,6.3,.512,21.3,1.9
26,12.1,14.0,0.0,49,17.3,,,,,,,,,,,,,,,6.3,10.62,"Torrey Craig, DEN",10.2,275,7.7,.560,12.1,1.5
27,10.3,24.1,-0.5,54,20.4,,,,,,,,,,,,,,,7.0,10.61,"JaMychal Green, LAC",15.8,276,11.0,.547,13.2,-14.6
28,16.5,8.6,-0.1,38,10.8,,,,,,,,,,,,,,,1.9,10.56,"Quinn Cook, LAL",5.3,277,10.3,.517,20.9,-2.7
29,25.4,14.9,0.0,47,18.5,,,,,,,,,,,,,,,4.4,10.56,"Cody Martin, CHA",9.4,,11.5,.503,14.6,0.7
30,31.3,11.6,0.0,53,13.3,,,,,,,,,,,,,,,2.5,10.55,"Elie Okobo, PHX",6.9,279,10.5,.511,16.0,0.5
31,13.0,14.7,-0.0,54,30.3,,,,,,,,,,,,,,,3.1,10.44,"RJ Barrett, NY",8.7,280,11.0,.473,24.1,-1.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,19.1,12.6,-0.1,35,13.9,,,,,,,,,,,,,,,2.7,10.41,"Dante Exum, CLE/UTAH",7.6,281,14.8,.576,14.8,-4.3
34,21.3,10.4,-0.2,49,14.9,,,,,,,,,,,,,,,3.6,10.36,"Jevon Carter, PHX",6.9,282,10.0,.538,14.0,-7.0
35,18.7,10.5,-0.1,55,28.1,,,,,,,,,,,,,,,1.9,10.34,"Garrett Temple, BKN",6.3,283,7.6,.507,16.9,-3.6
36,32.2,9.5,-0.5,64,24.0,,,,,,,,,,,,,,,2.6,10.33,"Cory Joseph, SAC",6.0,284,9.5,.513,14.1,-15.3
37,16.0,8.9,-0.5,59,23.5,,,,,,,,,,,,,,,1.9,10.25,"Austin Rivers, HOU",5.4,285,5.7,.533,14.9,-15.4
38,11.8,12.7,-0.1,56,16.1,,,,,,,,,,,,,,,3.1,10.23,"Justin Jackson, DAL",8.0,286,3.1,.504,15.7,-3.7
39,6.7,9.0,-0.1,22,22.2,,,,,,,,,,,,,,,2.9,10.22,"Jake Layman, MIN",5.8,287,9.8,.537,17.0,-2.0
40,11.3,16.6,-0.7,62,17.7,,,,,,,,,,,,,,,5.5,10.19,"Mike Scott, PHI",11.0,288,6.0,.540,13.5,-21.5
41,17.3,15.7,-0.2,40,19.4,,,,,,,,,,,,,,,9.3,10.15,"Khem Birch, ORL",12.4,289,11.4,.529,9.4,-5.3
42,23.9,13.4,-0.2,53,18.3,,,,,,,,,,,,,,,2.9,10.11,"Solomon Hill, MIA/MEM",8.3,290,11.3,.548,12.5,-5.7
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,11.9,19.9,-0.6,47,17.1,,,,,,,,,,,,,,,5.6,10.10,"Juan Hernangomez, DEN/MIN",12.6,291,9.2,.509,14.3,-16.8
45,16.1,12.4,-0.2,44,18.0,,,,,,,,,,,,,,,3.0,9.94,"Wes Iwundu, ORL",7.6,292,5.9,.514,13.2,-6.6
46,16.0,8.7,-0.6,55,31.9,,,,,,,,,,,,,,,1.6,9.83,"Gary Harris, DEN",5.2,293,8.1,.518,15.3,-17.7
47,17.5,11.7,-0.3,51,14.8,,,,,,,,,,,,,,,0.6,9.70,"Marco Belinelli, SA",6.1,294,4.4,.507,16.9,-9.0
48,10.8,13.6,-0.2,47,12.1,,,,,,,,,,,,,,,5.7,9.67,"Nassir Little, POR",9.7,295,7.3,.508,13.2,-7.0
49,22.8,7.2,-0.7,58,27.8,,,,,,,,,,,,,,,0.6,9.65,"Tony Snell, DET",3.9,296,5.5,.597,11.7,-20.6
50,15.0,13.4,-0.6,60,22.9,,,,,,,,,,,,,,,4.1,9.63,"Maurice Harkless, LAC/NY",8.8,297,12.8,.575,10.3,-17.8
51,20.8,14.0,-0.4,43,21.3,,,,,,,,,,,,,,,4.0,9.63,"DeAndre' Bembry, ATL",8.9,,15.4,.500,14.3,-12.0
52,13.5,10.4,-0.7,62,24.0,,,,,,,,,,,,,,,4.8,9.55,"Jarrett Culver, MIN",7.5,299,10.0,.464,19.0,-21.0
53,19.2,5.2,-0.5,56,19.5,,,,,,,,,,,,,,,3.5,9.55,"Matisse Thybulle, PHI",4.3,,12.2,.522,11.7,-15.5
0,18.6,17.4,-0.2,41,10.6,,,,,,,,,,,,,,,5.0,9.51,"Thabo Sefolosha, HOU",11.2,301,11.2,.487,10.5,-6.4
1,6.2,27.4,-0.4,43,17.4,,,,,,,,,,,,,,,8.2,9.43,"Dewayne Dedmon, ATL/SAC",17.6,302,16.5,.476,17.1,-13.0
2,14.8,18.0,-0.4,46,16.3,,,,,,,,,,,,,,,3.5,9.39,"Mario Hezonja, POR",10.9,303,11.6,.521,13.5,-12.5
3,11.5,17.9,-1.9,63,29.0,,,,,,,,,,,,,,,2.8,9.36,"Taurean Prince, BKN",10.5,304,12.6,.500,20.1,-58.5
4,14.6,19.2,-0.4,45,14.8,,,,,,,,,,,,,,,4.4,9.34,"Sterling Brown, MIL",12.3,305,11.4,.478,16.4,-11.5
5,29.3,17.8,-1.1,64,29.1,,,,,,,,,,,,,,,1.4,9.33,"Royce O'Neale, UTAH",10.0,306,9.0,.584,9.8,-32.4
6,28.2,9.0,-0.9,55,20.6,,,,,,,,,,,,,,,2.0,9.32,"Frank Ntilikina, NY",5.4,307,12.2,.487,16.5,-28.4
7,13.9,8.9,-0.4,28,23.4,,,,,,,,,,,,,,,2.0,9.30,"Reggie Bullock, NY",5.4,308,5.7,.495,15.8,-11.7
8,13.2,9.0,-0.8,64,21.7,,,,,,,,,,,,,,,1.9,9.30,"Anfernee Simons, POR",5.5,,8.5,.504,18.8,-24.8
9,11.7,16.7,-1.0,64,25.1,,,,,,,,,,,,,,,1.6,9.27,"Kent Bazemore, POR/SAC",9.2,310,11.7,.500,15.7,-29.4
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,9.7,18.6,-0.3,31,16.0,,,,,,,,,,,,,,,2.5,9.23,"Kelan Martin, MIN",10.2,311,8.4,.506,17.4,-9.4
12,17.0,6.6,-0.8,46,27.6,,,,,,,,,,,,,,,0.5,9.20,"Landry Shamet, LAC",3.6,312,7.2,.606,13.3,-24.6
13,38.1,16.9,-0.3,22,23.0,,,,,,,,,,,,,,,5.2,9.17,"Nicolas Batum, CHA",10.8,313,12.7,.463,10.7,-10.0
14,11.2,12.6,-1.0,57,26.6,,,,,,,,,,,,,,,2.5,9.17,"Cam Reddish, ATL",7.5,,12.0,.502,18.4,-30.1
15,23.3,8.7,-0.4,24,17.9,,,,,,,,,,,,,,,0.8,9.16,"Brandon Knight, CLE/DET",4.7,315,12.9,.512,19.9,-11.8
16,24.4,10.5,-0.9,44,22.5,,,,,,,,,,,,,,,2.5,9.08,"Ky Bowman, GS",6.4,316,13.0,.486,17.9,-28.3
17,26.0,11.2,-0.9,58,16.0,,,,,,,,,,,,,,,2.3,9.06,"Ryan Arcidiacono, CHI",6.5,317,10.0,.551,13.2,-27.0
18,12.4,8.8,-1.1,48,24.1,,,,,,,,,,,,,,,1.7,9.03,"Avery Bradley, LAL",5.3,318,9.6,.540,15.5,-34.0
19,7.4,7.9,-0.4,42,10.9,,,,,,,,,,,,,,,2.9,8.91,"Troy Daniels, DEN/LAL",5.5,319,4.8,.524,41.2,-10.8
20,18.3,12.3,-0.4,42,11.3,,,,,,,,,,,,,,,3.1,8.88,"Marko Guduric, MEM",7.8,320,14.6,.515,17.7,-11.5
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,8.9,10.3,-0.5,38,17.0,,,,,,,,,,,,,,,3.8,8.82,"Timothe Luwawu-Cabarrot, BKN",7.1,321,11.9,.568,15.0,-16.2
23,6.5,14.9,-0.5,39,14.6,,,,,,,,,,,,,,,6.5,8.82,"Alfonzo McKinnie, CLE",10.7,,11.6,.498,14.7,-14.3
24,17.6,11.3,-0.5,34,15.7,,,,,,,,,,,,,,,0.8,8.69,"Wayne Ellington, NY",5.9,323,7.5,.518,15.4,-14.4
25,17.8,16.1,-3.1,63,34.4,,,,,,,,,,,,,,,4.7,8.66,"P.J. Tucker, HOU",10.4,324,11.9,.579,8.8,-92.0
26,11.6,13.1,-1.9,62,32.0,,,,,,,,,,,,,,,2.3,8.62,"De'Andre Hunter, ATL",7.6,325,10.8,.520,17.1,-55.6
27,20.6,5.2,-2.2,59,30.9,,,,,,,,,,,,,,,1.6,8.58,"Darius Garland, CLE",3.4,326,13.6,.498,21.3,-65.8
28,7.4,14.3,-0.7,38,18.4,,,,,,,,,,,,,,,4.8,8.48,"Hamidou Diallo, OKC",9.7,327,12.4,.488,16.5,-21.1
29,15.4,15.8,-0.5,39,12.8,,,,,,,,,,,,,,,3.8,8.43,"Rodions Kurucs, BKN",10.0,328,16.3,.554,15.2,-15.5
30,14.2,12.9,-0.4,35,11.5,,,,,,,,,,,,,,,5.0,8.41,"Dzanan Musa, BKN",9.0,329,13.3,.467,19.3,-12.6
31,16.2,8.5,-1.6,62,24.7,,,,,,,,,,,,,,,1.4,8.40,"Wesley Matthews, MIL",5.2,330,7.3,.545,12.5,-47.9
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
