,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
24,4.6,21.0,1.1,71,14.8,,,,,,,,,,,,,,,13.0,16.68,"Al Jefferson, BOS",17.3,73,12.7,.554,18.7,32.8
25,24.4,10.2,4.4,81,34.1,,,,,,,,,,,,,,,2.0,16.67,"Damon Stoudamire, POR",6.5,74,8.7,.510,23.0,131.1
26,12.2,9.9,4.7,81,33.5,,,,,,,,,,,,,,,2.0,16.62,"Jalen Rose, TOR",5.8,75,10.5,.562,23.0,141.4
27,14.0,17.2,2.3,33,41.1,,,,,,,,,,,,,,,4.0,16.62,"Richard Jefferson, NJ",10.7,,13.9,.537,25.9,68.4
28,13.8,7.7,3.4,66,31.9,,,,,,,,,,,,,,,1.0,16.62,"Reggie Miller, IND",4.4,,7.3,.582,19.1,103.1
29,22.2,10.0,2.9,74,25.1,,,,,,,,,,,,,,,2.0,16.60,"Mike James, HOU/MIL",6.1,78,9.0,.534,22.0,85.9
30,31.3,9.6,4.0,82,34.8,,,,,,,,,,,,,,,4.0,16.59,"Andre Miller, DEN",6.8,79,12.1,.541,19.6,120.9
31,8.2,16.4,2.3,68,27.4,,,,,,,,,,,,,,,12.0,16.54,"Brendan Haywood, WSH",14.0,80,13.8,.588,13.7,68.1
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,29.0,10.1,4.1,80,34.0,,,,,,,,,,,,,,,2.0,16.52,"Rafer Alston, TOR",5.8,81,9.6,.522,20.7,123.5
34,2.9,25.9,1.4,80,15.2,,,,,,,,,,,,,,,15.0,16.49,"Dikembe Mutombo, HOU",20.5,82,15.0,.575,11.3,40.6
35,4.0,19.5,2.4,77,25.1,,,,,,,,,,,,,,,22.0,16.47,"Nazr Mohammed, NY/SA",20.8,83,12.8,.521,19.4,71.9
36,8.7,26.1,2.4,80,27.4,,,,,,,,,,,,,,,13.0,16.47,"Tyson Chandler, CHI",19.8,,15.7,.565,12.7,70.9
37,6.3,19.5,1.6,77,19.6,,,,,,,,,,,,,,,13.0,16.44,"Michael Sweetney, NY",16.3,85,15.4,.592,17.9,48.3
38,10.0,20.3,3.8,79,34.0,,,,,,,,,,,,,,,8.0,16.41,"Rasheed Wallace, DET",14.0,86,9.0,.499,20.5,114.3
39,4.8,24.1,2.9,73,35.6,,,,,,,,,,,,,,,11.0,16.39,"Emeka Okafor, CHA",17.5,87,9.3,.479,19.7,86.4
40,14.6,14.4,0.8,49,15.1,,,,,,,,,,,,,,,6.0,16.30,"Christian Laettner, MIA",10.3,88,10.4,.619,13.7,23.3
41,16.9,11.5,4.4,82,37.1,,,,,,,,,,,,,,,5.0,16.22,"Tayshaun Prince, DET",8.4,89,9.2,.557,17.8,131.9
42,8.2,16.2,2.9,72,31.6,,,,,,,,,,,,,,,11.0,16.19,"Primoz Brezec, CHA",13.3,90,10.1,.550,17.1,88.1
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,13.9,13.2,3.9,75,37.3,,,,,,,,,,,,,,,6.0,16.11,"Bobby Simmons, LAC",9.6,91,9.1,.540,19.5,117.2
45,13.3,10.8,2.7,67,26.2,,,,,,,,,,,,,,,4.0,16.06,"Hedo Turkoglu, ORL",7.4,92,10.3,.532,23.0,81.0
46,19.2,8.8,4.6,76,38.5,,,,,,,,,,,,,,,3.0,16.01,"Richard Hamilton, DET",5.9,93,11.2,.528,24.1,136.5
47,7.4,12.8,2.2,81,24.4,,,,,,,,,,,,,,,10.0,15.98,"Marc Jackson, PHI",11.6,94,11.9,.548,20.2,65.2
48,9.2,14.4,2.0,69,21.6,,,,,,,,,,,,,,,4.0,15.98,"Bonzi Wells, MEM",9.2,,10.3,.515,22.5,60.2
49,10.2,13.4,2.8,51,35.4,,,,,,,,,,,,,,,3.0,15.97,"Stephen Jackson, IND",8.3,96,10.6,.518,25.0,83.3
50,8.0,23.8,1.5,70,21.3,,,,,,,,,,,,,,,10.0,15.95,"Eddie Griffin, MIN",17.3,97,8.3,.474,17.2,46.0
51,12.4,9.8,2.5,56,28.9,,,,,,,,,,,,,,,3.0,15.94,"Jerry Stackhouse, DAL",6.3,98,10.3,.525,22.9,74.2
52,30.8,9.2,2.4,62,30.1,,,,,,,,,,,,,,,2.0,15.89,"Speedy Claxton, NO/GS",5.5,99,9.8,.493,20.3,71.3
53,18.9,8.7,1.3,68,13.1,,,,,,,,,,,,,,,0.0,15.88,"Eddie House, MIL/SAC/CHA",4.3,100,6.9,.525,18.2,38.0
0,13.7,8.3,2.5,70,28.0,,,,,,,,,,,,,,,8.0,15.83,"Ruben Patterson, POR",8.1,101,14.2,.558,18.9,75.8
1,9.7,14.1,3.0,76,32.2,,,,,,,,,,,,,,,8.0,15.80,"Josh Howard, DAL",11.1,102,10.8,.535,16.9,91.0
2,10.4,12.4,3.8,77,35.7,,,,,,,,,,,,,,,6.0,15.80,"Caron Butler, LAL",9.2,,8.9,.528,19.0,113.2
3,6.1,18.3,2.2,75,24.9,,,,,,,,,,,,,,,12.0,15.79,"Chris Mihm, LAL",15.1,104,13.3,.552,16.9,65.9
4,9.5,15.9,1.6,62,24.2,,,,,,,,,,,,,,,8.0,15.73,"Keith Van Horn, DAL/MIL",11.8,105,10.3,.550,18.3,48.2
5,12.8,19.2,1.2,55,23.9,,,,,,,,,,,,,,,9.0,15.68,"Nene , DEN",14.2,106,14.3,.551,17.8,34.9
6,11.2,14.0,3.1,78,33.1,,,,,,,,,,,,,,,9.0,15.59,"Matt Harpring, UTAH",11.5,107,10.5,.549,18.7,92.6
7,12.7,24.5,1.6,76,24.4,,,,,,,,,,,,,,,12.0,15.58,"Joel Przybilla, POR",18.3,108,16.9,.596,11.6,49.4
8,28.9,9.5,3.2,82,31.4,,,,,,,,,,,,,,,1.0,15.55,"Damon Jones, MIA",5.2,109,8.1,.625,15.3,96.5
9,12.0,14.9,2.2,63,27.0,,,,,,,,,,,,,,,5.0,15.55,"Darius Miles, POR",10.2,,14.6,.511,23.6,65.5
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,11.2,20.4,2.3,80,33.4,,,,,,,,,,,,,,,11.0,15.53,"Udonis Haslem, MIA",15.8,111,11.8,.588,13.4,67.8
12,15.6,20.6,2.3,82,34.4,,,,,,,,,,,,,,,11.0,15.53,"P.J. Brown, NO",15.5,,8.8,.512,15.1,70.1
13,12.9,21.4,3.3,77,38.4,,,,,,,,,,,,,,,7.0,15.50,"Antoine Walker, ATL/BOS",13.6,113,12.3,.478,26.1,99.3
14,9.4,11.3,0.9,59,13.4,,,,,,,,,,,,,,,6.0,15.48,"Travis Outlaw, POR",8.8,114,10.4,.532,17.9,27.3
15,32.8,6.3,2.4,71,27.5,,,,,,,,,,,,,,,1.0,15.47,"Jason Williams, MEM",3.7,115,10.7,.522,20.0,71.9
16,13.1,18.6,2.3,74,27.7,,,,,,,,,,,,,,,8.0,15.46,"Josh Smith, ATL",13.0,116,13.9,.506,17.2,68.0
17,8.9,25.4,1.3,61,26.1,,,,,,,,,,,,,,,16.0,15.41,"Jeff Foster, IND",20.6,117,11.4,.551,11.9,39.9
18,5.2,22.4,0.8,37,19.0,,,,,,,,,,,,,,,11.0,15.40,"Alonzo Mourning, MIA/NJ/TOR",16.9,118,16.3,.515,16.3,22.6
19,26.2,10.8,3.2,77,36.4,,,,,,,,,,,,,,,1.0,15.30,"Kirk Hinrich, CHI",6.1,119,9.3,.495,21.9,96.9
20,16.6,9.6,1.4,63,16.7,,,,,,,,,,,,,,,3.0,15.27,"Juan Dixon, WSH",6.4,120,10.2,.518,22.0,41.2
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,8.2,21.7,1.5,59,27.3,,,,,,,,,,,,,,,13.0,15.26,"Erick Dampier, DAL",17.4,121,16.4,.580,14.3,45.5
23,13.1,17.1,1.9,73,29.7,,,,,,,,,,,,,,,9.0,15.25,"Kenny Thomas, PHI/SAC",12.9,122,11.3,.515,18.2,57.2
24,15.1,14.8,2.5,80,29.7,,,,,,,,,,,,,,,9.0,15.22,"Josh Childress, ATL",11.8,123,10.6,.543,15.1,74.4
25,18.4,7.5,3.7,70,38.4,,,,,,,,,,,,,,,1.0,15.21,"Jamal Crawford, NY",4.4,124,9.0,.521,21.6,109.5
26,17.1,9.5,4.2,82,39.5,,,,,,,,,,,,,,,4.0,15.19,"Joe Johnson, PHX",7.0,125,8.7,.556,17.6,125.6
27,32.8,8.5,2.7,77,33.0,,,,,,,,,,,,,,,2.0,15.17,"Gary Payton, ATL/BOS",5.4,126,10.3,.537,17.2,82.3
28,12.9,9.3,1.5,56,23.9,,,,,,,,,,,,,,,2.0,15.16,"Tony Delk, ATL",5.6,127,6.7,.512,22.0,45.9
29,32.1,14.8,0.6,33,16.3,,,,,,,,,,,,,,,2.0,15.10,"Anthony Goldwire, DET/MIL",8.5,128,6.2,.575,14.8,17.1
30,6.4,19.2,0.8,82,17.0,,,,,,,,,,,,,,,14.0,15.05,"Nick Collison, SEA",16.5,129,12.4,.570,14.1,25.3
31,14.0,8.9,3.0,66,36.2,,,,,,,,,,,,,,,2.0,15.03,"Cuttino Mobley, ORL/SAC",5.6,130,9.9,.555,19.7,91.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,7.7,18.9,1.7,74,30.6,,,,,,,,,,,,,,,9.0,15.03,"Joe Smith, MIL",14.0,,9.1,.564,14.5,52.4
34,14.9,7.8,3.4,82,32.9,,,,,,,,,,,,,,,3.0,15.00,"Ricky Davis, BOS",5.4,132,12.5,.548,21.5,100.7
35,15.8,14.7,1.2,81,20.6,,,,,,,,,,,,,,,8.0,14.96,"Darius Songaila, SAC",11.5,133,9.7,.566,15.1,37.4
36,25.7,6.8,2.3,71,29.4,,,,,,,,,,,,,,,0.0,14.93,"Dan Dickau, NO/DAL",3.5,134,10.8,.518,26.1,69.3
37,10.8,8.9,2.7,82,24.4,,,,,,,,,,,,,,,3.0,14.92,"Ben Gordon, CHI",6.0,135,12.2,.526,27.8,79.7
38,14.0,14.9,1.0,75,18.6,,,,,,,,,,,,,,,8.0,14.91,"Robert Horry, SA",11.2,136,12.1,.533,15.2,29.1
39,8.6,22.7,1.2,62,24.6,,,,,,,,,,,,,,,8.0,14.91,"Kelvin Cato, ORL",15.3,,13.8,.600,11.0,36.0
40,13.8,12.1,2.3,80,31.5,,,,,,,,,,,,,,,8.0,14.82,"Shane Battier, MEM",9.8,138,8.2,.555,13.6,68.0
41,12.8,9.3,3.6,80,36.2,,,,,,,,,,,,,,,3.0,14.81,"Desmond Mason, MIL",6.3,139,9.7,.526,21.4,108.5
42,25.5,6.9,1.1,76,15.4,,,,,,,,,,,,,,,3.0,14.76,"Devin Harris, DAL",4.9,140,12.4,.530,18.4,33.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,3.7,12.6,0.6,76,13.8,,,,,,,,,,,,,,,11.0,14.75,"Steven Hunter, PHX",11.6,141,12.6,.596,12.3,19.1
45,10.8,12.3,1.2,77,16.4,,,,,,,,,,,,,,,8.0,14.74,"Tony Allen, BOS",10.2,142,12.9,.542,17.1,34.8
46,9.1,11.9,1.2,72,21.2,,,,,,,,,,,,,,,7.0,14.70,"Corliss Williamson, PHI/SAC",9.6,143,10.1,.536,19.9,35.5
47,8.2,13.1,1.0,82,18.9,,,,,,,,,,,,,,,8.0,14.69,"Matt Bonner, TOR",10.4,144,6.9,.596,14.0,30.6
48,16.5,10.0,1.5,60,23.5,,,,,,,,,,,,,,,7.0,14.65,"Marquis Daniels, DAL",8.6,145,11.1,.484,19.2,43.8
49,33.3,7.1,2.6,82,31.4,,,,,,,,,,,,,,,3.0,14.63,"Luke Ridnour, SEA",4.9,146,10.3,.504,18.0,76.9
50,15.1,13.2,1.3,67,18.5,,,,,,,,,,,,,,,3.0,14.60,"Devin Brown, SA",8.3,147,8.7,.530,18.2,39.4
51,23.0,9.7,1.5,79,20.4,,,,,,,,,,,,,,,4.0,14.56,"Jameer Nelson, ORL",6.7,148,11.4,.510,20.8,45.3
52,8.7,16.3,0.8,70,18.2,,,,,,,,,,,,,,,9.0,14.56,"Othella Harrington, CHI",12.8,,13.1,.559,18.7,24.4
53,9.4,10.4,2.2,68,29.7,,,,,,,,,,,,,,,7.0,14.54,"Lee Nailon, NO",8.7,150,9.5,.511,22.3,65.2
0,15.4,15.0,2.7,79,32.5,,,,,,,,,,,,,,,4.0,14.54,"Mike Dunleavy, GS",9.2,151,10.0,.539,17.9,81.1
1,14.0,12.4,2.6,82,30.6,,,,,,,,,,,,,,,3.0,14.47,"Morris Peterson, TOR",7.7,152,7.7,.543,17.2,78.1
2,30.2,15.3,1.7,61,31.5,,,,,,,,,,,,,,,5.0,14.47,"Bob Sura, HOU",10.2,,14.0,.533,17.9,52.2
3,13.4,15.2,2.0,66,38.6,,,,,,,,,,,,,,,6.0,14.42,"Al Harrington, ATL",10.5,154,13.1,.508,22.1,60.0
4,5.1,22.6,1.2,72,24.8,,,,,,,,,,,,,,,12.0,14.42,"Samuel Dalembert, PHI",17.1,,16.5,.543,14.4,36.0
5,10.6,20.9,1.0,74,18.9,,,,,,,,,,,,,,,11.0,14.40,"Zaza Pachulia, MIL",15.9,156,12.4,.526,15.1,31.5
6,14.1,10.1,2.5,64,36.8,,,,,,,,,,,,,,,2.0,14.34,"Michael Finley, DAL",6.2,157,5.0,.519,18.0,75.4
7,33.4,9.9,1.5,63,27.7,,,,,,,,,,,,,,,2.0,14.31,"Anthony Johnson, IND",6.1,158,10.6,.526,16.8,44.1
8,22.9,6.8,1.1,80,14.4,,,,,,,,,,,,,,,2.0,14.31,"Beno Udrih, SA",4.2,,11.7,.549,19.8,32.1
9,10.7,10.5,1.4,67,20.0,,,,,,,,,,,,,,,5.0,14.25,"Mickael Pietrus, GS",7.7,160,12.0,.539,20.7,41.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,8.0,13.8,0.3,36,14.4,,,,,,,,,,,,,,,6.0,14.23,"Malik Allen, MIA/CHA",9.9,161,8.0,.512,16.9,9.1
12,13.9,15.4,1.6,61,27.3,,,,,,,,,,,,,,,6.0,14.20,"Luol Deng, CHI",10.8,162,12.2,.496,20.8,48.4
13,13.4,27.4,1.5,80,35.7,,,,,,,,,,,,,,,7.0,14.19,"Kurt Thomas, NY",17.1,163,8.3,.488,15.4,43.7
14,27.9,7.6,1.8,70,28.7,,,,,,,,,,,,,,,1.0,14.18,"Tyronn Lue, ATL/HOU",4.2,164,9.1,.542,20.0,53.6
15,7.0,15.8,0.7,72,15.1,,,,,,,,,,,,,,,7.0,14.16,"Brian Cook, LAL",11.2,165,5.8,.523,17.6,21.5
16,12.9,15.1,1.8,70,30.7,,,,,,,,,,,,,,,6.0,14.12,"Gerald Wallace, CHA",10.3,166,15.0,.510,17.8,53.9
17,32.5,10.2,2.1,80,28.2,,,,,,,,,,,,,,,3.0,14.10,"Mo Williams, MIL",6.4,167,13.2,.504,20.7,62.1
