,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
18,25.0,10.6,2.5,60,25.0,,,,,,,,,,,,,,,2.4,13.86,"Delonte West, CLE",6.7,168,11.5,.530,17.7,75.2
19,9.3,13.9,4.6,82,37.1,,,,,,,,,,,,,,,4.3,13.82,"Jeff Green, OKC",9.2,169,9.4,.530,17.6,137.1
20,15.8,17.7,3.0,72,26.4,,,,,,,,,,,,,,,8.6,13.82,"Spencer Hawes, SAC",13.1,,13.1,.507,18.5,91.5
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,7.9,19.1,3.3,82,26.9,,,,,,,,,,,,,,,11.6,13.82,"Taj Gibson, CHI",15.4,,12.8,.521,15.2,99.2
23,28.0,9.2,2.3,63,26.5,,,,,,,,,,,,,,,1.6,13.80,"Will Bynum, DET",5.2,172,11.4,.513,20.6,69.6
24,7.3,16.0,2.7,76,22.9,,,,,,,,,,,,,,,9.1,13.77,"Nenad Krstic, OKC",12.6,173,8.1,.527,15.6,82.3
25,10.4,14.8,4.5,74,37.6,,,,,,,,,,,,,,,4.3,13.77,"Caron Butler, DAL/WSH",9.5,,10.6,.507,20.1,135.6
26,11.7,12.7,3.8,65,35.7,,,,,,,,,,,,,,,4.5,13.76,"Wilson Chandler, NY",8.5,175,9.2,.534,18.5,112.7
27,9.2,22.0,1.6,63,16.6,,,,,,,,,,,,,,,13.1,13.74,"Josh Boone, NJ",17.4,176,11.8,.509,11.5,49.0
28,13.6,18.7,2.2,46,31.0,,,,,,,,,,,,,,,6.5,13.69,"Anthony Tolliver, GS/POR",12.5,177,7.2,.531,15.1,65.7
29,15.5,18.0,3.3,81,25.9,,,,,,,,,,,,,,,6.1,13.66,"Matt Barnes, ORL",12.3,178,12.9,.576,15.0,98.8
30,15.7,9.8,3.1,82,24.3,,,,,,,,,,,,,,,5.9,13.60,"Jared Dudley, PHX",8.0,179,9.3,.612,12.8,92.2
31,12.2,23.3,2.0,58,34.2,,,,,,,,,,,,,,,8.3,13.48,"Kenyon Martin, DEN",15.9,180,10.2,.481,16.2,58.6
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,24.1,10.0,1.5,47,25.3,,,,,,,,,,,,,,,3.7,13.47,"T.J. Ford, IND",6.8,181,12.0,.507,20.2,43.9
34,20.5,8.7,1.3,28,30.9,,,,,,,,,,,,,,,2.1,13.46,"Allen Iverson, PHI/MEM",5.4,182,11.6,.515,22.0,38.3
35,18.0,14.7,3.8,72,36.5,,,,,,,,,,,,,,,3.3,13.40,"Trevor Ariza, HOU",8.8,183,10.5,.488,20.3,113.7
36,9.1,14.4,1.0,34,21.5,,,,,,,,,,,,,,,5.3,13.34,"Travis Outlaw, LAC/POR",9.8,184,8.6,.503,18.0,30.9
37,25.3,15.2,3.2,74,30.7,,,,,,,,,,,,,,,2.2,13.33,"Hedo Turkoglu, TOR",8.9,185,10.4,.540,17.5,96.1
38,22.7,8.0,2.0,70,23.8,,,,,,,,,,,,,,,1.1,13.23,"Randy Foye, WSH",4.5,186,9.4,.516,20.7,60.3
39,9.4,19.0,2.3,79,22.5,,,,,,,,,,,,,,,3.0,13.18,"Rasheed Wallace, BOS",11.2,187,7.4,.504,18.1,68.5
40,13.6,13.6,3.4,81,31.1,,,,,,,,,,,,,,,2.7,13.18,"Richard Jefferson, SA",8.3,,9.0,.551,17.0,100.7
41,12.8,15.6,2.0,67,22.2,,,,,,,,,,,,,,,1.8,13.14,"Mike Dunleavy, IND",8.7,189,9.0,.531,18.9,58.6
42,8.3,16.7,1.3,75,20.8,,,,,,,,,,,,,,,11.5,13.14,"Nick Collison, OKC",14.2,,13.8,.616,11.0,38.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,10.3,19.0,1.4,78,14.0,,,,,,,,,,,,,,,12.4,13.13,"Zaza Pachulia, ATL",15.7,191,14.2,.539,14.4,41.0
45,19.1,11.2,1.9,62,23.2,,,,,,,,,,,,,,,3.0,13.10,"Rudy Fernandez, POR",7.0,192,10.8,.540,17.0,56.0
46,10.1,14.8,3.2,81,30.5,,,,,,,,,,,,,,,5.0,13.08,"Marvin Williams, ATL",9.8,193,7.8,.540,14.4,95.1
47,21.4,8.1,2.4,81,28.9,,,,,,,,,,,,,,,1.1,13.06,"Jonny Flynn, MIN",4.6,194,14.0,.511,23.5,71.9
48,10.1,16.5,2.4,77,25.1,,,,,,,,,,,,,,,4.4,13.04,"Omri Casspi, SAC",10.4,195,10.4,.529,17.9,73.1
49,24.1,29.0,0.9,33,23.1,,,,,,,,,,,,,,,9.1,13.03,"Andris Biedrins, GS",18.9,196,13.5,.561,9.7,27.6
50,7.2,11.0,1.7,80,16.5,,,,,,,,,,,,,,,6.8,13.02,"Sam Young, MEM",8.9,197,13.1,.518,20.5,49.8
51,25.1,6.1,1.1,67,16.7,,,,,,,,,,,,,,,1.7,12.98,"Earl Boykins, WSH",3.9,198,10.1,.498,20.6,33.0
52,16.4,17.8,2.3,82,23.8,,,,,,,,,,,,,,,4.8,12.96,"Brad Miller, CHI",11.4,199,11.4,.530,17.1,68.8
53,24.5,10.3,1.7,82,21.1,,,,,,,,,,,,,,,3.7,12.95,"Ramon Sessions, MIN",6.9,200,13.0,.513,19.6,50.3
0,18.3,18.0,2.7,75,30.4,,,,,,,,,,,,,,,2.4,12.92,"Carlos Delfino, MIL",9.8,201,10.8,.526,17.2,82.4
1,15.5,12.6,1.6,69,19.8,,,,,,,,,,,,,,,3.7,12.92,"Sonny Weems, TOR",8.3,,10.0,.533,17.0,49.5
2,35.9,7.8,1.6,82,20.8,,,,,,,,,,,,,,,0.5,12.92,"Jason Williams, ORL",4.3,,10.5,.555,14.9,48.7
3,12.4,17.4,2.5,76,27.4,,,,,,,,,,,,,,,3.6,12.91,"Quentin Richardson, MIA",10.6,204,8.3,.572,13.6,75.0
4,4.9,20.9,1.0,68,13.0,,,,,,,,,,,,,,,11.2,12.91,"Hasheem Thabeet, MEM",16.1,,19.0,.605,9.8,30.4
5,15.8,17.3,0.8,32,21.4,,,,,,,,,,,,,,,7.5,12.89,"Darko Milicic, MIN/NY",12.3,206,11.7,.497,15.5,23.4
6,11.6,9.7,2.8,71,33.5,,,,,,,,,,,,,,,2.8,12.88,"Courtney Lee, NJ",6.1,207,7.3,.525,16.4,84.4
7,18.7,8.4,1.8,73,21.3,,,,,,,,,,,,,,,1.5,12.86,"Willie Green, PHI",4.9,208,8.3,.538,18.5,54.6
8,8.5,19.8,1.1,69,13.3,,,,,,,,,,,,,,,4.2,12.85,"Austin Daye, DET",11.5,209,12.0,.546,17.3,32.1
9,27.8,9.5,1.4,78,19.8,,,,,,,,,,,,,,,1.3,12.84,"J.J. Barea, DAL",5.4,210,11.0,.526,19.6,42.4
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,31.5,9.0,0.7,36,22.1,,,,,,,,,,,,,,,2.3,12.84,"Shaun Livingston, OKC/WSH",5.6,,14.2,.563,8.8,21.8
12,24.2,11.9,1.9,82,35.4,,,,,,,,,,,,,,,5.5,12.80,"Boris Diaw, CHA",8.8,212,13.3,.552,15.9,56.6
13,28.7,8.8,1.9,80,27.4,,,,,,,,,,,,,,,1.1,12.77,"Mike Bibby, ATL",4.9,213,8.3,.538,16.3,58.0
14,8.8,11.8,1.0,35,26.2,,,,,,,,,,,,,,,3.8,12.74,"Josh Howard, DAL/WSH",7.8,214,8.5,.496,21.9,30.7
15,10.1,15.5,0.9,68,12.6,,,,,,,,,,,,,,,3.5,12.72,"Rodney Carney, PHI",9.4,215,5.7,.515,16.2,28.4
16,5.4,23.6,1.2,70,16.2,,,,,,,,,,,,,,,12.4,12.70,"DeAndre Jordan, LAC",17.9,216,19.2,.571,13.3,35.6
17,14.5,17.8,1.1,61,17.2,,,,,,,,,,,,,,,3.1,12.68,"Jamario Moon, CLE",10.8,217,6.8,.555,11.8,34.2
18,28.2,17.7,0.9,42,20.8,,,,,,,,,,,,,,,6.8,12.67,"Ronny Turiaf, GS",12.2,218,15.3,.574,11.0,27.0
19,8.8,10.4,0.5,57,9.4,,,,,,,,,,,,,,,7.1,12.65,"Derrick Brown, CHA",8.8,219,8.8,.520,15.6,14.8
20,15.3,8.3,1.2,66,17.0,,,,,,,,,,,,,,,1.5,12.61,"Marco Belinelli, TOR",5.0,220,10.3,.543,18.6,35.3
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,7.5,13.7,2.1,82,24.5,,,,,,,,,,,,,,,2.9,12.58,"Martell Webster, POR",8.3,221,7.2,.543,16.6,62.2
23,7.4,10.9,1.7,77,21.6,,,,,,,,,,,,,,,4.8,12.58,"DeMar DeRozan, TOR",7.9,,8.7,.554,16.2,51.6
24,4.4,21.0,1.1,51,22.8,,,,,,,,,,,,,,,12.0,12.58,"Tyson Chandler, CHA",16.6,,24.9,.643,12.5,34.3
25,22.2,9.4,1.8,58,30.0,,,,,,,,,,,,,,,3.1,12.55,"Ronnie Brewer, UTAH/MEM",6.4,224,7.6,.524,13.7,53.3
26,18.0,11.1,0.5,25,23.0,,,,,,,,,,,,,,,2.2,12.42,"Francisco Garcia, SAC",6.6,225,8.4,.550,15.0,16.5
27,10.4,11.5,1.9,62,31.4,,,,,,,,,,,,,,,2.3,12.42,"Peja Stojakovic, NO",6.8,,6.3,.533,16.9,55.8
28,13.2,10.0,1.2,82,20.7,,,,,,,,,,,,,,,2.0,12.41,"Shannon Brown, LAL",6.0,227,8.2,.517,17.6,35.7
29,12.6,19.2,0.5,52,12.6,,,,,,,,,,,,,,,18.2,12.41,"Jon Brockman, SAC",18.7,,13.1,.564,9.7,15.7
30,32.4,7.7,1.1,72,22.0,,,,,,,,,,,,,,,1.9,12.38,"Carlos Arroyo, MIA",4.8,229,7.8,.529,14.2,32.7
31,28.2,9.1,1.2,73,24.2,,,,,,,,,,,,,,,3.7,12.36,"Jrue Holiday, PHI",6.4,230,15.7,.526,18.5,35.9
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,14.3,8.0,1.6,82,24.7,,,,,,,,,,,,,,,3.0,12.35,"Wesley Matthews, UTAH",5.6,231,10.7,.592,15.3,47.0
34,16.9,8.8,1.0,82,18.0,,,,,,,,,,,,,,,1.1,12.34,"Jordan Farmar, LAL",5.0,232,9.6,.535,18.1,29.5
35,6.1,18.7,0.7,52,31.8,,,,,,,,,,,,,,,7.7,12.32,"Yi Jianlian, NJ",13.0,233,10.0,.481,18.2,20.3
36,13.5,21.8,0.6,77,21.0,,,,,,,,,,,,,,,11.0,12.29,"Antonio McDyess, SA",16.5,234,12.8,.492,14.0,19.0
37,24.4,12.4,0.6,30,22.4,,,,,,,,,,,,,,,3.6,12.22,"Tracy McGrady, HOU/NY",7.9,235,10.8,.466,21.1,17.3
38,11.8,16.0,0.6,60,13.1,,,,,,,,,,,,,,,7.9,12.22,"Chris Hunter, GS",11.9,,9.5,.546,13.7,16.6
39,9.8,8.5,1.1,79,16.7,,,,,,,,,,,,,,,5.2,12.21,"Maurice Evans, ATL",6.8,237,4.1,.539,14.2,33.5
40,13.6,9.6,2.0,82,30.3,,,,,,,,,,,,,,,3.1,12.15,"Corey Brewer, MIN",6.3,238,11.6,.502,20.1,61.3
41,12.3,14.0,1.8,76,29.1,,,,,,,,,,,,,,,3.8,12.14,"Ryan Gomes, MIN",8.8,239,9.4,.528,16.1,53.9
42,19.9,9.9,2.1,77,33.8,,,,,,,,,,,,,,,4.3,12.12,"Metta World Peace, LAL",7.1,240,10.3,.514,15.7,62.8
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,9.8,20.6,0.7,63,14.1,,,,,,,,,,,,,,,6.7,12.11,"David Andersen, HOU",13.4,241,8.2,.497,18.6,20.1
45,21.2,12.4,0.8,45,24.8,,,,,,,,,,,,,,,2.4,12.01,"Larry Hughes, NY/CHA",7.3,242,11.6,.472,19.6,25.1
46,8.1,19.6,0.9,64,20.9,,,,,,,,,,,,,,,10.7,11.99,"Zydrunas Ilgauskas, CLE",15.3,243,10.6,.491,17.1,27.8
47,7.0,11.6,1.2,75,22.5,,,,,,,,,,,,,,,2.8,11.96,"Mickael Pietrus, ORL",7.4,244,9.8,.555,16.1,36.9
48,14.0,14.6,1.3,73,25.6,,,,,,,,,,,,,,,9.9,11.87,"Luc Mbah a Moute, MIL",12.2,245,12.1,.530,11.4,38.2
49,9.4,10.0,1.4,75,27.7,,,,,,,,,,,,,,,6.4,11.84,"Al Thornton, LAC/WSH",8.2,246,10.6,.523,17.3,41.6
50,35.4,9.6,0.5,81,15.7,,,,,,,,,,,,,,,2.0,11.84,"Eric Maynor, OKC/UTAH",5.9,,11.3,.478,16.3,15.9
51,12.2,11.8,0.6,68,12.8,,,,,,,,,,,,,,,7.7,11.82,"Julian Wright, NO",9.7,248,13.1,.518,14.2,17.1
52,13.6,10.6,0.8,75,22.3,,,,,,,,,,,,,,,2.0,11.71,"Ronald Murray, CHI/CHA",6.4,249,9.2,.485,20.1,22.8
53,24.3,21.1,1.0,82,21.6,,,,,,,,,,,,,,,9.4,11.69,"Chuck Hayes, HOU",15.0,250,13.0,.500,10.6,28.9
0,9.1,12.9,1.0,76,21.4,,,,,,,,,,,,,,,3.7,11.67,"Donte Greene, SAC",8.2,251,11.9,.526,17.7,28.5
1,10.4,14.7,0.1,75,18.8,,,,,,,,,,,,,,,4.8,11.63,"Darius Songaila, NO",9.7,252,12.1,.522,17.8,2.7
2,26.5,10.4,1.0,74,33.5,,,,,,,,,,,,,,,1.1,11.61,"Kirk Hinrich, CHI",5.8,253,9.1,.501,16.5,30.1
3,36.2,9.4,0.7,80,27.0,,,,,,,,,,,,,,,1.2,11.61,"Steve Blake, LAC/POR",5.2,,12.2,.539,15.6,19.8
4,24.8,5.7,0.4,53,18.3,,,,,,,,,,,,,,,0.9,11.60,"Keyon Dooling, NJ",3.2,255,10.8,.519,19.0,11.7
5,12.2,13.8,0.4,45,16.9,,,,,,,,,,,,,,,3.0,11.59,"Devean George, GS",8.3,256,5.7,.560,11.8,12.4
6,8.2,13.3,0.0,54,17.3,,,,,,,,,,,,,,,13.7,11.59,"Glen Davis, BOS",13.5,,12.4,.500,17.6,1.2
7,21.0,20.6,0.9,78,22.6,,,,,,,,,,,,,,,2.9,11.58,"Terrence Williams, NJ",11.4,258,11.7,.459,21.0,28.3
8,15.6,10.0,0.4,47,17.3,,,,,,,,,,,,,,,0.8,11.55,"Luther Head, IND",5.4,259,11.7,.530,19.5,12.8
9,11.2,10.7,0.9,67,25.8,,,,,,,,,,,,,,,2.9,11.52,"Chris Douglas-Roberts, NJ",6.6,260,11.7,.512,18.1,26.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,20.8,12.7,0.8,80,19.8,,,,,,,,,,,,,,,5.0,11.49,"Damien Wilkins, MIN",8.8,261,11.7,.515,13.6,23.3
12,8.6,20.0,-0.0,57,17.1,,,,,,,,,,,,,,,12.6,11.45,"James Singleton, DAL/WSH",16.2,262,13.6,.452,15.5,-0.7
13,17.3,10.4,0.3,67,8.6,,,,,,,,,,,,,,,4.9,11.39,"Sasha Vujacic, LAL",7.7,263,7.2,.518,14.5,7.7
14,17.7,6.4,0.2,56,19.1,,,,,,,,,,,,,,,1.5,11.31,"Daniel Gibson, CLE",4.1,264,9.1,.613,13.3,4.9
15,8.2,18.1,-0.1,64,9.3,,,,,,,,,,,,,,,12.9,11.29,"Joe Smith, ATL",15.5,265,8.6,.453,16.9,-1.9
16,7.0,16.3,0.3,70,11.5,,,,,,,,,,,,,,,3.7,11.22,"Stephen Graham, CHA",10.1,266,11.0,.551,15.9,8.7
17,25.4,6.9,0.1,80,18.4,,,,,,,,,,,,,,,0.9,11.19,"D.J. Augustin, CHA",4.0,267,9.7,.516,17.6,4.2
18,5.1,30.4,0.2,30,22.7,,,,,,,,,,,,,,,13.0,11.18,"Joel Przybilla, POR",21.6,268,25.1,.567,9.3,5.8
19,9.7,14.9,0.3,75,19.7,,,,,,,,,,,,,,,2.5,11.17,"Andres Nocioni, SAC",8.6,269,8.7,.504,19.3,8.0
20,14.5,11.3,0.3,42,20.4,,,,,,,,,,,,,,,2.4,11.14,"Jerry Stackhouse, MIL",6.6,270,13.7,.517,20.6,8.2
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,22.7,13.1,0.7,67,32.4,,,,,,,,,,,,,,,3.8,11.14,"Shane Battier, HOU",8.2,,8.9,.541,11.1,20.8
23,9.8,11.9,0.3,73,16.8,,,,,,,,,,,,,,,7.1,11.08,"Ryan Hollins, MIN",9.5,272,18.3,.600,15.3,8.7
24,29.0,10.2,0.1,71,10.1,,,,,,,,,,,,,,,0.8,11.07,"Jeff Teague, ATL",5.4,273,11.9,.459,19.4,2.9
25,34.0,8.8,-0.1,79,29.4,,,,,,,,,,,,,,,2.5,10.88,"Earl Watson, IND",5.6,274,14.9,.517,14.9,-4.2
26,16.4,9.9,0.4,82,27.2,,,,,,,,,,,,,,,3.1,10.87,"Arron Afflalo, DEN",6.5,275,8.8,.576,13.1,12.4
27,14.8,10.5,0.3,76,24.9,,,,,,,,,,,,,,,2.7,10.87,"Dahntay Jones, IND",6.6,,12.7,.527,18.5,10.4
28,13.3,9.7,0.3,63,23.8,,,,,,,,,,,,,,,3.4,10.84,"C.J. Miles, UTAH",6.6,277,10.3,.515,19.0,7.5
29,11.2,14.9,0.0,60,12.0,,,,,,,,,,,,,,,1.4,10.83,"Jodie Meeks, MIL/PHI",7.9,278,7.2,.493,17.8,0.3
30,28.2,7.1,-0.2,73,24.8,,,,,,,,,,,,,,,1.6,10.74,"Mario Chalmers, MIA",4.4,279,14.1,.519,16.2,-6.9
31,38.5,8.4,-0.3,67,30.9,,,,,,,,,,,,,,,1.5,10.72,"Chris Duhon, NY",4.9,280,11.2,.501,13.9,-8.7
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,6.7,6.7,0.1,74,19.2,,,,,,,,,,,,,,,1.6,10.71,"Nick Young, WSH",4.1,281,7.8,.519,19.6,4.5
34,10.3,8.7,0.3,82,33.0,,,,,,,,,,,,,,,1.7,10.71,"Rasual Butler, LAC",5.1,,7.0,.524,15.6,8.3
35,12.7,14.7,-0.3,56,11.8,,,,,,,,,,,,,,,9.5,10.64,"Jason Smith, PHI",12.1,283,13.4,.491,14.7,-8.4
36,7.4,12.7,0.0,63,12.0,,,,,,,,,,,,,,,6.0,10.62,"Joey Graham, DEN",9.3,284,14.4,.568,14.6,1.4
37,30.4,10.7,-0.2,62,14.1,,,,,,,,,,,,,,,1.7,10.59,"Marcus Williams, MEM",6.2,285,14.0,.456,19.2,-5.3
38,13.9,9.3,-0.3,68,17.9,,,,,,,,,,,,,,,1.3,10.58,"Eddie House, BOS/NY",5.4,286,7.7,.495,18.3,-7.6
39,13.7,13.6,-0.0,65,11.6,,,,,,,,,,,,,,,5.1,10.43,"James Johnson, CHI",9.4,287,17.7,.532,16.8,-0.8
40,27.5,6.6,-0.2,60,13.4,,,,,,,,,,,,,,,4.2,10.38,"Ronnie Price, UTAH",5.4,288,12.5,.476,17.9,-7.5
41,39.5,9.6,-0.3,54,15.9,,,,,,,,,,,,,,,2.3,10.34,"Anthony Carter, DEN",6.0,289,14.3,.482,13.6,-8.4
42,32.0,7.1,-0.2,43,15.3,,,,,,,,,,,,,,,0.9,10.34,"Sebastian Telfair, CLE/LAC",4.0,,12.7,.479,25.2,-6.5
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,10.4,14.3,-0.1,49,16.5,,,,,,,,,,,,,,,8.9,10.28,"Theo Ratliff, SA/CHA",11.7,291,17.1,.511,12.6,-3.8
45,4.7,11.1,-0.2,80,16.5,,,,,,,,,,,,,,,11.0,10.26,"Joel Anthony, MIA",11.1,292,17.5,.546,7.8,-6.6
46,12.4,10.6,-0.2,50,21.2,,,,,,,,,,,,,,,3.2,10.06,"Devin Brown, NO/CHI",6.8,293,11.8,.500,18.2,-7.0
47,11.3,17.3,-1.2,73,22.4,,,,,,,,,,,,,,,8.1,9.99,"Juwan Howard, POR",12.7,294,13.4,.538,12.9,-36.7
48,21.1,10.0,-0.6,81,28.3,,,,,,,,,,,,,,,1.6,9.95,"Anthony Parker, CLE",6.0,295,9.5,.576,11.4,-18.8
49,15.2,23.5,-0.3,70,15.0,,,,,,,,,,,,,,,8.7,9.93,"Kurt Thomas, MIL",15.8,296,15.5,.489,10.7,-10.5
50,11.5,15.1,-0.2,52,13.0,,,,,,,,,,,,,,,8.2,9.92,"Solomon Jones, IND",11.6,297,14.3,.499,14.6,-6.9
51,20.3,14.8,-0.8,82,28.6,,,,,,,,,,,,,,,3.8,9.81,"Thabo Sefolosha, OKC",9.5,298,12.6,.509,10.5,-24.3
52,18.6,10.2,-1.5,70,25.6,,,,,,,,,,,,,,,8.1,9.78,"Jared Jeffries, HOU/NY",9.1,299,14.0,.507,13.8,-46.0
53,9.9,11.5,-0.4,45,23.0,,,,,,,,,,,,,,,1.0,9.75,"Jarvis Hayes, NJ",6.0,300,6.9,.521,14.8,-11.6
0,19.4,11.5,-0.6,79,19.2,,,,,,,,,,,,,,,0.9,9.70,"Roger Mason Jr., SA",6.3,301,8.3,.490,16.4,-18.1
1,11.8,10.4,-0.8,76,18.2,,,,,,,,,,,,,,,2.6,9.68,"Wayne Ellington, MIN",6.4,302,11.8,.527,16.1,-23.2
2,11.8,13.5,-1.1,82,30.4,,,,,,,,,,,,,,,1.8,9.65,"Brandon Rush, IND",7.6,303,9.8,.522,13.4,-31.8
3,17.3,8.7,-0.4,51,18.4,,,,,,,,,,,,,,,3.6,9.64,"Marquis Daniels, BOS",6.2,304,11.0,.526,14.6,-12.0
4,15.8,17.2,-0.4,69,13.7,,,,,,,,,,,,,,,6.1,9.64,"Ime Udoka, SAC",11.6,,11.5,.470,13.7,-12.2
5,23.3,6.6,-0.4,45,11.5,,,,,,,,,,,,,,,2.0,9.40,"Bobby Brown, NO/LAC",4.3,306,12.2,.441,23.8,-12.4
6,10.4,13.4,-0.5,46,21.2,,,,,,,,,,,,,,,2.0,9.39,"Morris Peterson, NO",7.6,307,6.9,.503,15.1,-16.1
7,22.5,7.2,-1.9,82,27.2,,,,,,,,,,,,,,,1.3,9.29,"Derek Fisher, LAL",4.3,308,8.7,.499,13.7,-56.9
8,16.9,10.7,-0.5,46,15.4,,,,,,,,,,,,,,,1.0,9.00,"Michael Finley, BOS/SA",6.0,309,8.2,.530,13.6,-15.9
9,16.5,9.1,-0.9,63,13.2,,,,,,,,,,,,,,,1.2,8.92,"Jannero Pargo, CHI",5.2,310,9.3,.429,23.1,-25.7
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,10.7,9.5,-0.4,36,14.0,,,,,,,,,,,,,,,0.9,8.80,"James Jones, MIA",5.3,311,6.9,.556,12.2,-12.8
12,21.3,20.5,-1.5,77,22.5,,,,,,,,,,,,,,,2.1,8.74,"James Posey, NO",11.2,312,9.3,.525,10.9,-45.4
13,12.6,12.6,-1.3,67,20.8,,,,,,,,,,,,,,,3.3,8.63,"Antoine Wright, TOR",8.1,313,10.3,.502,14.7,-38.9
14,10.9,14.3,-0.9,71,11.2,,,,,,,,,,,,,,,7.8,8.54,"DeMarre Carroll, MEM",11.0,314,7.9,.426,14.0,-26.8
15,13.8,13.6,-1.0,46,14.9,,,,,,,,,,,,,,,5.7,8.47,"Eduardo Najera, DAL/NJ",9.6,315,11.9,.501,9.7,-31.0
16,10.2,6.4,-1.0,57,17.1,,,,,,,,,,,,,,,1.7,8.44,"Jason Kapono, PHI",4.0,316,8.9,.527,14.7,-30.0
17,31.2,4.8,-0.9,40,16.1,,,,,,,,,,,,,,,0.9,8.29,"Chucky Atkins, DET",2.7,317,11.0,.477,15.0,-26.0
18,23.4,9.7,-1.9,52,27.3,,,,,,,,,,,,,,,1.0,8.26,"Rafer Alston, MIA/NJ",5.3,318,12.6,.443,15.1,-58.2
19,12.2,10.2,-1.0,54,13.7,,,,,,,,,,,,,,,2.7,8.20,"Jawad Williams, CLE",6.7,319,6.5,.496,14.0,-28.8
20,9.5,24.3,-0.9,48,13.8,,,,,,,,,,,,,,,9.1,7.98,"Kwame Brown, DET",16.2,320,18.5,.470,13.8,-25.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,12.0,16.2,-1.1,41,21.7,,,,,,,,,,,,,,,6.4,7.94,"Vladimir Radmanovic, GS/CHA",11.2,321,11.8,.449,14.3,-34.1
23,16.5,7.5,-2.1,71,22.7,,,,,,,,,,,,,,,2.1,7.92,"Charlie Bell, MIL",4.7,322,8.6,.486,14.1,-61.9
24,33.4,10.9,-0.9,38,15.5,,,,,,,,,,,,,,,2.2,7.87,"Jamaal Tinsley, MEM",6.5,323,19.5,.438,16.9,-27.5
25,20.3,11.2,-2.2,79,19.7,,,,,,,,,,,,,,,1.9,7.68,"Keith Bogans, SA",6.6,324,11.3,.542,10.5,-65.7
26,13.0,12.3,-1.0,45,15.4,,,,,,,,,,,,,,,1.5,7.50,"Daequan Cook, MIA",7.0,325,7.3,.422,18.1,-31.0
27,12.7,13.7,-1.1,63,9.2,,,,,,,,,,,,,,,8.5,6.77,"Josh Powell, LAL",11.2,326,12.0,.407,17.3,-33.2
28,14.4,10.5,-2.2,52,21.3,,,,,,,,,,,,,,,5.6,6.54,"Trenton Hassell, NJ",7.9,327,13.6,.465,11.5,-65.3
29,33.9,12.8,-1.6,57,11.4,,,,,,,,,,,,,,,5.9,5.73,"Fabricio Oberto, WSH",9.3,328,23.9,.654,7.2,-47.3
30,13.7,13.6,-2.2,71,12.4,,,,,,,,,,,,,,,1.5,5.40,"Sasha Pavlovic, MIN",7.5,329,12.5,.422,16.9,-66.8
31,21.2,10.5,-3.2,64,13.8,,,,,,,,,,,,,,,1.4,3.31,"DeShawn Stevenson, DAL/WSH",5.9,330,11.3,.381,11.2,-94.8
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.6,6.5,-2.1,52,10.8,,,,,,,,,,,,,,,3.5,3.04,"Quinton Ross, DAL/WSH",5.0,331,7.8,.393,8.6,-62.6
