,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
45,24.6,10.5,8.0,65,28.2,,,,,,,,,,,,,,,1.6,19.74,"Jrue Holiday, NO",5.9,42,10.5,.529,28.8,238.7
46,16.0,24.6,3.7,55,16.4,,,,,,,,,,,,,,,12.0,19.64,"David Lee, BOS/DAL",18.2,43,12.5,.568,22.3,109.7
47,23.3,9.1,10.4,79,30.7,,,,,,,,,,,,,,,2.5,19.62,"Reggie Jackson, DET",5.7,44,10.6,.535,29.6,312.0
48,17.8,18.2,11.6,82,32.1,,,,,,,,,,,,,,,6.3,19.46,"Al Horford, ATL",12.4,45,7.3,.565,19.5,347.8
49,28.0,9.3,7.4,56,31.4,,,,,,,,,,,,,,,1.6,19.45,"Mike Conley, MEM",5.3,46,6.9,.538,23.2,222.0
50,32.8,23.0,10.9,81,34.7,,,,,,,,,,,,,,,5.5,19.31,"Draymond Green, GS",14.7,47,14.2,.587,19.5,327.4
51,9.1,20.3,8.9,75,31.5,,,,,,,,,,,,,,,2.4,19.09,"Dirk Nowitzki, DAL",11.4,48,5.8,.555,23.5,267.9
52,12.8,28.4,9.1,77,31.5,,,,,,,,,,,,,,,7.0,19.08,"Kevin Love, CLE",17.8,49,9.8,.553,22.4,274.4
53,9.8,26.3,9.5,75,30.1,,,,,,,,,,,,,,,10.8,19.04,"Marcin Gortat, WSH",18.4,50,11.2,.592,17.5,284.3
0,12.3,14.0,7.8,53,34.7,,,,,,,,,,,,,,,3.1,19.04,"Danilo Gallinari, DEN",8.5,51,7.0,.582,22.0,234.3
1,9.1,29.1,9.5,71,32.1,,,,,,,,,,,,,,,11.4,18.99,"Dwight Howard, HOU",20.2,52,15.5,.604,17.3,285.6
2,19.8,20.0,11.7,80,35.3,,,,,,,,,,,,,,,4.6,18.86,"Giannis Antetokounmpo, MIL",12.4,53,11.9,.566,21.8,352.1
3,15.2,24.2,6.8,81,20.8,,,,,,,,,,,,,,,14.4,18.76,"Ed Davis, POR",19.3,54,11.1,.616,12.3,205.0
4,9.3,10.3,10.8,80,33.3,,,,,,,,,,,,,,,1.5,18.67,"Klay Thompson, GS",6.2,55,7.7,.597,24.3,325.0
5,11.7,15.8,3.4,57,16.8,,,,,,,,,,,,,,,10.4,18.63,"John Henson, MIL",13.2,56,13.9,.580,18.0,102.2
6,11.4,20.7,6.9,68,29.6,,,,,,,,,,,,,,,9.7,18.39,"Zach Randolph, MEM",15.0,57,8.4,.519,23.5,207.3
7,15.5,13.5,11.3,80,36.2,,,,,,,,,,,,,,,2.5,18.37,"Gordon Hayward, UTAH",8.0,58,10.6,.559,24.9,339.6
8,7.9,22.7,5.0,77,19.1,,,,,,,,,,,,,,,14.4,18.30,"Clint Capela, HOU",18.5,59,10.1,.553,15.1,149.3
9,10.6,24.6,4.2,47,23.3,,,,,,,,,,,,,,,5.6,18.26,"Al Jefferson, CHA",15.0,60,5.2,.507,22.4,125.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,25.9,8.6,7.8,79,28.5,,,,,,,,,,,,,,,1.6,17.98,"Jeff Teague, ATL",5.2,61,12.0,.551,26.3,235.1
12,27.7,16.4,2.8,25,30.6,,,,,,,,,,,,,,,2.8,17.96,"Tyreke Evans, NO",9.3,62,12.3,.534,25.0,85.1
13,23.3,11.7,4.2,58,19.6,,,,,,,,,,,,,,,2.7,17.90,"Manu Ginobili, SA",7.3,63,13.0,.573,23.2,125.3
14,7.8,20.7,6.4,72,28.4,,,,,,,,,,,,,,,7.1,17.80,"Kristaps Porzingis, NY",14.0,64,10.0,.518,22.9,192.6
15,8.9,22.5,4.4,81,15.2,,,,,,,,,,,,,,,11.9,17.80,"Aron Baynes, DET",17.0,,11.7,.563,17.7,132.5
16,16.5,8.3,10.1,80,34.8,,,,,,,,,,,,,,,1.8,17.79,"CJ McCollum, POR",5.0,66,9.5,.544,26.4,302.6
17,9.0,21.9,2.7,46,16.7,,,,,,,,,,,,,,,13.5,17.77,"Festus Ezeli, GS",18.0,67,10.7,.559,16.8,82.4
18,14.5,8.1,6.9,67,28.5,,,,,,,,,,,,,,,1.7,17.76,"Lou Williams, LAL",4.8,68,9.3,.584,21.9,206.8
19,17.4,20.2,6.4,52,34.4,,,,,,,,,,,,,,,3.5,17.74,"Marc Gasol, MEM",11.5,69,10.5,.528,22.9,190.9
20,8.5,20.7,2.3,51,12.9,,,,,,,,,,,,,,,10.0,17.69,"Jeff Withey, UTAH",15.4,70,11.9,.577,14.2,69.7
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,11.6,16.2,7.8,82,27.1,,,,,,,,,,,,,,,13.4,17.66,"Robin Lopez, NY",14.8,71,13.6,.574,16.7,233.8
23,20.6,18.6,4.3,78,18.0,,,,,,,,,,,,,,,6.0,17.66,"David West, SA",12.5,,9.8,.573,17.5,129.0
24,41.7,14.1,7.7,76,30.6,,,,,,,,,,,,,,,2.0,17.64,"Ricky Rubio, MIN",8.2,73,12.3,.529,19.7,230.3
25,9.2,6.6,7.4,75,28.0,,,,,,,,,,,,,,,0.5,17.58,"JJ Redick, LAC",3.6,74,6.8,.632,20.7,221.6
26,10.4,23.0,7.3,73,33.0,,,,,,,,,,,,,,,8.1,17.58,"Thaddeus Young, BKN",15.4,,10.4,.533,20.4,218.4
27,13.3,27.7,6.6,61,31.7,,,,,,,,,,,,,,,12.6,17.51,"Rudy Gobert, UTAH",20.2,76,16.7,.582,13.6,199.3
28,16.7,24.5,2.3,65,11.8,,,,,,,,,,,,,,,11.0,17.50,"Kyle O'Quinn, NY",17.9,77,14.2,.520,20.5,68.5
29,5.1,18.0,3.0,61,14.3,,,,,,,,,,,,,,,12.5,17.43,"Miles Plumlee, MIL",15.2,78,12.7,.606,14.2,88.6
30,14.9,15.0,3.9,66,20.3,,,,,,,,,,,,,,,8.1,17.38,"Brandon Bass, LAL",11.4,79,8.4,.619,13.4,117.8
31,8.3,22.6,2.2,52,14.7,,,,,,,,,,,,,,,10.0,17.34,"Amar'e Stoudemire, MIA",16.5,80,14.5,.599,16.5,66.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,25.6,11.5,0.0,61,22.5,,,,,,,,,,,,,,,1.9,17.33,"Mario Chalmers, MIA/MEM",6.5,81,12.2,.561,18.1,0.0
34,6.1,15.2,5.8,66,30.4,,,,,,,,,,,,,,,7.0,17.30,"Ryan Anderson, NO",10.9,82,7.5,.546,22.6,173.8
35,9.2,18.7,4.1,80,17.9,,,,,,,,,,,,,,,3.6,17.28,"Derrick Williams, NY",11.3,83,7.5,.550,21.8,123.9
36,21.6,22.2,6.9,82,25.4,,,,,,,,,,,,,,,10.4,17.24,"Mason Plumlee, POR",16.3,84,14.7,.564,17.1,206.6
37,9.6,19.8,2.7,72,11.6,,,,,,,,,,,,,,,10.6,17.18,"Marreese Speights, GS",15.5,85,10.4,.506,27.5,81.6
38,14.7,22.1,7.3,82,27.1,,,,,,,,,,,,,,,8.3,17.17,"Gorgui Dieng, MIN",15.3,86,14.4,.601,15.9,217.6
39,6.2,17.8,5.2,53,30.0,,,,,,,,,,,,,,,8.1,17.14,"Jahlil Okafor, PHI",12.8,87,11.8,.536,24.9,155.4
40,5.1,25.7,2.3,58,12.2,,,,,,,,,,,,,,,10.4,17.08,"Dewayne Dedmon, ORL",17.9,88,12.5,.606,14.0,68.2
41,14.9,21.3,5.2,78,23.9,,,,,,,,,,,,,,,9.0,17.07,"Aaron Gordon, ORL",15.1,89,7.7,.541,16.6,154.9
42,21.7,23.8,4.9,61,25.2,,,,,,,,,,,,,,,8.8,16.98,"Tim Duncan, SA",16.6,90,12.0,.523,17.2,146.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,42.7,15.2,7.5,72,35.2,,,,,,,,,,,,,,,3.3,16.92,"Rajon Rondo, SAC",9.3,91,14.1,.506,21.3,224.1
45,11.2,18.6,6.3,81,28.9,,,,,,,,,,,,,,,5.9,16.90,"Marvin Williams, CHA",12.2,92,6.3,.585,15.6,188.3
46,9.9,20.9,2.7,69,14.4,,,,,,,,,,,,,,,9.3,16.87,"Dwight Powell, DAL",15.1,93,9.0,.557,16.9,79.6
47,15.2,21.6,3.4,57,19.2,,,,,,,,,,,,,,,5.2,16.86,"Nene , WSH",13.2,94,11.9,.564,20.4,102.2
48,18.5,10.2,9.0,79,36.1,,,,,,,,,,,,,,,1.8,16.85,"Khris Middleton, MIL",6.1,95,10.1,.560,22.4,270.1
49,16.0,27.0,5.9,81,23.6,,,,,,,,,,,,,,,10.6,16.78,"Jared Sullinger, BOS",18.7,96,8.7,.476,21.1,176.6
50,18.6,14.0,7.4,72,33.0,,,,,,,,,,,,,,,2.2,16.77,"Victor Oladipo, ORL",8.0,97,10.1,.534,22.3,222.6
51,13.8,22.1,5.5,71,25.6,,,,,,,,,,,,,,,8.3,16.66,"Ian Mahinmi, IND",15.3,98,13.3,.603,14.9,164.3
52,8.7,7.5,8.6,81,35.1,,,,,,,,,,,,,,,4.4,16.61,"Andrew Wiggins, MIN",6.0,99,9.6,.543,25.1,259.4
53,11.1,21.2,4.4,73,20.7,,,,,,,,,,,,,,,11.3,16.42,"Jordan Hill, IND",16.3,100,11.8,.534,19.0,131.5
0,13.3,16.2,4.0,69,20.2,,,,,,,,,,,,,,,5.4,16.33,"Kelly Olynyk, BOS",10.7,101,9.4,.561,20.1,119.4
1,17.3,15.6,5.2,61,29.5,,,,,,,,,,,,,,,1.8,16.31,"Chandler Parsons, DAL",8.7,102,9.7,.589,19.5,155.9
2,12.6,22.2,4.7,67,29.3,,,,,,,,,,,,,,,8.2,16.28,"Nerlens Noel, PHI",15.0,103,16.3,.544,17.6,140.1
3,8.7,16.3,4.0,79,21.3,,,,,,,,,,,,,,,3.5,16.27,"Mirza Teletovic, PHX",9.7,104,8.3,.571,22.1,120.0
4,15.3,25.7,5.6,76,26.4,,,,,,,,,,,,,,,13.7,16.26,"Zaza Pachulia, DAL",19.7,105,14.2,.550,15.3,169.2
5,11.0,26.3,3.0,67,18.7,,,,,,,,,,,,,,,6.4,16.24,"Jon Leuer, PHX",16.1,106,11.4,.555,18.9,88.8
6,13.3,18.6,7.2,76,33.1,,,,,,,,,,,,,,,4.1,16.23,"Tobias Harris, DET/ORL",11.2,107,8.5,.560,19.7,215.1
7,29.3,8.8,5.1,72,27.5,,,,,,,,,,,,,,,1.0,16.22,"Tony Parker, SA",5.1,108,10.1,.546,21.6,154.2
8,10.5,19.7,4.9,73,24.3,,,,,,,,,,,,,,,8.4,16.18,"Cody Zeller, CHA",14.0,109,10.0,.592,14.3,147.8
9,14.1,20.0,6.5,82,28.7,,,,,,,,,,,,,,,2.7,16.07,"Will Barton, DEN",11.2,110,9.6,.535,22.2,195.6
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,19.4,19.6,4.1,79,22.8,,,,,,,,,,,,,,,10.3,16.03,"Amir Johnson, BOS",14.9,111,13.2,.602,13.3,121.8
12,10.5,22.7,1.5,32,17.1,,,,,,,,,,,,,,,12.9,16.01,"Jusuf Nurkic, DEN",17.7,112,14.5,.460,25.9,44.2
13,22.3,12.2,4.1,82,20.3,,,,,,,,,,,,,,,1.6,15.93,"Ramon Sessions, WSH",6.8,113,10.7,.565,21.3,122.7
14,10.3,11.7,1.5,51,13.8,,,,,,,,,,,,,,,9.3,15.93,"Richaun Holmes, PHI",10.5,,10.0,.564,16.6,46.4
15,11.4,18.7,3.3,66,18.6,,,,,,,,,,,,,,,3.9,15.92,"Jeremy Lamb, CHA",11.2,115,7.4,.528,20.4,99.3
16,29.7,26.0,3.8,70,20.7,,,,,,,,,,,,,,,9.5,15.92,"Andrew Bogut, GS",18.3,,15.2,.623,11.7,115.1
17,9.5,23.3,6.0,82,27.7,,,,,,,,,,,,,,,13.5,15.91,"Tristan Thompson, CLE",18.4,117,9.4,.611,11.0,179.7
18,24.0,6.8,5.4,74,30.0,,,,,,,,,,,,,,,1.4,15.91,"Darren Collison, SAC",4.1,,9.8,.591,19.2,162.5
19,11.9,14.2,6.1,73,31.6,,,,,,,,,,,,,,,3.2,15.85,"Jae Crowder, BOS",8.6,119,7.3,.565,17.6,184.2
20,10.8,23.1,2.7,59,17.6,,,,,,,,,,,,,,,8.1,15.80,"Joffrey Lauvergne, DEN",15.4,120,10.4,.567,18.5,80.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,8.1,9.3,2.8,47,22.8,,,,,,,,,,,,,,,5.7,15.78,"T.J. Warren, PHX",7.5,121,5.9,.549,18.8,84.3
23,14.2,15.9,4.0,73,26.5,,,,,,,,,,,,,,,11.4,15.70,"Taj Gibson, CHI",13.7,122,10.4,.556,14.0,121.3
24,25.7,16.8,6.3,70,35.0,,,,,,,,,,,,,,,2.4,15.69,"Nicolas Batum, CHA",9.6,123,13.1,.546,21.3,189.6
25,11.2,19.1,3.4,66,24.9,,,,,,,,,,,,,,,3.8,15.63,"Nikola Mirotic, CHI",11.6,124,11.5,.564,20.0,101.6
26,25.1,11.8,3.7,80,20.3,,,,,,,,,,,,,,,1.7,15.62,"Dennis Schroder, ATL",6.9,125,13.1,.510,28.3,111.8
27,8.1,8.2,1.6,31,19.9,,,,,,,,,,,,,,,2.1,15.62,"Sean Kilpatrick, DEN/BKN",5.1,,8.6,.576,14.4,47.1
28,14.1,9.8,4.3,55,31.1,,,,,,,,,,,,,,,2.6,15.61,"Bradley Beal, WSH",6.2,127,9.7,.547,23.8,130.1
29,27.0,10.4,5.4,72,32.8,,,,,,,,,,,,,,,2.7,15.57,"Goran Dragic, MIA",6.6,128,11.9,.537,22.1,161.3
30,9.4,16.1,4.9,80,25.2,,,,,,,,,,,,,,,12.5,15.54,"Steven Adams, OKC",14.4,129,12.8,.621,12.1,148.3
31,25.9,8.3,3.7,74,22.5,,,,,,,,,,,,,,,1.7,15.52,"J.J. Barea, DAL",5.0,130,9.7,.536,23.6,112.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.7,15.9,5.9,70,34.0,,,,,,,,,,,,,,,4.7,15.51,"Rudy Gay, SAC",10.4,131,10.1,.538,20.9,178.0
34,5.9,21.0,2.7,60,22.8,,,,,,,,,,,,,,,5.5,15.51,"Myles Turner, IND",13.3,,9.7,.531,19.2,81.8
35,7.0,17.6,1.7,60,11.8,,,,,,,,,,,,,,,9.1,15.42,"Tyler Zeller, BOS",13.3,133,11.2,.539,21.5,51.1
36,7.8,16.6,3.3,66,21.4,,,,,,,,,,,,,,,10.3,15.31,"Willie Cauley-Stein, SAC",13.5,134,9.6,.588,12.3,99.3
37,5.7,11.4,4.0,82,20.5,,,,,,,,,,,,,,,7.0,15.26,"Shabazz Muhammad, MIN",9.2,135,7.7,.548,20.9,119.4
38,5.8,18.4,3.4,78,19.0,,,,,,,,,,,,,,,12.4,15.15,"Kosta Koufos, SAC",15.4,136,8.4,.540,14.2,100.6
39,13.3,15.4,5.4,74,32.4,,,,,,,,,,,,,,,5.3,15.02,"Luol Deng, MIA",10.5,137,7.7,.549,16.4,161.4
40,29.2,13.2,4.4,77,29.1,,,,,,,,,,,,,,,2.0,14.97,"Ish Smith, NO/PHI",7.4,138,10.2,.465,22.1,132.6
41,11.9,12.3,4.1,66,28.2,,,,,,,,,,,,,,,2.3,14.94,"Kobe Bryant, LAL",7.1,139,8.3,.469,30.7,123.4
42,5.9,29.5,3.9,82,22.0,,,,,,,,,,,,,,,11.7,14.91,"Bismack Biyombo, TOR",20.8,140,14.6,.586,10.7,116.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,6.2,22.8,1.4,56,14.7,,,,,,,,,,,,,,,4.5,14.85,"Andrew Nicholson, ORL",13.5,141,10.1,.567,18.8,41.1
45,10.4,12.8,4.0,76,31.7,,,,,,,,,,,,,,,5.9,14.83,"Jabari Parker, MIL",9.4,142,9.3,.535,19.6,119.5
46,11.9,11.3,2.4,61,18.2,,,,,,,,,,,,,,,3.8,14.81,"Marcus Thornton, HOU/WSH",7.5,143,7.2,.511,23.1,71.3
47,18.6,9.9,3.5,52,36.0,,,,,,,,,,,,,,,2.0,14.75,"Brandon Knight, PHX",5.9,144,12.5,.522,25.8,104.8
48,22.1,10.7,2.3,61,20.7,,,,,,,,,,,,,,,2.1,14.74,"Toney Douglas, NO",6.3,145,9.0,.543,19.0,70.4
49,11.7,27.5,3.3,66,24.5,,,,,,,,,,,,,,,11.5,14.74,"Tyson Chandler, PHX",19.3,,17.0,.606,12.1,99.9
50,9.5,15.8,1.9,76,15.5,,,,,,,,,,,,,,,4.9,14.72,"Jason Smith, ORL",10.3,147,8.7,.513,20.6,56.7
51,9.1,15.1,1.8,59,14.8,,,,,,,,,,,,,,,8.1,14.71,"Quincy Acy, SAC",11.6,148,9.1,.629,12.3,55.0
52,15.5,8.4,5.4,79,32.5,,,,,,,,,,,,,,,1.4,14.71,"Evan Fournier, ORL",4.9,,9.6,.587,19.3,161.0
53,24.1,8.7,3.1,81,20.5,,,,,,,,,,,,,,,1.9,14.69,"Patty Mills, SA",5.4,150,8.1,.541,19.5,91.6
0,9.5,19.3,2.3,78,18.5,,,,,,,,,,,,,,,10.5,14.68,"JaMychal Green, MEM",14.7,151,11.8,.520,18.7,68.7
1,27.1,8.9,3.9,65,32.4,,,,,,,,,,,,,,,1.0,14.68,"Deron Williams, DAL",5.0,,10.8,.530,22.1,115.6
2,6.5,19.2,2.7,76,17.4,,,,,,,,,,,,,,,9.5,14.63,"Timofey Mozgov, CLE",14.4,153,14.1,.593,15.0,79.8
3,10.1,27.8,1.4,71,12.9,,,,,,,,,,,,,,,16.4,14.54,"Thomas Robinson, BKN",22.0,154,15.2,.453,18.6,41.6
4,37.1,14.5,2.8,81,19.8,,,,,,,,,,,,,,,2.8,14.52,"T.J. McConnell, PHI",8.5,155,14.2,.511,18.1,84.4
5,12.5,14.7,4.5,75,30.3,,,,,,,,,,,,,,,4.7,14.51,"Otto Porter Jr., WSH",9.6,156,7.3,.564,15.1,136.1
6,32.0,14.1,1.8,32,32.1,,,,,,,,,,,,,,,1.0,14.49,"Jarrett Jack, BKN",7.4,157,12.8,.505,22.8,53.5
7,13.9,20.4,2.4,79,20.7,,,,,,,,,,,,,,,11.9,14.40,"Trevor Booker, UTAH",16.2,158,13.5,.533,14.0,70.7
8,12.4,13.6,1.5,31,25.7,,,,,,,,,,,,,,,2.4,14.38,"Alec Burks, UTAH",8.0,159,10.0,.520,24.7,46.1
9,17.3,10.1,3.8,82,28.0,,,,,,,,,,,,,,,1.4,14.34,"Zach LaVine, MIN",5.8,160,10.7,.548,22.6,114.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,12.7,9.6,4.2,79,32.3,,,,,,,,,,,,,,,3.8,14.34,"Jordan Clarkson, LAL",6.6,,8.9,.516,21.8,127.0
12,7.7,15.6,2.6,74,25.4,,,,,,,,,,,,,,,8.1,14.26,"Ersan Ilyasova, DET/ORL",11.7,162,8.2,.526,17.8,77.5
13,18.7,21.4,1.1,29,21.2,,,,,,,,,,,,,,,7.0,14.23,"Rondae Hollis-Jefferson, BKN",14.1,163,11.3,.519,13.2,34.2
14,15.2,10.5,4.6,79,32.2,,,,,,,,,,,,,,,1.8,14.17,"Rodney Hood, UTAH",6.1,164,8.9,.542,20.8,139.0
15,34.9,27.3,1.1,29,21.9,,,,,,,,,,,,,,,14.7,14.08,"Joakim Noah, CHI",21.1,165,16.5,.406,15.2,33.0
16,7.7,11.1,2.6,64,22.9,,,,,,,,,,,,,,,1.9,14.08,"C.J. Miles, IND",6.5,,8.5,.547,21.1,78.2
17,14.9,14.2,1.5,75,15.3,,,,,,,,,,,,,,,5.2,14.06,"Mike Scott, ATL",9.8,167,8.0,.575,16.2,43.9
