,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
17,13.5,13.3,3.3,77,27.2,,,,,,,,,,,,,,,2.9,13.66,"Jeff Green, WSH",8.0,,9.9,.608,17.4,98.8
18,23.3,15.0,1.9,61,20.7,,,,,,,,,,,,,,,5.2,13.60,"Pat Connaughton, MIL",10.4,168,6.3,.573,13.6,58.4
19,23.4,11.7,1.8,74,19.4,,,,,,,,,,,,,,,1.6,13.58,"Jeremy Lin, ATL/TOR",6.6,169,12.5,.558,23.7,55.4
20,9.3,13.9,2.9,74,25.9,,,,,,,,,,,,,,,3.6,13.58,"Jaylen Brown, BOS",8.7,,9.2,.547,21.3,87.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,16.3,10.9,3.5,76,30.2,,,,,,,,,,,,,,,2.4,13.56,"Joe Harris, BKN",6.7,171,10.9,.645,17.1,104.8
23,11.8,16.5,1.4,77,17.6,,,,,,,,,,,,,,,8.8,13.56,"Zach Collins, POR",12.7,,12.8,.562,16.5,41.6
24,9.6,12.6,2.0,71,18.7,,,,,,,,,,,,,,,4.6,13.52,"Jake Layman, POR",8.7,173,8.3,.594,15.8,59.8
25,18.1,18.1,1.2,73,16.7,,,,,,,,,,,,,,,6.6,13.49,"Jonas Jerebko, GS",12.6,174,8.1,.588,15.2,36.2
26,13.5,13.0,2.6,52,33.8,,,,,,,,,,,,,,,2.5,13.48,"Brandon Ingram, LAL",7.8,175,11.3,.555,22.9,78.3
27,30.9,12.2,3.8,82,31.3,,,,,,,,,,,,,,,1.5,13.46,"Joe Ingles, UTAH",7.0,176,12.7,.581,18.8,113.3
28,22.3,8.3,2.6,82,26.5,,,,,,,,,,,,,,,2.9,13.45,"Shai Gilgeous-Alexander, LAC",5.7,177,11.6,.554,18.7,79.4
29,32.9,10.2,1.8,76,19.3,,,,,,,,,,,,,,,2.1,13.41,"T.J. McConnell, PHI",6.3,178,11.6,.555,16.4,52.8
30,13.2,20.5,0.7,60,12.4,,,,,,,,,,,,,,,11.4,13.39,"Cristiano Felicio, CHI",15.9,179,11.7,.568,13.9,21.1
31,13.3,13.4,1.1,47,16.8,,,,,,,,,,,,,,,7.2,13.38,"Sam Dekker, CLE/WSH",10.2,180,6.9,.519,14.8,33.9
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,12.4,14.8,1.7,64,18.4,,,,,,,,,,,,,,,7.9,13.37,"Michael Kidd-Gilchrist, CHA",11.3,181,8.8,.553,15.4,50.5
34,9.3,14.6,1.7,35,34.4,,,,,,,,,,,,,,,2.5,13.36,"Robert Covington, MIN/PHI",8.5,182,9.5,.580,16.2,51.4
35,15.5,11.5,1.6,60,18.8,,,,,,,,,,,,,,,1.6,13.35,"Norman Powell, TOR",6.7,183,11.0,.596,18.8,47.9
36,13.7,14.1,1.9,60,23.6,,,,,,,,,,,,,,,5.9,13.25,"Maurice Harkless, POR",10.1,184,8.3,.547,14.0,58.0
37,23.4,8.9,2.1,82,23.3,,,,,,,,,,,,,,,1.4,13.19,"Patty Mills, SA",5.2,185,8.9,.572,18.9,62.3
38,12.3,22.6,1.9,81,28.3,,,,,,,,,,,,,,,5.3,13.18,"Al-Farouq Aminu, POR",14.2,186,8.5,.568,13.6,57.4
39,18.8,13.0,1.1,74,14.3,,,,,,,,,,,,,,,2.3,13.13,"Quinn Cook, GS",7.9,187,8.1,.565,20.2,33.7
40,13.8,16.6,2.2,80,21.2,,,,,,,,,,,,,,,4.2,13.13,"Miles Bridges, CHA",10.3,,7.2,.548,15.0,66.6
41,12.9,17.5,1.6,81,25.0,,,,,,,,,,,,,,,6.6,13.12,"Dario Saric, MIN/PHI",12.1,189,9.8,.563,17.7,49.0
42,36.0,13.2,2.1,68,23.2,,,,,,,,,,,,,,,3.4,13.12,"Andre Iguodala, GS",8.5,,8.7,.587,11.5,61.7
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,12.9,16.9,1.2,71,21.2,,,,,,,,,,,,,,,6.5,13.12,"Maxi Kleber, DAL",11.7,,10.0,.579,13.3,36.3
45,21.4,19.5,0.7,51,10.4,,,,,,,,,,,,,,,9.7,13.12,"Amir Johnson, PHI",14.7,,16.1,.574,17.9,19.9
46,30.1,8.6,2.3,80,27.5,,,,,,,,,,,,,,,2.8,13.12,"Marcus Smart, BOS",5.7,,11.5,.568,15.6,69.5
47,14.0,15.7,0.7,59,8.7,,,,,,,,,,,,,,,2.4,13.06,"Georges Niang, UTAH",9.1,194,9.2,.613,17.5,19.7
48,14.8,12.2,2.8,80,27.7,,,,,,,,,,,,,,,3.0,13.02,"Danny Green, TOR",7.7,195,8.8,.632,13.8,83.5
49,9.7,17.0,1.5,75,26.6,,,,,,,,,,,,,,,5.2,13.02,"Jonathan Isaac, ORL",11.0,,9.1,.537,15.8,45.3
50,16.1,16.0,2.0,76,21.5,,,,,,,,,,,,,,,1.6,13.00,"Davis Bertans, SA",8.8,197,6.9,.632,13.9,61.0
51,11.0,9.4,2.5,82,24.8,,,,,,,,,,,,,,,2.5,12.96,"Kentavious Caldwell-Pope, LAL",6.0,198,6.5,.568,17.7,74.6
52,23.0,16.4,1.7,79,22.7,,,,,,,,,,,,,,,1.9,12.95,"Terry Rozier, BOS",9.1,199,6.8,.501,19.1,52.2
53,23.2,16.7,0.6,68,11.6,,,,,,,,,,,,,,,7.8,12.94,"Jordan Bell, GS",12.5,200,12.8,.531,14.0,16.9
0,41.8,20.8,1.4,66,31.3,,,,,,,,,,,,,,,3.2,12.88,"Draymond Green, GS",12.4,201,15.6,.526,15.0,42.6
1,22.9,15.8,2.3,66,29.7,,,,,,,,,,,,,,,3.4,12.83,"Justise Winslow, MIA",9.6,202,11.5,.513,21.7,68.1
2,8.4,12.7,2.9,77,32.9,,,,,,,,,,,,,,,2.4,12.81,"Harrison Barnes, DAL/SAC",7.5,203,7.2,.550,22.8,87.4
3,24.6,9.6,1.4,73,21.8,,,,,,,,,,,,,,,1.7,12.80,"Jalen Brunson, DAL",5.7,204,9.4,.549,19.9,42.7
4,20.2,26.5,0.0,47,16.0,,,,,,,,,,,,,,,9.8,12.80,"Marcin Gortat, LAC",18.4,,15.5,.562,14.6,0.0
5,26.1,18.1,1.5,43,29.8,,,,,,,,,,,,,,,4.1,12.79,"Kyle Anderson, MEM",11.0,206,11.8,.569,13.1,43.8
6,19.0,11.3,2.0,79,29.3,,,,,,,,,,,,,,,1.6,12.76,"Dennis Schroder, OKC",6.3,207,10.1,.508,24.9,60.8
7,16.0,19.0,0.4,44,14.5,,,,,,,,,,,,,,,8.0,12.75,"Jonah Bolden, PHI",13.7,208,14.4,.595,13.8,11.9
8,12.4,19.6,0.7,64,17.5,,,,,,,,,,,,,,,4.2,12.72,"Trey Lyles, DEN",11.9,209,9.7,.500,23.5,20.4
9,24.5,9.5,0.9,71,15.0,,,,,,,,,,,,,,,1.2,12.70,"Yogi Ferrell, SAC",5.3,210,7.2,.550,17.0,27.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,17.6,0.0,1.5,64,21.5,,,,,,,,,,,,,,,0.0,12.69,"Alec Burks, CLE/SAC/UTAH",0.0,211,8.9,.523,19.5,45.0
12,11.1,17.1,1.2,75,28.4,,,,,,,,,,,,,,,3.8,12.66,"Marvin Williams, CHA",10.3,212,5.7,.548,14.6,36.8
13,14.1,14.4,1.0,51,19.3,,,,,,,,,,,,,,,4.4,12.51,"David Nwaba, CLE",9.2,213,7.6,.558,14.6,29.5
14,13.1,19.2,1.2,59,20.9,,,,,,,,,,,,,,,7.1,12.50,"Rondae Hollis-Jefferson, BKN",13.2,214,9.3,.464,21.4,36.8
15,20.1,9.8,1.5,57,26.8,,,,,,,,,,,,,,,2.4,12.47,"Tyler Johnson, MIA/PHX",6.1,215,9.3,.532,19.6,44.9
16,30.2,13.3,1.0,46,30.2,,,,,,,,,,,,,,,1.5,12.47,"Kris Dunn, CHI",7.3,,11.3,.484,21.4,30.4
17,11.1,11.4,2.4,73,34.8,,,,,,,,,,,,,,,3.5,12.42,"Andrew Wiggins, MIN",7.4,217,8.3,.493,24.1,73.0
18,13.8,16.3,0.4,46,17.5,,,,,,,,,,,,,,,9.2,12.42,"Omari Spellman, ATL",12.7,,9.1,.516,14.8,11.0
19,14.9,16.5,0.8,34,23.5,,,,,,,,,,,,,,,5.8,12.41,"Bruno Caboclo, MEM",11.1,219,11.3,.571,15.6,22.8
20,20.5,14.5,1.0,73,19.6,,,,,,,,,,,,,,,2.5,12.38,"Shaquille Harrison, CHI",8.4,220,8.8,.494,16.6,29.4
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,22.4,8.7,1.0,53,28.5,,,,,,,,,,,,,,,2.2,12.34,"Dennis Smith Jr., DAL/NY",5.5,221,13.7,.502,24.0,30.1
23,15.9,26.3,0.4,42,12.0,,,,,,,,,,,,,,,10.4,12.33,"Kosta Koufos, SAC",18.2,222,11.9,.477,15.7,13.0
24,18.5,9.4,2.3,81,31.5,,,,,,,,,,,,,,,1.6,12.32,"Evan Fournier, ORL",5.4,223,9.7,.536,22.3,69.2
25,13.7,7.8,1.7,72,26.3,,,,,,,,,,,,,,,1.4,12.30,"Rodney Hood, CLE/POR",4.5,224,6.0,.545,19.2,50.9
26,10.5,6.9,1.9,68,31.7,,,,,,,,,,,,,,,0.9,12.25,"Eric Gordon, HOU",3.8,225,7.4,.549,21.5,56.5
27,14.2,7.9,1.4,57,28.8,,,,,,,,,,,,,,,2.7,12.24,"Gary Harris, DEN",5.3,226,7.6,.526,20.2,42.5
28,11.2,13.3,0.8,39,25.1,,,,,,,,,,,,,,,2.8,12.23,"Danuel House Jr., HOU",7.9,227,9.8,.646,13.8,25.3
29,14.0,12.2,1.2,64,22.8,,,,,,,,,,,,,,,2.2,12.19,"Allonzo Trier, NY",7.1,228,13.6,.564,21.2,36.8
30,12.1,15.9,0.7,80,27.1,,,,,,,,,,,,,,,3.1,12.16,"Jae Crowder, UTAH",9.6,229,7.7,.538,18.7,21.4
31,22.5,8.4,0.7,60,21.7,,,,,,,,,,,,,,,3.2,12.14,"George Hill, CLE/MIL",5.9,230,8.5,.554,17.8,22.2
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,39.0,15.5,0.8,46,29.8,,,,,,,,,,,,,,,2.6,12.11,"Rajon Rondo, LAL",9.2,231,13.5,.473,19.8,22.7
34,13.9,8.0,1.4,82,31.8,,,,,,,,,,,,,,,2.3,12.10,"Collin Sexton, CLE",5.0,232,10.6,.520,25.2,42.8
35,12.8,20.1,0.5,50,12.2,,,,,,,,,,,,,,,1.4,12.09,"Thabo Sefolosha, UTAH",10.9,233,11.9,.599,12.6,14.5
36,10.1,17.3,1.3,67,25.4,,,,,,,,,,,,,,,4.2,12.09,"DeMarre Carroll, BKN",10.8,,8.7,.546,18.2,40.3
37,21.6,15.2,1.8,69,34.0,,,,,,,,,,,,,,,2.3,12.08,"Trevor Ariza, PHX/WSH",8.6,235,9.1,.534,14.1,55.4
38,16.2,10.4,1.8,82,28.0,,,,,,,,,,,,,,,0.9,12.05,"Bryn Forbes, SA",5.7,236,7.4,.586,17.2,53.2
39,13.7,12.3,1.1,55,28.2,,,,,,,,,,,,,,,1.5,11.99,"Taurean Prince, ATL",6.7,237,11.6,.575,19.4,34.5
40,21.2,10.4,0.3,50,12.9,,,,,,,,,,,,,,,0.9,11.99,"Aaron Holiday, IND",5.8,,9.7,.518,22.3,9.5
41,15.9,13.5,1.1,63,22.8,,,,,,,,,,,,,,,0.9,11.99,"Luke Kennard, DET",7.0,,7.9,.560,18.3,31.9
42,13.9,10.8,1.3,79,23.0,,,,,,,,,,,,,,,1.0,11.97,"Marco Belinelli, SA",5.9,240,7.6,.557,19.3,39.9
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,14.6,14.6,1.2,67,24.5,,,,,,,,,,,,,,,2.3,11.93,"Kent Bazemore, ATL",8.4,241,11.6,.507,22.0,35.0
45,15.0,18.4,0.4,42,13.0,,,,,,,,,,,,,,,6.7,11.90,"Nene , HOU",12.5,242,6.3,.552,11.7,10.6
46,25.6,14.9,1.6,75,31.4,,,,,,,,,,,,,,,3.2,11.87,"Nicolas Batum, CHA",8.9,243,12.1,.581,13.8,48.3
47,14.0,10.6,0.9,73,17.2,,,,,,,,,,,,,,,1.3,11.87,"Malik Monk, CHA",5.9,,10.3,.518,24.3,25.7
48,20.3,16.5,0.8,68,16.5,,,,,,,,,,,,,,,3.0,11.86,"Lance Stephenson, LAL",9.9,245,12.5,.529,20.6,22.8
49,26.0,11.1,0.5,56,22.3,,,,,,,,,,,,,,,1.9,11.86,"Ish Smith, DET",6.3,,7.8,.485,21.2,16.0
50,12.2,7.9,0.9,53,24.5,,,,,,,,,,,,,,,1.1,11.83,"Wayne Ellington, DET/MIA",4.5,247,6.8,.569,17.6,25.7
51,13.8,13.2,0.9,76,17.5,,,,,,,,,,,,,,,2.4,11.83,"Vince Carter, ATL",7.7,,7.6,.565,16.6,26.3
52,32.7,15.0,0.8,78,27.4,,,,,,,,,,,,,,,3.9,11.79,"Patrick Beverley, LAC",9.6,249,9.3,.561,13.2,25.2
53,30.5,14.0,0.5,47,30.3,,,,,,,,,,,,,,,4.0,11.76,"Lonzo Ball, LAL",9.1,250,12.3,.487,18.2,16.1
0,28.1,7.2,0.8,64,18.9,,,,,,,,,,,,,,,0.7,11.75,"Jamal Crawford, PHX",3.9,251,12.2,.522,21.7,22.5
1,12.0,17.5,0.1,58,21.9,,,,,,,,,,,,,,,5.0,11.74,"Markieff Morris, OKC/WSH",11.1,252,8.2,.521,17.9,4.5
2,29.7,7.9,0.3,64,15.1,,,,,,,,,,,,,,,4.9,11.71,"Shaun Livingston, GS",6.5,253,9.9,.555,12.7,10.2
3,13.7,11.7,0.5,43,17.7,,,,,,,,,,,,,,,1.1,11.70,"Dwayne Bacon, CHA",6.3,254,5.3,.570,16.6,13.6
4,40.7,11.4,0.4,59,19.0,,,,,,,,,,,,,,,3.9,11.69,"Tim Frazier, NO/MIL",7.7,255,12.5,.544,14.6,11.5
5,11.8,7.5,0.8,77,17.4,,,,,,,,,,,,,,,1.4,11.64,"Doug McDermott, IND",4.5,256,7.4,.617,15.9,22.7
6,31.9,18.9,0.9,73,22.0,,,,,,,,,,,,,,,2.5,11.61,"Evan Turner, POR",10.9,257,12.9,.504,17.5,26.7
7,10.1,16.2,0.1,67,18.4,,,,,,,,,,,,,,,8.2,11.60,"Ersan Ilyasova, MIL",12.5,258,9.3,.548,15.1,1.8
8,33.8,10.8,0.6,81,24.2,,,,,,,,,,,,,,,1.5,11.59,"Ryan Arcidiacono, CHI",6.1,259,7.9,.588,12.7,17.3
9,27.0,9.2,0.0,40,17.8,,,,,,,,,,,,,,,2.0,11.58,"Cameron Payne, CHI/CLE",5.5,260,11.5,.519,18.2,0.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,16.4,13.0,0.7,69,20.3,,,,,,,,,,,,,,,2.7,11.54,"Tyreke Evans, IND",7.9,261,11.6,.483,26.3,21.7
12,15.8,14.8,1.3,76,32.2,,,,,,,,,,,,,,,2.0,11.53,"Cedi Osman, CLE",8.1,262,9.2,.536,18.7,37.7
13,14.2,6.4,0.5,53,27.6,,,,,,,,,,,,,,,2.5,11.52,"E'Twaun Moore, NO",4.5,263,8.2,.567,17.3,15.7
14,15.2,13.8,0.3,48,14.1,,,,,,,,,,,,,,,2.6,11.49,"Furkan Korkmaz, PHI",8.3,264,7.3,.528,17.8,10.1
15,5.7,11.7,0.7,73,20.2,,,,,,,,,,,,,,,2.2,11.41,"Gerald Green, HOU",6.8,265,7.8,.555,18.7,19.9
16,17.7,10.2,0.5,44,25.9,,,,,,,,,,,,,,,0.7,11.40,"Dion Waiters, MIA",5.4,266,9.4,.530,21.5,15.4
17,10.7,6.9,0.6,74,18.9,,,,,,,,,,,,,,,2.1,11.40,"Seth Curry, POR",4.6,,9.9,.595,16.4,18.7
18,14.9,11.0,0.7,81,19.9,,,,,,,,,,,,,,,2.8,11.38,"Justin Jackson, DAL/SAC",6.9,268,4.5,.561,16.7,21.2
19,11.8,17.4,-0.1,64,15.2,,,,,,,,,,,,,,,4.5,11.37,"Thon Maker, DET/MIL",11.0,269,8.6,.530,13.7,-1.8
20,12.4,12.4,0.5,70,19.1,,,,,,,,,,,,,,,0.7,11.29,"Kyle Korver, CLE/UTAH",6.6,270,9.0,.582,17.4,15.6
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,17.1,25.1,0.3,55,15.9,,,,,,,,,,,,,,,11.1,11.25,"Tyson Chandler, LAL/PHX",18.2,271,19.4,.630,8.0,8.5
23,25.0,8.3,0.1,42,15.8,,,,,,,,,,,,,,,2.7,11.24,"Dante Exum, UTAH",5.5,272,11.8,.516,22.1,2.4
24,15.0,13.8,0.3,48,14.5,,,,,,,,,,,,,,,4.2,11.23,"Tyler Dorsey, ATL/MEM",8.9,273,7.2,.509,17.8,7.6
25,8.7,16.9,0.3,72,13.9,,,,,,,,,,,,,,,9.0,11.20,"Alfonzo McKinnie, GS",13.1,274,8.4,.569,13.3,10.5
26,21.9,16.6,0.2,52,14.0,,,,,,,,,,,,,,,5.1,11.13,"Troy Brown Jr., WSH",10.8,275,8.2,.487,16.8,6.8
27,35.2,9.9,0.0,48,16.9,,,,,,,,,,,,,,,0.8,11.08,"Matthew Dellavedova, CLE/MIL",5.2,276,13.2,.532,20.4,0.9
28,12.8,13.4,0.6,81,24.5,,,,,,,,,,,,,,,7.5,11.07,"Dorian Finney-Smith, DAL",10.5,277,10.0,.530,13.8,16.8
29,12.4,16.1,-0.3,70,19.4,,,,,,,,,,,,,,,5.1,11.03,"Juan Hernangomez, DEN",10.6,278,8.3,.580,12.3,-9.5
30,18.2,15.3,0.3,43,27.7,,,,,,,,,,,,,,,2.9,11.03,"Will Barton, DEN",9.1,,9.5,.501,20.6,9.4
31,33.2,12.6,0.0,82,25.2,,,,,,,,,,,,,,,2.1,11.02,"Cory Joseph, IND",7.5,280,8.3,.474,14.9,0.5
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.4,15.4,0.3,63,20.5,,,,,,,,,,,,,,,4.6,11.01,"Rodions Kurucs, BKN",10.0,281,12.5,.545,17.9,9.8
34,15.4,6.5,-0.0,79,22.8,,,,,,,,,,,,,,,1.3,10.99,"Landry Shamet, LAC/PHI",3.9,282,5.9,.604,15.1,-0.2
35,10.1,11.0,0.3,58,21.2,,,,,,,,,,,,,,,5.3,10.98,"James Ennis III, HOU/PHI",8.1,283,8.4,.590,11.5,8.8
36,16.3,11.6,0.2,68,14.9,,,,,,,,,,,,,,,1.9,10.97,"Nik Stauskas, CLE/POR",6.8,284,10.2,.545,16.8,7.2
37,21.8,14.1,-0.3,55,21.2,,,,,,,,,,,,,,,2.0,10.96,"James Johnson, MIA",8.0,285,12.0,.522,18.5,-9.4
38,18.2,14.4,0.2,58,17.8,,,,,,,,,,,,,,,3.0,10.93,"Sterling Brown, MIL",9.0,286,10.0,.563,15.2,6.7
39,12.8,18.7,0.2,58,20.8,,,,,,,,,,,,,,,2.4,10.88,"Mario Hezonja, NY",10.4,287,12.8,.497,21.0,6.9
40,35.1,9.1,-0.1,60,15.7,,,,,,,,,,,,,,,2.1,10.86,"Jerian Grant, ORL",5.6,288,11.5,.526,14.8,-1.9
41,14.5,14.7,-0.4,64,20.4,,,,,,,,,,,,,,,4.7,10.85,"Mike Muscala, LAL/PHI",9.8,289,9.2,.563,14.1,-12.6
42,14.3,12.2,0.3,73,27.5,,,,,,,,,,,,,,,1.7,10.81,"Damyean Dotson, NY",6.8,290,7.5,.526,17.2,9.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,19.8,16.9,0.3,82,23.5,,,,,,,,,,,,,,,2.9,10.79,"DeAndre' Bembry, ATL",9.7,291,13.9,.508,17.6,8.4
45,20.2,9.7,0.3,82,29.5,,,,,,,,,,,,,,,2.5,10.78,"Mikal Bridges, PHX",6.0,292,8.2,.556,12.2,10.1
46,20.9,9.9,-0.1,68,15.8,,,,,,,,,,,,,,,1.2,10.76,"Devin Harris, DAL",5.6,293,9.6,.527,19.0,-3.8
47,14.5,9.4,0.1,74,17.6,,,,,,,,,,,,,,,2.4,10.72,"Tony Snell, MIL",6.1,294,4.9,.585,12.7,4.2
48,11.5,7.9,0.2,80,21.8,,,,,,,,,,,,,,,3.0,10.69,"Langston Galloway, DET",5.4,295,3.3,.534,16.0,4.9
49,14.2,15.9,0.2,79,25.2,,,,,,,,,,,,,,,3.6,10.67,"Josh Jackson, PHX",9.7,296,13.4,.487,23.4,4.9
50,8.3,13.1,0.1,57,14.5,,,,,,,,,,,,,,,0.9,10.65,"Antonio Blakeney, CHI",6.9,297,6.9,.487,23.4,1.9
51,15.6,8.8,-0.0,63,29.8,,,,,,,,,,,,,,,1.2,10.48,"Reggie Bullock, DET/LAL",5.0,298,7.9,.563,17.0,-0.4
52,26.6,7.9,-0.3,57,21.9,,,,,,,,,,,,,,,1.6,10.45,"Shelvin Mack, MEM/CHA",4.7,299,9.6,.489,18.8,-10.2
53,14.2,12.6,-0.1,75,20.0,,,,,,,,,,,,,,,6.4,10.42,"Torrey Craig, DEN",9.5,300,8.6,.547,12.5,-1.7
0,15.7,0.0,-0.1,69,30.3,,,,,,,,,,,,,,,0.0,10.37,"Wesley Matthews, DAL/IND/NY",0.0,301,8.9,.546,18.7,-4.0
1,14.6,19.2,-0.5,48,18.4,,,,,,,,,,,,,,,5.5,10.33,"D.J. Wilson, MIL",12.8,302,9.0,.515,14.1,-15.4
2,31.2,8.6,-0.2,46,14.7,,,,,,,,,,,,,,,1.6,10.32,"Devonte' Graham, CHA",5.0,303,7.7,.459,18.4,-6.9
3,21.0,16.3,-0.1,64,14.5,,,,,,,,,,,,,,,5.7,10.21,"Dante Cunningham, SA",11.0,304,9.2,.585,9.0,-4.0
4,7.4,12.0,-0.1,51,10.3,,,,,,,,,,,,,,,7.2,10.17,"Hamidou Diallo, OKC",9.5,305,10.0,.497,16.2,-2.6
5,21.3,9.7,-0.4,75,27.3,,,,,,,,,,,,,,,3.0,10.15,"Kevin Huerter, ATL",6.3,306,10.9,.533,16.2,-10.8
6,13.6,11.9,-0.7,82,31.8,,,,,,,,,,,,,,,1.9,9.99,"Justin Holiday, CHI/MEM",6.8,307,9.7,.520,15.0,-19.8
7,31.7,12.5,-0.5,50,19.7,,,,,,,,,,,,,,,2.8,9.94,"De'Anthony Melton, PHX",7.5,308,14.9,.466,16.0,-15.6
8,25.2,6.8,-0.4,49,15.2,,,,,,,,,,,,,,,1.4,9.91,"Chasson Randle, WSH",4.1,309,11.2,.555,17.0,-12.1
9,7.7,8.9,-0.2,51,14.9,,,,,,,,,,,,,,,1.9,9.88,"Troy Daniels, PHX",5.3,310,8.0,.558,16.8,-7.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,8.8,10.8,-0.4,67,20.2,,,,,,,,,,,,,,,4.8,9.85,"OG Anunoby, TOR",7.9,311,10.3,.544,14.8,-13.2
12,20.4,15.5,-0.4,46,23.5,,,,,,,,,,,,,,,5.4,9.70,"Kenrich Williams, NO",10.5,312,8.9,.485,12.6,-12.9
13,7.8,20.5,-0.7,51,15.6,,,,,,,,,,,,,,,0.7,9.70,"Dirk Nowitzki, DAL",10.6,,4.0,.469,21.7,-21.4
14,13.8,16.8,-0.5,66,18.3,,,,,,,,,,,,,,,3.0,9.68,"Stanley Johnson, NO/DET",9.7,314,12.7,.485,20.7,-14.8
15,9.2,14.4,-0.2,30,16.8,,,,,,,,,,,,,,,3.4,9.66,"Keita Bates-Diop, MIN",8.8,315,7.6,.489,13.8,-6.3
16,17.8,20.3,-0.8,46,18.0,,,,,,,,,,,,,,,4.5,9.48,"Dragan Bender, PHX",12.3,316,11.8,.521,13.3,-24.9
17,11.6,9.5,-0.9,61,19.2,,,,,,,,,,,,,,,2.2,9.42,"Frank Jackson, NO",5.9,317,8.1,.517,18.3,-27.6
18,16.7,12.2,-0.8,66,23.5,,,,,,,,,,,,,,,4.1,9.41,"Rodney McGruder, MIA",8.2,318,9.6,.510,15.6,-25.3
19,12.4,10.9,-1.0,74,23.7,,,,,,,,,,,,,,,2.5,9.38,"Josh Okogie, MIN",6.6,319,8.6,.492,15.3,-29.4
20,14.3,12.6,-1.0,67,25.6,,,,,,,,,,,,,,,2.2,9.31,"Josh Hart, LAL",7.5,320,8.9,.526,13.3,-30.5
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,13.6,14.4,-1.8,82,34.2,,,,,,,,,,,,,,,4.7,9.24,"P.J. Tucker, HOU",9.5,321,8.9,.547,9.4,-52.9
23,10.1,16.2,-0.7,51,12.6,,,,,,,,,,,,,,,4.1,9.17,"Gary Clark, HOU",10.0,322,3.9,.480,10.6,-22.3
24,17.8,11.3,-1.0,62,23.9,,,,,,,,,,,,,,,1.9,9.11,"Iman Shumpert, HOU/SAC",6.5,323,8.0,.499,12.7,-30.6
25,8.9,10.3,-0.6,53,16.2,,,,,,,,,,,,,,,1.7,9.02,"C.J. Miles, TOR/MEM",6.1,324,7.5,.504,18.0,-19.0
26,22.3,16.7,-1.2,82,20.4,,,,,,,,,,,,,,,1.5,9.00,"Royce O'Neale, UTAH",9.2,325,12.6,.589,11.3,-37.5
27,18.9,7.7,-0.7,39,18.9,,,,,,,,,,,,,,,1.5,8.96,"Brandon Knight, CLE/HOU",4.4,326,8.0,.484,18.0,-22.5
28,7.2,15.7,-0.6,61,11.4,,,,,,,,,,,,,,,2.0,8.83,"Abdel Nader, OKC",8.6,327,9.4,.522,14.8,-17.3
29,11.9,18.9,-0.7,44,20.3,,,,,,,,,,,,,,,3.7,8.83,"Chandler Hutchison, CHI",11.2,,8.8,.507,11.9,-22.3
30,9.0,10.0,-0.5,47,13.0,,,,,,,,,,,,,,,2.9,8.77,"Glenn Robinson III, DET",6.4,329,7.7,.511,14.7,-15.7
31,6.8,13.6,-1.9,75,28.8,,,,,,,,,,,,,,,2.9,8.73,"Kevin Knox II, NY",8.1,330,9.4,.475,21.5,-57.1
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,16.7,13.0,-1.1,68,18.1,,,,,,,,,,,,,,,3.2,8.71,"Wes Iwundu, ORL",8.0,331,10.1,.531,12.8,-33.0
