,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
17,13.2,11.8,12.7,58,38.5,,,,,,,,,,,,,,,3.5,21.95,"Kobe Bryant, LAL",7.8,17,10.2,.527,33.0,381.5
18,7.6,22.9,5.7,46,22.5,,,,,,,,,,,,,,,16.5,21.94,"Kenneth Faried, DEN",19.8,18,11.5,.618,16.7,172.3
19,12.1,21.2,10.8,64,32.8,,,,,,,,,,,,,,,9.7,21.85,"Paul Millsap, UTAH",15.4,19,9.1,.545,21.6,324.5
20,9.4,20.0,10.7,62,33.5,,,,,,,,,,,,,,,2.5,21.81,"Dirk Nowitzki, DAL",11.3,20,8.1,.564,26.1,319.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,7.1,25.9,9.9,64,30.5,,,,,,,,,,,,,,,14.2,21.72,"DeMarcus Cousins, SAC",19.8,21,11.8,.499,27.0,297.4
23,4.3,15.8,4.0,49,16.1,,,,,,,,,,,,,,,8.9,21.66,"Brandan Wright, DAL",12.4,22,6.9,.632,14.9,119.9
24,21.7,11.2,8.1,51,30.5,,,,,,,,,,,,,,,3.1,21.49,"Kyrie Irving, CLE",7.0,23,12.6,.566,27.8,243.9
25,4.7,14.6,6.8,47,26.9,,,,,,,,,,,,,,,15.8,21.47,"Nikola Pekovic, MIN",15.2,24,13.3,.607,19.6,205.1
26,26.6,11.3,3.7,26,28.2,,,,,,,,,,,,,,,2.3,21.23,"Stephen Curry, GS",6.8,25,12.5,.605,23.1,111.8
27,5.7,14.7,9.5,61,32.2,,,,,,,,,,,,,,,13.0,21.23,"Ryan Anderson, ORL",13.8,,6.0,.589,19.0,285.1
28,5.7,25.0,11.2,66,32.0,,,,,,,,,,,,,,,10.0,21.21,"Marcin Gortat, PHX",17.6,27,8.8,.578,18.5,334.8
29,13.1,15.9,9.9,55,34.1,,,,,,,,,,,,,,,5.4,21.15,"Carmelo Anthony, NY",10.6,28,9.4,.525,29.2,298.3
30,15.4,24.8,11.2,66,35.3,,,,,,,,,,,,,,,6.9,21.14,"Josh Smith, ATL",15.9,29,9.9,.499,26.0,335.1
31,19.8,12.2,10.0,62,31.4,,,,,,,,,,,,,,,1.9,21.13,"James Harden, OKC",7.4,30,11.8,.660,20.2,300.0
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.6,22.8,7.5,60,27.6,,,,,,,,,,,,,,,12.7,20.55,"Ersan Ilyasova, MIL",17.6,31,9.2,.577,18.3,223.6
34,16.9,21.8,10.9,65,37.4,,,,,,,,,,,,,,,8.8,20.51,"Pau Gasol, LAL",15.6,32,10.1,.547,20.8,326.8
35,11.3,21.4,5.5,59,19.0,,,,,,,,,,,,,,,9.7,20.51,"Tiago Splitter, SA",15.7,,15.1,.649,18.7,165.8
36,15.3,25.8,8.3,60,31.1,,,,,,,,,,,,,,,4.4,20.47,"Kevin Garnett, BOS",15.6,34,9.4,.550,22.3,249.4
37,26.8,9.6,9.3,55,36.3,,,,,,,,,,,,,,,1.3,20.34,"Deron Williams, NJ",5.3,35,12.2,.527,29.8,278.7
38,44.0,9.1,9.1,62,31.6,,,,,,,,,,,,,,,1.5,20.29,"Steve Nash, PHX",5.3,36,15.2,.625,21.5,271.9
39,18.4,8.3,7.7,64,26.3,,,,,,,,,,,,,,,2.0,20.22,"Lou Williams, PHI",5.1,37,5.9,.525,25.6,231.4
40,26.8,11.1,4.2,35,26.9,,,,,,,,,,,,,,,2.2,19.97,"Jeremy Lin, NY",6.6,38,15.6,.552,27.6,125.8
41,4.2,23.3,7.1,61,25.2,,,,,,,,,,,,,,,12.1,19.90,"JaVale McGee, DEN/WSH",17.7,39,11.7,.552,18.5,213.1
42,11.9,19.9,8.8,57,37.2,,,,,,,,,,,,,,,9.2,19.81,"David Lee, GS",14.6,40,11.0,.549,23.3,263.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,10.9,25.3,8.0,66,29.5,,,,,,,,,,,,,,,6.7,19.79,"Carlos Boozer, CHI",16.1,41,10.1,.549,22.2,241.0
45,18.4,15.2,9.5,61,34.0,,,,,,,,,,,,,,,2.2,19.69,"Paul Pierce, BOS",9.0,42,11.6,.567,25.5,284.6
46,19.2,21.8,8.7,64,30.4,,,,,,,,,,,,,,,14.1,19.59,"Joakim Noah, CHI",18.0,43,11.0,.561,15.3,261.0
47,28.4,9.2,8.9,61,34.8,,,,,,,,,,,,,,,3.1,19.43,"Ty Lawson, DEN",6.2,44,10.6,.579,20.9,267.1
48,10.7,20.7,8.4,65,29.8,,,,,,,,,,,,,,,12.5,19.35,"Roy Hibbert, IND",16.6,45,12.7,.539,19.4,253.0
49,4.3,18.2,6.7,66,27.2,,,,,,,,,,,,,,,13.2,18.98,"Serge Ibaka, OKC",15.9,46,12.2,.556,13.8,200.1
50,3.6,23.3,2.0,32,15.2,,,,,,,,,,,,,,,11.9,18.97,"Chris Andersen, DEN",17.8,47,10.2,.583,13.0,60.7
51,9.0,20.5,7.4,57,35.2,,,,,,,,,,,,,,,5.8,18.94,"Chris Bosh, MIA",13.5,48,10.2,.551,21.6,222.8
52,8.4,12.0,7.1,63,27.9,,,,,,,,,,,,,,,8.6,18.93,"Thaddeus Young, PHI",10.3,49,6.3,.538,19.3,213.1
53,12.7,26.8,2.9,25,31.4,,,,,,,,,,,,,,,15.2,18.93,"Anderson Varejao, CLE",20.8,,13.3,.542,15.7,87.1
0,29.8,13.7,5.9,47,32.1,,,,,,,,,,,,,,,2.9,18.89,"Kyle Lowry, HOU",8.2,51,12.5,.558,21.9,177.8
1,14.4,18.0,5.4,56,26.2,,,,,,,,,,,,,,,9.5,18.88,"Drew Gooden, MIL",13.6,52,10.9,.512,24.0,161.9
2,8.5,12.3,8.4,62,33.3,,,,,,,,,,,,,,,4.3,18.68,"Danny Granger, IND",8.4,53,8.5,.542,23.7,251.6
3,8.6,22.7,8.3,62,33.2,,,,,,,,,,,,,,,11.8,18.66,"Tyson Chandler, NY",17.2,54,15.7,.708,11.7,248.1
4,12.4,23.3,4.4,39,28.5,,,,,,,,,,,,,,,6.7,18.65,"Nene , DEN/WSH",15.2,55,14.9,.573,20.5,133.3
5,17.0,9.2,8.5,60,35.5,,,,,,,,,,,,,,,3.0,18.50,"Joe Johnson, ATL",6.1,56,8.5,.557,23.0,253.9
6,21.0,8.6,8.6,66,35.3,,,,,,,,,,,,,,,2.3,18.46,"Brandon Jennings, MIL",5.3,57,8.4,.514,24.9,259.4
7,16.9,23.1,9.2,65,36.5,,,,,,,,,,,,,,,5.8,18.41,"Marc Gasol, MEM",14.3,58,10.0,.541,18.1,276.3
8,7.0,15.9,3.4,41,24.4,,,,,,,,,,,,,,,9.5,18.31,"Carl Landry, NO",12.8,59,11.7,.577,21.5,101.5
9,19.8,23.3,3.5,37,24.9,,,,,,,,,,,,,,,9.4,18.19,"Spencer Hawes, PHI",16.3,60,11.1,.517,19.1,104.2
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,12.2,18.3,5.7,60,28.9,,,,,,,,,,,,,,,9.2,18.07,"Elton Brand, PHI",13.7,61,8.2,.521,17.2,169.9
12,27.5,8.1,4.2,51,23.4,,,,,,,,,,,,,,,1.4,18.05,"Nate Robinson, GS",4.8,62,8.9,.534,22.8,125.5
13,29.5,7.7,6.1,66,26.5,,,,,,,,,,,,,,,3.5,18.03,"Goran Dragic, HOU",5.6,63,13.2,.567,21.7,183.9
14,8.8,16.6,3.8,31,33.3,,,,,,,,,,,,,,,2.8,18.00,"Andrea Bargnani, TOR",9.8,64,10.0,.538,25.8,114.0
15,9.0,24.8,7.0,62,34.9,,,,,,,,,,,,,,,12.2,17.98,"Kris Humphries, NJ",18.3,65,11.9,.539,17.6,209.0
16,27.4,11.7,5.3,45,34.0,,,,,,,,,,,,,,,1.8,17.97,"Jarrett Jack, NO",6.8,66,10.2,.540,23.0,159.1
17,11.7,23.9,2.4,28,26.3,,,,,,,,,,,,,,,12.1,17.96,"Zach Randolph, MEM",17.9,67,9.7,.500,20.7,70.8
18,9.9,14.1,8.9,65,37.3,,,,,,,,,,,,,,,6.1,17.85,"Rudy Gay, MEM",10.1,68,10.8,.521,23.1,265.6
19,13.6,18.3,6.1,66,29.2,,,,,,,,,,,,,,,6.9,17.84,"David West, IND",12.6,69,9.1,.531,19.5,182.2
20,24.3,9.5,2.4,31,22.7,,,,,,,,,,,,,,,1.3,17.80,"Jerryd Bayless, TOR",5.5,70,10.9,.561,23.6,71.6
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,28.6,12.0,8.0,66,36.2,,,,,,,,,,,,,,,2.3,17.77,"John Wall, WSH",7.1,71,13.7,.502,24.8,241.0
23,5.6,19.8,4.8,47,32.8,,,,,,,,,,,,,,,7.9,17.73,"Amar'e Stoudemire, NY",13.7,72,12.1,.541,22.6,143.5
24,26.0,8.4,5.5,65,25.5,,,,,,,,,,,,,,,3.0,17.68,"Isaiah Thomas, SAC",5.6,73,10.3,.574,19.7,165.0
25,19.9,7.8,5.4,55,29.9,,,,,,,,,,,,,,,2.7,17.62,"Rodney Stuckey, DET",5.2,74,10.1,.550,22.7,162.5
26,10.7,16.3,4.6,64,21.3,,,,,,,,,,,,,,,13.2,17.61,"DeJuan Blair, SA",14.8,75,12.7,.549,19.5,138.6
27,6.4,17.5,1.6,34,15.2,,,,,,,,,,,,,,,9.0,17.60,"Anthony Randolph, MIN",13.2,76,13.5,.532,21.4,47.1
28,28.9,16.4,7.8,62,35.6,,,,,,,,,,,,,,,2.8,17.59,"Andre Iguodala, PHI",9.6,77,9.8,.537,17.5,233.8
29,42.3,11.2,6.4,53,36.9,,,,,,,,,,,,,,,3.9,17.55,"Rajon Rondo, BOS",7.7,78,13.2,.483,21.7,191.3
30,20.5,9.6,7.4,58,36.6,,,,,,,,,,,,,,,1.1,17.53,"Monta Ellis, GS/MIL",5.3,79,10.5,.509,28.5,222.6
31,23.9,7.8,2.7,39,21.3,,,,,,,,,,,,,,,1.0,17.46,"Jordan Farmar, NJ",4.3,80,12.6,.592,22.1,80.1
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,9.3,6.7,5.9,51,34.9,,,,,,,,,,,,,,,4.9,17.43,"Marcus Thornton, SAC",5.8,81,7.9,.544,21.5,176.2
34,5.7,23.3,2.7,48,16.5,,,,,,,,,,,,,,,14.4,17.35,"Kosta Koufos, DEN",19.0,82,12.5,.608,12.5,79.8
35,9.5,12.6,6.1,59,30.4,,,,,,,,,,,,,,,5.2,17.32,"Nicolas Batum, POR",8.8,83,10.2,.575,18.5,182.3
36,6.4,22.4,4.0,65,21.3,,,,,,,,,,,,,,,13.0,17.05,"Derrick Favors, UTAH",17.6,84,15.2,.537,18.7,120.7
37,5.9,24.1,4.6,65,22.2,,,,,,,,,,,,,,,12.5,16.98,"Samuel Dalembert, HOU",18.3,85,14.7,.551,14.8,137.6
38,8.2,16.8,3.9,63,20.4,,,,,,,,,,,,,,,12.0,16.90,"Taj Gibson, CHI",14.4,86,10.5,.522,17.2,116.9
39,31.5,7.4,6.3,62,35.1,,,,,,,,,,,,,,,1.2,16.79,"Mike Conley, MEM",4.2,87,9.7,.523,18.7,187.9
40,30.3,12.0,4.9,64,26.7,,,,,,,,,,,,,,,2.2,16.79,"Ramon Sessions, CLE/LAL",7.1,,12.1,.535,22.7,147.4
41,43.4,9.1,5.1,53,33.9,,,,,,,,,,,,,,,1.3,16.73,"Jose Calderon, TOR",5.2,89,9.6,.547,17.4,153.9
42,18.1,19.3,2.8,54,20.1,,,,,,,,,,,,,,,9.6,16.71,"Gustavo Alfonso Ayon, NO",14.5,90,11.3,.552,13.7,84.7
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,12.6,16.4,4.7,64,24.0,,,,,,,,,,,,,,,7.9,16.66,"Kawhi Leonard, SA",12.2,91,7.9,.573,13.1,141.1
45,7.7,15.3,2.4,40,23.7,,,,,,,,,,,,,,,9.2,16.65,"Jason Smith, NO",12.3,92,9.0,.537,18.3,72.7
46,15.8,13.7,4.4,55,26.3,,,,,,,,,,,,,,,2.2,16.63,"Mike Dunleavy, MIL",7.8,93,7.8,.597,17.9,132.3
47,13.8,8.6,3.8,40,31.6,,,,,,,,,,,,,,,1.2,16.60,"Kevin Martin, HOU",4.9,94,8.8,.554,22.7,115.0
48,15.6,14.6,4.1,43,31.4,,,,,,,,,,,,,,,2.5,16.58,"Danilo Gallinari, DEN",8.7,95,9.2,.563,19.1,122.6
49,15.9,17.9,5.9,66,29.7,,,,,,,,,,,,,,,3.2,16.55,"Paul George, IND",10.6,96,11.8,.555,18.2,176.9
50,19.3,12.0,5.9,63,34.3,,,,,,,,,,,,,,,3.1,16.48,"Tyreke Evans, SAC",7.3,97,11.7,.512,22.8,176.9
51,11.8,19.3,4.8,64,25.9,,,,,,,,,,,,,,,10.5,16.41,"Jason Thompson, SAC",14.7,98,10.2,.558,14.3,143.8
52,20.7,8.1,2.0,49,14.8,,,,,,,,,,,,,,,3.4,16.41,"John Lucas III, CHI",5.8,,8.0,.496,25.3,58.6
53,3.5,23.0,5.2,66,27.2,,,,,,,,,,,,,,,13.2,16.39,"DeAndre Jordan, LAC",18.1,100,15.4,.626,10.6,155.5
0,22.3,32.7,3.8,59,22.9,,,,,,,,,,,,,,,13.3,16.25,"Marcus Camby, HOU/POR",22.8,101,11.9,.455,13.7,114.1
1,9.5,15.7,5.0,65,33.1,,,,,,,,,,,,,,,6.3,16.17,"Antawn Jamison, CLE",10.8,102,6.5,.481,24.1,149.9
2,20.6,9.1,1.6,20,30.4,,,,,,,,,,,,,,,0.8,16.10,"Chauncey Billups, LAC",4.9,103,9.8,.554,22.5,48.0
3,29.5,6.7,4.4,63,27.6,,,,,,,,,,,,,,,0.8,16.08,"Devin Harris, UTAH",3.7,104,11.4,.564,19.8,132.0
4,16.3,17.2,5.7,58,35.8,,,,,,,,,,,,,,,4.8,15.98,"Gerald Wallace, NJ/POR",10.8,105,11.0,.547,19.3,169.7
5,3.1,10.9,2.8,54,18.9,,,,,,,,,,,,,,,1.0,15.95,"Steve Novak, NY",5.9,106,5.5,.684,14.3,82.9
6,7.8,14.2,2.1,31,25.2,,,,,,,,,,,,,,,2.2,15.88,"Gerald Green, NJ",8.0,107,12.6,.574,21.5,62.8
7,11.0,16.9,4.0,57,26.3,,,,,,,,,,,,,,,6.0,15.87,"Marvin Williams, ATL",11.5,108,6.1,.542,16.1,120.1
8,26.6,7.4,5.2,66,33.1,,,,,,,,,,,,,,,1.1,15.83,"Jeff Teague, ATL",4.3,109,11.1,.552,18.5,157.4
9,6.4,17.1,2.9,57,20.6,,,,,,,,,,,,,,,9.8,15.83,"Kevin Seraphin, WSH",13.4,,12.9,.549,16.4,88.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,18.3,7.4,5.3,63,31.7,,,,,,,,,,,,,,,0.9,15.80,"Jason Terry, DAL",4.2,111,10.3,.540,21.7,158.2
12,6.9,26.2,1.4,39,14.1,,,,,,,,,,,,,,,12.7,15.80,"Jordan Hill, HOU/LAL",19.5,,13.3,.522,15.3,42.7
13,16.9,7.5,4.0,60,26.9,,,,,,,,,,,,,,,1.1,15.80,"Jamal Crawford, POR",4.3,,9.8,.506,24.9,120.3
14,23.1,10.5,3.3,50,25.5,,,,,,,,,,,,,,,2.8,15.77,"George Hill, IND",6.7,114,8.3,.557,16.8,100.2
15,11.3,10.6,3.9,58,26.3,,,,,,,,,,,,,,,7.4,15.70,"Tony Allen, MEM",8.9,115,13.5,.541,17.0,118.4
16,20.6,9.9,5.1,66,30.4,,,,,,,,,,,,,,,3.3,15.59,"Gordon Hayward, UTAH",6.6,116,10.9,.568,17.2,152.4
17,19.6,18.3,3.6,63,22.9,,,,,,,,,,,,,,,7.9,15.55,"Matt Barnes, LAL",13.3,117,11.4,.554,15.6,108.6
18,12.8,12.9,3.6,66,23.1,,,,,,,,,,,,,,,4.2,15.55,"Danny Green, SA",8.6,,9.9,.579,16.0,107.8
19,11.0,17.3,4.1,66,31.3,,,,,,,,,,,,,,,6.8,15.50,"Luis Scola, HOU",12.0,119,12.1,.526,22.6,123.4
20,12.5,11.4,5.0,65,31.1,,,,,,,,,,,,,,,5.4,15.48,"Jared Dudley, PHX",8.4,120,8.0,.575,16.1,150.1
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,8.3,18.6,2.5,50,25.2,,,,,,,,,,,,,,,10.6,15.46,"Trevor Booker, WSH",14.5,121,12.1,.549,14.2,74.5
23,11.6,23.5,3.3,47,29.2,,,,,,,,,,,,,,,7.9,15.42,"Chris Kaman, NO",15.8,122,14.8,.478,24.3,98.6
24,21.8,12.8,2.6,53,21.7,,,,,,,,,,,,,,,1.9,15.39,"Rodrigue Beaubois, DAL",7.4,123,10.0,.496,20.7,78.9
25,8.4,20.4,3.4,64,27.5,,,,,,,,,,,,,,,4.9,15.39,"Al Harrington, DEN",12.9,,10.7,.535,21.9,102.2
26,22.9,9.2,2.6,44,24.1,,,,,,,,,,,,,,,1.4,15.35,"Delonte West, DAL",5.4,125,12.5,.539,19.4,76.7
27,10.1,15.3,1.2,46,12.1,,,,,,,,,,,,,,,8.7,15.31,"Jon Leuer, MIL",11.9,126,7.3,.536,16.1,37.4
28,15.0,12.9,2.3,35,27.6,,,,,,,,,,,,,,,3.4,15.27,"JR Smith, NY",8.1,127,8.2,.508,20.4,68.9
29,13.3,14.4,4.1,65,26.4,,,,,,,,,,,,,,,2.2,15.25,"Brandon Rush, GS",8.3,128,10.3,.628,13.9,121.8
30,5.1,14.8,2.1,64,14.0,,,,,,,,,,,,,,,11.5,15.23,"Robin Lopez, PHX",13.2,129,10.9,.526,16.8,61.9
31,18.5,8.8,4.1,65,27.2,,,,,,,,,,,,,,,1.2,15.14,"JJ Redick, ORL",4.9,130,7.7,.575,18.1,122.3
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,7.8,21.4,1.8,27,28.9,,,,,,,,,,,,,,,10.8,15.13,"Emeka Okafor, NO",16.2,131,12.0,.539,15.4,52.7
34,13.2,14.9,3.8,61,27.0,,,,,,,,,,,,,,,4.1,15.07,"Dorell Wright, GS",9.6,132,7.1,.553,15.6,112.6
35,25.6,12.2,1.7,57,13.9,,,,,,,,,,,,,,,3.8,15.07,"Sundiata Gaines, NJ",7.9,,10.6,.465,20.8,50.5
36,14.4,18.6,4.3,63,30.5,,,,,,,,,,,,,,,8.6,15.05,"Shawn Marion, DAL",13.6,134,10.7,.488,17.3,130.3
37,17.9,6.2,2.9,52,28.3,,,,,,,,,,,,,,,1.8,15.02,"Mo Williams, LAC",4.0,135,9.6,.530,21.8,88.3
38,22.8,13.5,3.5,66,27.2,,,,,,,,,,,,,,,1.9,14.98,"Kemba Walker, CHA",7.5,136,9.4,.464,24.1,106.3
39,13.4,9.6,3.3,66,24.4,,,,,,,,,,,,,,,1.7,14.97,"Klay Thompson, GS",5.7,137,10.4,.545,22.3,100.2
40,9.9,16.4,2.3,64,17.6,,,,,,,,,,,,,,,9.3,14.94,"Dante Cunningham, MEM",12.8,138,7.7,.538,12.5,69.4
41,11.0,20.6,3.6,64,26.1,,,,,,,,,,,,,,,4.8,14.92,"Channing Frye, PHX",12.8,139,7.9,.519,17.5,107.7
42,11.7,16.2,2.9,58,22.4,,,,,,,,,,,,,,,3.4,14.92,"Chase Budinger, HOU",9.7,,8.7,.556,17.8,85.6
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,29.1,10.8,2.0,41,25.2,,,,,,,,,,,,,,,1.5,14.91,"J.J. Barea, MIN",6.1,141,12.9,.502,24.3,60.2
45,8.0,19.0,2.1,54,23.0,,,,,,,,,,,,,,,11.7,14.91,"JJ Hickson, POR/SAC",15.2,,12.4,.501,19.4,63.2
46,35.4,10.5,3.5,66,27.4,,,,,,,,,,,,,,,3.5,14.84,"Andre Miller, DEN",7.1,143,14.2,.510,20.4,103.5
47,15.2,9.2,3.4,46,34.0,,,,,,,,,,,,,,,1.1,14.83,"Ray Allen, BOS",5.3,144,9.5,.607,16.7,101.1
48,14.3,8.5,4.4,62,33.6,,,,,,,,,,,,,,,2.3,14.76,"Arron Afflalo, DEN",5.5,145,8.2,.584,17.5,132.7
49,15.3,12.1,3.8,66,26.8,,,,,,,,,,,,,,,1.9,14.76,"O.J. Mayo, MEM",6.9,,11.2,.513,22.5,112.6
50,22.1,7.9,4.1,65,33.8,,,,,,,,,,,,,,,2.9,14.74,"Jrue Holiday, PHI",5.4,147,10.3,.496,20.8,122.5
51,11.3,11.6,2.8,65,22.2,,,,,,,,,,,,,,,7.3,14.71,"Derrick Brown, CHA",9.4,148,9.3,.556,15.2,84.2
52,4.3,13.7,2.3,66,21.8,,,,,,,,,,,,,,,8.9,14.71,"Tyler Hansbrough, IND",11.3,,9.3,.511,18.8,69.0
53,29.4,10.4,3.1,57,29.9,,,,,,,,,,,,,,,1.9,14.66,"Jameer Nelson, ORL",6.1,150,12.2,.524,21.4,93.3
0,36.3,11.9,2.5,41,34.2,,,,,,,,,,,,,,,1.6,14.64,"Ricky Rubio, MIN",6.7,151,14.2,.476,19.5,76.2
1,14.7,8.1,3.6,64,27.4,,,,,,,,,,,,,,,2.8,14.61,"Jordan Crawford, WSH",5.4,152,10.9,.488,26.2,107.5
2,15.4,16.2,3.1,62,25.2,,,,,,,,,,,,,,,5.6,14.54,"James Johnson, TOR",11.0,153,12.8,.498,18.6,94.2
3,5.1,16.9,1.2,43,14.8,,,,,,,,,,,,,,,11.7,14.53,"Jordan Williams, NJ",14.3,154,10.7,.544,13.2,35.3
4,2.3,22.7,1.6,66,13.2,,,,,,,,,,,,,,,13.9,14.52,"Enes Kanter, UTAH",18.3,155,15.7,.539,15.5,48.5
5,14.4,19.4,2.2,64,24.3,,,,,,,,,,,,,,,11.4,14.40,"Amir Johnson, TOR",15.4,156,17.1,.600,13.1,67.2
6,7.6,20.1,1.7,56,16.7,,,,,,,,,,,,,,,8.2,14.37,"Ivan Johnson, ATL",14.2,157,16.4,.558,17.3,49.7
7,8.4,21.7,1.5,51,15.9,,,,,,,,,,,,,,,12.0,14.33,"Nikola Vucevic, PHI",16.8,158,8.9,.462,17.6,45.2
8,16.9,9.9,2.0,56,21.5,,,,,,,,,,,,,,,1.2,14.31,"Gary Neal, SA",5.6,159,8.7,.542,20.1,59.5
9,33.2,10.3,2.8,66,25.8,,,,,,,,,,,,,,,1.6,14.27,"Greivis Vasquez, NO",6.0,160,13.7,.513,20.4,83.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,9.0,16.8,0.8,42,11.4,,,,,,,,,,,,,,,6.7,14.25,"Tobias Harris, MIL",11.6,161,12.6,.540,18.8,24.7
12,7.0,17.8,2.5,64,22.9,,,,,,,,,,,,,,,7.6,14.25,"Jonas Jerebko, DET",12.5,,10.7,.548,16.4,75.5
13,20.5,15.1,2.5,41,32.9,,,,,,,,,,,,,,,3.7,14.23,"Trevor Ariza, NO",9.5,163,11.5,.496,17.4,75.2
14,11.8,23.0,2.1,66,23.2,,,,,,,,,,,,,,,10.4,14.22,"Ed Davis, TOR",16.7,164,13.2,.544,12.5,62.3
15,6.7,16.3,2.5,59,31.7,,,,,,,,,,,,,,,6.3,14.21,"Brandon Bass, BOS",11.5,165,7.9,.524,17.1,75.5
16,32.1,7.2,2.2,48,29.3,,,,,,,,,,,,,,,1.9,14.17,"D.J. Augustin, CHA",4.4,166,11.5,.493,21.4,66.6
17,14.5,14.0,3.8,54,39.4,,,,,,,,,,,,,,,4.1,14.13,"Luol Deng, CHI",9.2,167,8.9,.500,18.7,115.3
18,11.0,9.0,3.7,66,33.8,,,,,,,,,,,,,,,2.9,14.12,"Wesley Matthews, POR",5.9,168,7.1,.539,17.0,110.5
