,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,13.7,10.4,4.4,43,34.2,,,,,,,,,,,,,,,4.0,22.48,"Vince Carter, TOR",7.3,11,7.1,.532,26.3,131.5
12,16.3,11.8,8.4,76,37.9,,,,,,,,,,,,,,,3.8,22.19,"Ray Allen, MIL/SEA",7.8,12,9.7,.565,25.4,251.1
13,15.1,9.5,10.1,82,42.5,,,,,,,,,,,,,,,2.0,22.14,"Allen Iverson, PHI",5.8,13,9.5,.500,30.9,302.8
14,26.8,9.4,8.7,80,40.1,,,,,,,,,,,,,,,2.9,21.94,"Gary Payton, MIL/SEA",6.1,14,7.6,.504,24.2,262.0
15,17.6,20.5,7.5,81,36.2,,,,,,,,,,,,,,,5.0,21.71,"Karl Malone, UTAH",13.0,15,9.8,.534,26.4,223.8
16,16.8,21.1,7.1,67,39.1,,,,,,,,,,,,,,,7.0,21.48,"Chris Webber, SAC",14.4,16,9.9,.485,28.0,212.9
17,9.4,13.9,6.2,82,28.2,,,,,,,,,,,,,,,5.0,21.33,"Michael Redd, MIL",9.4,17,6.0,.590,20.3,187.1
18,8.5,22.8,6.9,77,37.2,,,,,,,,,,,,,,,8.0,21.16,"Jermaine O'Neal, IND",15.6,18,9.9,.539,23.8,206.5
19,21.1,11.5,8.4,81,41.0,,,,,,,,,,,,,,,6.0,21.12,"Steve Francis, HOU",8.7,19,12.6,.541,25.2,250.6
20,19.8,12.2,5.8,74,31.4,,,,,,,,,,,,,,,2.0,21.10,"Chauncey Billups, DET",7.0,20,9.2,.582,22.8,175.3
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,11.4,19.3,5.9,62,39.6,,,,,,,,,,,,,,,13.0,21.09,"Elton Brand, LAC",16.2,21,11.7,.543,20.6,175.6
23,10.2,19.4,8.0,81,41.6,,,,,,,,,,,,,,,7.0,21.05,"Shawn Marion, PHX",13.0,22,8.0,.538,21.4,240.4
24,24.7,7.4,8.1,81,40.0,,,,,,,,,,,,,,,2.0,21.03,"Stephon Marbury, PHX",4.6,23,9.9,.520,27.2,242.6
25,21.2,23.2,2.2,29,29.1,,,,,,,,,,,,,,,5.0,21.02,"Grant Hill, ORL",14.0,24,14.6,.568,22.9,66.2
26,39.9,7.7,5.6,82,27.7,,,,,,,,,,,,,,,3.0,20.68,"John Stockton, UTAH",5.4,25,11.5,.577,20.8,167.7
27,12.7,19.9,6.7,82,36.0,,,,,,,,,,,,,,,7.0,20.66,"Pau Gasol, MEM",13.7,26,11.8,.570,22.0,201.6
28,10.7,22.6,5.7,82,29.0,,,,,,,,,,,,,,,10.0,20.20,"Yao Ming, HOU",16.3,27,13.5,.570,20.4,170.7
29,14.4,16.7,7.0,82,37.0,,,,,,,,,,,,,,,3.0,20.14,"Michael Jordan, WSH",9.7,28,8.0,.491,26.5,211.2
30,12.9,17.8,6.6,81,38.1,,,,,,,,,,,,,,,7.0,20.09,"Shareef Abdur-Rahim, ATL",12.5,29,11.3,.566,22.2,197.8
31,10.1,14.0,5.8,72,34.0,,,,,,,,,,,,,,,3.0,20.04,"Peja Stojakovic, SAC",8.7,30,7.3,.600,20.2,174.5
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,12.8,14.4,5.2,80,27.7,,,,,,,,,,,,,,,8.0,20.03,"Andrei Kirilenko, UTAH",11.5,31,12.6,.598,18.2,157.4
34,16.3,8.5,6.4,70,39.2,,,,,,,,,,,,,,,3.0,19.81,"Jerry Stackhouse, WSH",5.6,32,10.0,.528,26.0,190.9
35,10.8,10.5,6.1,82,32.2,,,,,,,,,,,,,,,4.0,19.76,"Richard Hamilton, DET",7.1,33,10.4,.531,28.5,182.5
36,21.8,24.7,2.7,78,15.5,,,,,,,,,,,,,,,9.0,19.58,"Arvydas Sabonis, POR",16.7,34,11.5,.549,18.7,81.0
37,7.8,12.5,6.4,82,39.3,,,,,,,,,,,,,,,7.0,19.49,"Antawn Jamison, GS",9.5,35,8.8,.542,22.8,192.2
38,23.5,10.6,6.0,82,35.0,,,,,,,,,,,,,,,4.0,19.37,"Gilbert Arenas, GS",7.2,36,13.2,.540,24.8,179.0
39,6.0,18.9,2.5,77,16.9,,,,,,,,,,,,,,,13.0,19.36,"Zach Randolph, POR",15.9,37,9.0,.555,20.7,76.3
40,7.5,17.4,5.3,81,30.0,,,,,,,,,,,,,,,11.0,19.31,"Zydrunas Ilgauskas, CLE",14.1,38,12.5,.516,25.5,158.2
41,16.5,12.7,3.9,47,38.1,,,,,,,,,,,,,,,2.0,19.24,"Eddie Jones, MIA",7.3,39,8.1,.551,21.6,116.7
42,9.1,14.8,5.4,78,32.8,,,,,,,,,,,,,,,9.0,19.05,"Matt Harpring, UTAH",12.2,40,11.0,.588,21.9,163.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,18.9,15.3,7.0,82,40.5,,,,,,,,,,,,,,,2.0,18.93,"Jamal Mashburn, NO",8.7,41,9.4,.507,26.1,209.0
45,28.3,8.6,6.1,81,38.0,,,,,,,,,,,,,,,1.0,18.92,"Jason Terry, ATL",5.2,42,11.8,.549,22.3,182.2
46,16.8,9.8,3.3,59,28.4,,,,,,,,,,,,,,,4.0,18.92,"Bobby Jackson, SAC",7.0,,9.8,.561,22.0,99.1
47,10.8,7.9,6.4,82,37.9,,,,,,,,,,,,,,,1.0,18.84,"Allan Houston, NY",4.4,44,8.7,.563,24.4,193.4
48,17.0,20.2,4.6,73,31.1,,,,,,,,,,,,,,,9.0,18.80,"Brad Miller, IND",14.9,45,10.4,.579,17.6,138.9
49,10.2,19.6,5.2,74,36.3,,,,,,,,,,,,,,,5.0,18.44,"Rasheed Wallace, POR",12.3,46,9.3,.552,21.3,157.1
50,22.7,13.7,3.3,63,27.0,,,,,,,,,,,,,,,5.0,18.35,"Toni Kukoc, MIL",9.1,47,12.0,.551,20.4,99.9
51,12.7,12.3,5.2,69,38.3,,,,,,,,,,,,,,,4.0,18.34,"Michael Finley, DAL",8.4,48,7.1,.514,22.0,154.6
52,23.9,6.3,3.3,55,33.4,,,,,,,,,,,,,,,2.0,18.24,"Mike Bibby, SAC",4.3,49,10.6,.559,20.9,99.1
53,26.1,4.2,2.4,68,19.4,,,,,,,,,,,,,,,3.0,18.24,"Earl Boykins, GS",3.5,,8.6,.543,20.3,71.3
0,17.1,11.7,3.7,65,30.0,,,,,,,,,,,,,,,3.0,18.09,"Kerry Kittles, NJ",7.4,51,5.5,.550,17.9,110.6
1,27.3,12.0,2.8,80,18.4,,,,,,,,,,,,,,,3.0,18.04,"Jon Barry, DET",7.2,52,10.7,.593,17.6,82.9
2,8.8,18.3,1.5,38,21.3,,,,,,,,,,,,,,,11.0,18.04,"Marcus Fizer, CHI",14.8,,10.4,.503,24.8,43.7
3,10.6,21.3,3.8,78,30.5,,,,,,,,,,,,,,,11.0,17.86,"Donyell Marshall, CHI",16.2,54,10.5,.513,19.6,112.9
4,13.2,11.3,3.4,52,35.3,,,,,,,,,,,,,,,3.0,17.84,"Wally Szczerbiak, MIN",7.4,55,8.5,.567,20.2,100.6
5,36.8,8.6,4.1,76,31.7,,,,,,,,,,,,,,,1.0,17.83,"Jason Williams, MEM",5.0,56,9.8,.501,21.1,122.6
6,10.1,13.8,3.6,64,31.3,,,,,,,,,,,,,,,4.0,17.79,"Corey Maggette, LAC",9.1,57,12.0,.564,22.6,109.2
7,11.2,15.7,4.6,69,37.6,,,,,,,,,,,,,,,4.0,17.57,"Glenn Robinson, ATL",10.0,58,13.5,.519,26.2,136.7
8,24.3,8.1,3.1,50,37.8,,,,,,,,,,,,,,,3.0,17.51,"Baron Davis, NO",5.7,59,10.6,.500,23.7,91.8
9,14.6,12.4,4.0,69,33.6,,,,,,,,,,,,,,,5.0,17.49,"Metta World Peace, IND",8.8,60,10.7,.529,20.9,120.9
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,6.1,20.3,2.2,67,22.1,,,,,,,,,,,,,,,9.0,17.49,"Stromile Swift, MEM",14.6,,13.4,.542,18.9,66.0
12,24.0,7.3,4.3,82,33.8,,,,,,,,,,,,,,,1.0,17.17,"Tony Parker, SA",4.5,62,11.0,.542,22.1,127.8
13,12.7,18.1,3.8,77,35.5,,,,,,,,,,,,,,,7.0,17.16,"Juwan Howard, DEN",12.5,63,10.3,.501,24.7,115.3
14,7.2,18.7,3.3,74,31.6,,,,,,,,,,,,,,,8.0,17.15,"Keith Van Horn, PHI",13.2,64,11.5,.556,21.1,98.5
15,23.2,10.0,4.2,76,33.6,,,,,,,,,,,,,,,3.0,17.11,"Derek Anderson, POR",6.2,65,9.1,.556,18.9,126.1
16,26.8,8.6,4.0,78,33.8,,,,,,,,,,,,,,,2.0,17.10,"Alvin Williams, TOR",5.3,66,8.2,.508,19.6,120.1
17,9.4,20.7,2.7,81,21.4,,,,,,,,,,,,,,,10.0,16.97,"Shawn Bradley, DAL",15.1,67,11.7,.601,12.2,82.3
18,11.6,22.7,2.8,81,25.3,,,,,,,,,,,,,,,11.0,16.97,"Carlos Boozer, CLE",16.6,,11.3,.577,15.9,83.7
19,8.4,13.8,4.1,77,39.5,,,,,,,,,,,,,,,6.0,16.95,"Rashard Lewis, SEA",9.7,69,9.1,.537,20.2,123.8
20,18.3,10.7,5.0,79,39.6,,,,,,,,,,,,,,,3.0,16.94,"Ricky Davis, CLE",7.0,70,11.6,.485,25.9,150.5
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,11.3,20.7,3.5,77,34.1,,,,,,,,,,,,,,,7.0,16.83,"Kenyon Martin, NJ",13.9,71,11.8,.511,22.8,104.5
23,9.3,22.8,2.6,64,26.2,,,,,,,,,,,,,,,12.0,16.74,"David Robinson, SA",17.6,72,12.6,.531,14.9,76.8
24,15.5,20.7,3.4,78,33.4,,,,,,,,,,,,,,,11.0,16.73,"P.J. Brown, NO",15.6,73,10.3,.592,13.2,101.8
25,23.5,9.4,2.9,73,27.8,,,,,,,,,,,,,,,2.0,16.70,"Nick Van Exel, DAL",5.7,74,9.3,.510,21.8,86.1
26,11.5,22.2,3.2,81,31.8,,,,,,,,,,,,,,,7.0,16.46,"Kurt Thomas, NY",14.5,75,9.8,.511,20.2,95.4
27,13.8,14.4,4.3,80,36.0,,,,,,,,,,,,,,,6.0,16.44,"Richard Jefferson, NJ",10.2,76,10.7,.563,18.3,127.7
28,14.6,26.4,0.9,29,21.2,,,,,,,,,,,,,,,14.0,16.28,"Marcus Camby, DEN",19.7,77,8.4,.444,19.0,26.1
29,11.2,9.3,1.9,62,21.9,,,,,,,,,,,,,,,4.0,16.23,"Eric Piatkowski, LAC",6.5,78,9.0,.601,16.9,58.1
30,26.7,6.0,3.4,79,32.9,,,,,,,,,,,,,,,2.0,16.19,"Troy Hudson, MIN",4.0,79,10.8,.531,21.1,100.6
31,17.5,7.8,3.0,70,30.2,,,,,,,,,,,,,,,1.0,16.17,"Reggie Miller, IND",4.6,80,6.8,.597,16.2,89.5
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,15.5,14.9,3.4,75,31.9,,,,,,,,,,,,,,,5.0,16.15,"Bonzi Wells, POR",9.9,81,13.5,.505,24.2,100.9
34,36.5,12.4,1.8,66,22.2,,,,,,,,,,,,,,,2.0,16.06,"Charlie Ward, NY",7.1,82,11.3,.540,17.4,55.4
35,17.4,19.9,0.7,49,12.9,,,,,,,,,,,,,,,7.0,16.04,"Austin Croshere, IND",13.7,83,8.7,.530,17.9,21.4
36,8.8,12.3,2.3,82,25.1,,,,,,,,,,,,,,,8.0,16.04,"Corliss Williamson, DET",10.3,,10.6,.515,22.8,69.8
37,34.9,8.7,1.2,47,20.3,,,,,,,,,,,,,,,2.0,16.01,"Rod Strickland, MIN",5.6,85,12.3,.492,19.6,35.7
38,25.1,9.0,2.7,80,24.9,,,,,,,,,,,,,,,1.0,15.99,"Jamal Crawford, CHI",5.1,86,10.1,.496,21.7,81.6
39,16.0,9.2,4.5,82,40.9,,,,,,,,,,,,,,,2.0,15.94,"Jalen Rose, CHI",5.8,87,11.5,.508,25.6,136.0
40,11.7,20.5,2.1,79,24.5,,,,,,,,,,,,,,,9.0,15.90,"Malik Rose, SA",15.2,88,16.1,.538,20.4,63.4
41,6.0,20.9,3.3,82,31.3,,,,,,,,,,,,,,,11.0,15.83,"Amar'e Stoudemire, PHX",15.9,89,14.4,.530,19.4,100.3
42,17.6,13.4,2.8,67,31.9,,,,,,,,,,,,,,,4.0,15.82,"Larry Hughes, WSH",8.5,90,11.7,.521,19.8,84.9
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,8.3,14.0,2.1,69,23.3,,,,,,,,,,,,,,,9.0,15.79,"Raef LaFrentz, DAL",11.3,91,7.0,.578,15.1,62.3
45,32.7,12.2,3.3,75,33.1,,,,,,,,,,,,,,,2.0,15.77,"Brent Barry, SEA",7.1,92,12.1,.597,15.3,97.6
46,16.5,5.9,3.5,73,37.1,,,,,,,,,,,,,,,2.0,15.74,"David Wesley, NO",3.8,93,8.7,.533,20.3,105.9
47,29.1,9.0,3.4,80,36.4,,,,,,,,,,,,,,,3.0,15.65,"Andre Miller, LAC",6.1,94,11.2,.495,20.3,101.1
48,13.5,16.7,1.3,80,15.3,,,,,,,,,,,,,,,10.0,15.63,"Gary Trent, MIN",13.5,95,10.4,.549,16.8,37.6
49,16.5,34.9,2.9,73,39.4,,,,,,,,,,,,,,,12.0,15.62,"Ben Wallace, DET",23.2,96,12.1,.486,9.5,88.4
50,31.9,8.8,3.6,82,37.9,,,,,,,,,,,,,,,3.0,15.61,"Eric Snow, PHI",5.7,97,11.4,.546,17.2,107.0
51,16.1,16.7,3.3,78,41.5,,,,,,,,,,,,,,,3.0,15.57,"Antoine Walker, BOS",9.9,98,11.2,.467,25.6,98.2
52,26.1,20.8,2.2,76,29.1,,,,,,,,,,,,,,,6.0,15.50,"Christian Laettner, WSH",13.4,99,9.7,.545,13.9,66.2
53,14.5,10.4,3.4,82,32.9,,,,,,,,,,,,,,,4.0,15.50,"Jason Richardson, GS",7.5,,10.5,.501,22.0,100.7
0,13.3,10.9,3.5,78,36.6,,,,,,,,,,,,,,,5.0,15.46,"Caron Butler, MIA",8.0,101,12.0,.502,21.2,105.9
1,11.5,15.9,3.4,80,34.5,,,,,,,,,,,,,,,6.5,15.40,"Desmond Mason, MIL/SEA",11.1,102,8.1,.502,19.4,101.1
2,9.7,24.3,2.4,79,31.8,,,,,,,,,,,,,,,10.0,15.38,"Troy Murphy, GS",17.1,103,10.2,.526,15.7,72.8
3,25.7,14.0,2.3,64,29.9,,,,,,,,,,,,,,,4.0,15.36,"Scottie Pippen, POR",8.8,104,14.8,.520,19.6,69.3
4,23.0,17.8,2.8,80,29.8,,,,,,,,,,,,,,,7.0,15.25,"Vlade Divac, SAC",12.9,105,12.8,.519,16.1,82.6
5,13.8,15.7,2.6,65,33.6,,,,,,,,,,,,,,,2.4,15.23,"Mike Miller, ORL/MEM",8.9,106,10.1,.537,19.7,77.1
6,13.3,8.6,3.6,73,41.7,,,,,,,,,,,,,,,3.0,15.21,"Cuttino Mobley, HOU",5.7,107,10.6,.537,19.2,107.1
7,7.5,17.6,1.7,70,26.8,,,,,,,,,,,,,,,9.9,15.21,"Drew Gooden, ORL/MEM",13.7,,13.6,.503,20.7,51.8
8,19.2,10.1,3.3,74,38.6,,,,,,,,,,,,,,,2.0,15.18,"Latrell Sprewell, NY",5.9,109,10.0,.497,21.1,99.9
9,12.6,10.1,2.2,63,30.6,,,,,,,,,,,,,,,3.0,15.17,"Voshon Lenard, TOR",6.3,110,9.0,.502,22.0,67.2
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,9.8,19.2,1.7,77,24.5,,,,,,,,,,,,,,,9.0,15.13,"Eddie Griffin, HOU",14.1,111,8.6,.462,17.9,51.2
12,9.2,20.6,2.0,75,24.4,,,,,,,,,,,,,,,10.0,15.11,"Tyson Chandler, CHI",15.5,112,16.4,.565,16.5,61.5
13,1.5,22.0,0.6,38,13.5,,,,,,,,,,,,,,,16.0,15.01,"Etan Thomas, WSH",19.0,113,16.4,.550,16.0,16.9
14,7.3,15.7,2.1,82,24.1,,,,,,,,,,,,,,,13.0,14.96,"Erick Dampier, GS",14.6,114,14.2,.543,14.6,64.3
15,30.2,10.4,0.9,47,20.9,,,,,,,,,,,,,,,2.0,14.89,"Rafer Alston, TOR",6.2,115,13.5,.510,21.1,28.4
16,17.7,17.9,1.4,49,34.3,,,,,,,,,,,,,,,4.0,14.88,"Lamar Odom, LAC",11.0,116,13.9,.519,21.0,42.4
17,11.2,21.2,1.9,71,33.0,,,,,,,,,,,,,,,11.0,14.84,"Jerome Williams, TOR",15.8,117,11.5,.525,13.6,58.4
18,10.4,26.8,2.2,82,32.2,,,,,,,,,,,,,,,10.0,14.83,"Brian Grant, MIA",18.3,118,12.9,.552,14.6,65.5
19,14.6,10.8,2.4,80,28.2,,,,,,,,,,,,,,,4.0,14.73,"Stephen Jackson, SA",7.4,119,14.0,.526,20.4,71.2
20,8.2,14.6,1.9,80,29.5,,,,,,,,,,,,,,,5.0,14.71,"Tim Thomas, MIL",9.7,120,10.7,.527,20.2,56.5
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,8.6,22.3,2.5,82,29.8,,,,,,,,,,,,,,,12.0,14.70,"Jamaal Magloire, NO",17.2,121,15.5,.541,16.0,74.7
23,11.5,20.5,1.4,64,27.2,,,,,,,,,,,,,,,10.0,14.69,"Derrick Coleman, PHI",15.2,122,12.7,.525,16.0,41.4
24,12.9,19.3,1.5,53,35.7,,,,,,,,,,,,,,,8.0,14.68,"Antonio Davis, TOR",13.1,123,11.6,.483,19.8,44.9
25,32.6,10.6,2.8,80,33.9,,,,,,,,,,,,,,,3.0,14.67,"Doug Christie, SAC",6.8,124,12.5,.590,12.7,84.3
26,26.7,10.2,2.1,82,28.7,,,,,,,,,,,,,,,4.0,14.58,"Darrell Armstrong, ORL",7.2,125,13.2,.530,16.5,62.8
27,24.5,10.2,1.2,66,20.9,,,,,,,,,,,,,,,3.0,14.56,"Marko Jaric, LAC",6.6,126,13.1,.498,19.0,36.6
28,30.3,9.6,1.2,79,17.3,,,,,,,,,,,,,,,4.0,14.52,"Earl Watson, MEM",6.8,127,11.9,.505,17.0,35.9
29,19.4,8.8,1.4,69,20.7,,,,,,,,,,,,,,,4.0,14.48,"Manu Ginobili, SA",6.5,128,14.1,.556,17.5,42.5
30,13.6,15.3,1.7,80,28.2,,,,,,,,,,,,,,,10.0,14.48,"Nene , DEN",12.7,,16.5,.545,17.7,50.2
31,35.0,8.7,1.9,82,27.4,,,,,,,,,,,,,,,1.0,14.47,"Howard Eisley, NY",4.9,130,11.8,.552,17.4,58.1
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,27.1,10.2,1.0,55,20.5,,,,,,,,,,,,,,,6.0,14.46,"Bob Sura, GS",7.9,131,12.6,.510,18.2,29.2
34,11.2,16.9,2.2,77,30.4,,,,,,,,,,,,,,,7.0,14.44,"Rasho Nesterovic, MIN",12.2,132,9.7,.536,15.9,66.9
35,11.5,19.2,1.0,72,19.0,,,,,,,,,,,,,,,10.0,14.43,"Mehmet Okur, DET",14.5,133,10.7,.514,17.6,29.9
36,12.8,20.4,1.4,66,30.0,,,,,,,,,,,,,,,10.9,14.40,"Kenny Thomas, HOU/PHI",15.6,134,13.3,.517,18.4,42.8
37,12.2,10.5,1.6,78,21.2,,,,,,,,,,,,,,,9.0,14.36,"Ruben Patterson, POR",9.6,135,14.1,.530,18.8,47.7
38,13.0,10.1,2.3,78,30.6,,,,,,,,,,,,,,,6.0,14.35,"Shane Battier, MEM",8.1,136,8.4,.597,12.1,68.5
39,3.9,19.9,0.9,77,17.9,,,,,,,,,,,,,,,11.0,14.24,"Brian Skinner, PHI",15.6,137,12.8,.574,13.6,28.2
40,8.0,20.0,1.3,70,28.3,,,,,,,,,,,,,,,10.0,14.21,"Lorenzen Wright, MEM",15.0,138,11.0,.489,18.9,40.1
41,6.1,19.1,0.7,42,19.3,,,,,,,,,,,,,,,9.0,14.12,"Todd MacCulloch, PHI",14.2,139,10.7,.548,15.4,21.3
42,13.2,21.3,0.5,69,12.3,,,,,,,,,,,,,,,15.0,14.10,"Robert Traylor, NO",17.9,140,14.0,.486,16.5,16.5
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,9.5,19.7,1.1,67,25.1,,,,,,,,,,,,,,,10.0,14.07,"Tony Battie, BOS",14.6,141,9.3,.578,11.6,32.3
45,5.2,26.7,1.1,73,17.1,,,,,,,,,,,,,,,12.0,14.07,"Kelvin Cato, HOU",19.8,,14.5,.535,12.3,32.3
46,13.8,13.3,0.7,48,23.0,,,,,,,,,,,,,,,9.0,14.02,"Eduardo Najera, DAL",11.1,143,6.7,.590,11.1,20.7
47,28.8,10.5,0.9,71,18.0,,,,,,,,,,,,,,,2.0,13.94,"Erick Strickland, IND",6.4,144,13.5,.547,18.3,28.0
48,15.0,9.8,1.7,77,25.6,,,,,,,,,,,,,,,4.0,13.93,"Lucious Harris, NJ",6.7,145,6.9,.494,18.6,50.5
49,29.1,10.6,0.8,61,18.6,,,,,,,,,,,,,,,3.2,13.92,"Kenny Anderson, NO/SEA",6.8,146,11.0,.457,20.7,24.7
50,7.4,18.5,1.5,82,21.8,,,,,,,,,,,,,,,11.0,13.92,"Adonal Foyle, GS",14.6,,14.6,.563,10.2,44.3
51,33.0,9.8,1.4,82,23.1,,,,,,,,,,,,,,,1.5,13.89,"Kevin Ollie, MIL/SEA",5.6,148,8.2,.514,14.0,41.0
52,13.8,9.6,1.6,66,29.4,,,,,,,,,,,,,,,1.0,13.86,"Wesley Person, MEM",5.6,149,6.9,.565,14.9,48.7
53,11.2,18.2,0.7,56,15.5,,,,,,,,,,,,,,,6.2,13.81,"Elden Campbell, NO/SEA",12.1,150,11.0,.483,20.9,20.8
0,14.6,12.8,1.5,76,24.9,,,,,,,,,,,,,,,4.0,13.79,"Dion Glover, ATL",8.5,151,11.2,.512,18.5,46.4
1,18.0,11.9,1.3,67,28.0,,,,,,,,,,,,,,,2.0,13.79,"Tony Delk, BOS",7.0,,8.5,.547,15.3,38.9
2,8.1,15.7,0.6,54,20.7,,,,,,,,,,,,,,,12.0,13.67,"Joe Smith, MIN",13.7,153,9.2,.524,15.6,18.1
3,8.6,21.7,0.5,51,12.6,,,,,,,,,,,,,,,11.0,13.62,"Jerome Moiso, NO",16.1,154,17.9,.542,15.3,14.5
4,10.8,22.8,1.0,79,25.6,,,,,,,,,,,,,,,12.0,13.58,"Clarence Weatherspoon, NY",17.4,155,10.0,.522,11.6,31.4
5,40.7,9.9,1.4,73,30.6,,,,,,,,,,,,,,,3.0,13.53,"Jamaal Tinsley, IND",6.5,156,14.3,.468,17.4,42.3
6,15.5,15.4,1.9,83,30.3,,,,,,,,,,,,,,,4.1,13.53,"James Posey, DEN/HOU",9.8,,12.1,.519,21.2,56.9
7,25.0,14.5,1.8,80,29.7,,,,,,,,,,,,,,,3.0,13.52,"Aaron McKie, PHI",8.7,158,9.8,.497,15.5,53.6
8,10.6,13.2,1.3,82,21.1,,,,,,,,,,,,,,,4.0,13.52,"Shandon Anderson, NY",8.6,,13.9,.553,17.7,39.0
9,13.9,17.5,1.1,78,29.3,,,,,,,,,,,,,,,12.0,13.50,"Dale Davis, POR",14.9,160,10.5,.566,11.0,34.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,7.6,19.9,1.2,80,22.2,,,,,,,,,,,,,,,9.0,13.40,"Kwame Brown, WSH",14.2,161,14.4,.496,16.9,37.0
12,27.4,7.6,1.2,75,26.5,,,,,,,,,,,,,,,1.0,13.34,"Tyronn Lue, WSH",4.4,162,8.0,.523,16.3,34.7
13,10.7,15.5,1.3,72,26.5,,,,,,,,,,,,,,,5.0,13.32,"Vladimir Radmanovic, SEA",10.0,163,11.0,.508,18.3,40.2
14,7.2,14.7,0.5,77,13.5,,,,,,,,,,,,,,,10.0,13.32,"Marc Jackson, MIN",12.2,,11.6,.508,18.5,14.1
15,23.6,12.3,1.2,58,30.6,,,,,,,,,,,,,,,4.0,13.26,"Anfernee Hardaway, PHX",8.2,165,14.6,.499,18.8,36.5
16,22.3,9.8,0.8,64,23.5,,,,,,,,,,,,,,,1.0,13.20,"J.R. Bremer, BOS",5.5,166,8.0,.515,16.7,24.7
17,25.3,8.4,0.5,67,13.0,,,,,,,,,,,,,,,2.0,13.16,"Antonio Daniels, POR",5.0,167,9.5,.572,13.1,14.1
