,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
13,19.4,14.5,16.1,71,35.8,,,,,,,,,,,,,,,3.0,23.28,"Tracy McGrady, HOU",8.6,13,9.0,.515,32.9,484.5
14,12.7,18.4,17.9,80,38.5,,,,,,,,,,,,,,,11.0,23.17,"Elton Brand, LAC",14.5,14,10.9,.581,22.3,536.1
15,5.2,23.2,15.6,82,32.8,,,,,,,,,,,,,,,10.0,23.15,"Amar'e Stoudemire, PHX",17.0,15,14.2,.637,22.5,467.6
16,7.9,25.5,13.6,68,35.7,,,,,,,,,,,,,,,10.0,22.81,"Zach Randolph, POR",17.6,16,11.6,.537,30.1,409.4
17,10.2,24.8,14.8,69,38.5,,,,,,,,,,,,,,,8.0,22.72,"Chris Bosh, TOR",16.4,17,10.5,.577,23.9,445.3
18,8.5,9.0,12.0,53,38.4,,,,,,,,,,,,,,,2.0,22.30,"Michael Redd, MIL",5.7,18,8.4,.586,26.7,358.7
19,11.4,11.1,14.5,65,38.2,,,,,,,,,,,,,,,7.0,22.20,"Carmelo Anthony, DEN",8.9,19,10.7,.552,30.7,434.0
20,32.4,11.3,12.9,64,36.8,,,,,,,,,,,,,,,3.0,22.00,"Chris Paul, NO",6.9,20,9.2,.537,23.8,386.3
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,16.0,14.2,17.7,82,38.1,,,,,,,,,,,,,,,4.0,21.86,"Vince Carter, NJ",9.3,21,8.8,.559,28.4,529.9
23,10.1,20.3,6.3,40,28.4,,,,,,,,,,,,,,,10.0,21.85,"Shaquille O'Neal, MIA",15.5,22,12.1,.567,26.4,190.5
24,14.1,16.8,9.7,47,37.0,,,,,,,,,,,,,,,3.0,21.73,"Paul Pierce, BOS",9.5,23,11.1,.571,28.5,291.5
25,13.6,10.4,12.4,55,40.3,,,,,,,,,,,,,,,3.0,21.70,"Ray Allen, SEA",6.7,24,9.2,.564,27.3,370.8
26,22.6,10.0,13.0,77,32.5,,,,,,,,,,,,,,,2.0,21.46,"Tony Parker, SA",6.0,25,10.3,.572,25.9,390.1
27,30.4,10.0,13.1,70,36.2,,,,,,,,,,,,,,,1.0,21.38,"Chauncey Billups, DET",5.5,26,8.5,.591,21.8,392.4
28,9.6,28.9,15.9,82,36.9,,,,,,,,,,,,,,,12.0,21.19,"Dwight Howard, ORL",20.5,27,19.3,.619,20.8,477.7
29,26.9,11.3,11.1,63,35.3,,,,,,,,,,,,,,,2.0,21.02,"Baron Davis, GS",6.8,28,10.2,.530,26.0,332.3
30,9.4,22.6,15.5,80,37.6,,,,,,,,,,,,,,,7.0,20.87,"Shawn Marion, PHX",15.2,29,8.0,.594,17.1,465.7
31,10.3,15.7,10.8,60,39.1,,,,,,,,,,,,,,,5.0,20.78,"Rashard Lewis, SEA",10.1,30,8.4,.587,22.3,325.1
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,15.5,27.6,8.4,58,29.8,,,,,,,,,,,,,,,14.0,20.31,"David Lee, NY",20.7,31,13.7,.652,14.1,250.7
34,7.5,26.2,11.1,67,34.8,,,,,,,,,,,,,,,13.0,20.15,"Emeka Okafor, CHA",19.2,32,10.5,.554,17.3,332.0
35,10.6,11.6,13.5,80,35.2,,,,,,,,,,,,,,,3.0,20.12,"Kevin Martin, SAC",7.1,33,8.3,.614,20.8,404.7
36,8.7,16.5,11.6,70,35.1,,,,,,,,,,,,,,,7.0,20.02,"Josh Howard, DAL",11.6,34,8.5,.548,22.9,348.9
37,7.1,27.4,10.7,69,33.6,,,,,,,,,,,,,,,12.0,19.90,"Al Jefferson, BOS",19.5,35,11.0,.547,20.3,321.9
38,12.4,17.4,12.3,72,36.7,,,,,,,,,,,,,,,6.0,19.83,"Gerald Wallace, CHA",11.6,36,10.7,.568,20.7,367.5
39,20.2,7.1,12.5,65,42.5,,,,,,,,,,,,,,,1.0,19.61,"Allen Iverson, DEN/PHI",4.0,37,11.6,.540,25.9,375.3
40,14.6,9.6,10.6,57,41.4,,,,,,,,,,,,,,,3.0,19.56,"Joe Johnson, ATL",6.1,38,10.3,.558,26.6,319.0
41,37.6,20.8,12.4,80,36.7,,,,,,,,,,,,,,,5.0,19.47,"Jason Kidd, NJ",13.2,39,10.9,.516,20.2,370.6
42,13.2,23.4,3.2,35,23.9,,,,,,,,,,,,,,,10.0,19.22,"Sean May, CHA",16.5,40,11.2,.551,21.7,96.6
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,36.3,8.3,6.6,77,21.0,,,,,,,,,,,,,,,2.0,19.19,"Jose Calderon, TOR",4.9,41,10.3,.588,19.9,197.2
45,20.3,30.5,9.0,70,33.8,,,,,,,,,,,,,,,8.0,19.10,"Marcus Camby, DEN",19.4,42,11.1,.519,15.1,268.7
46,10.3,18.5,7.1,52,36.5,,,,,,,,,,,,,,,7.0,18.99,"David West, NO",12.9,43,8.9,.532,22.0,212.5
47,24.5,7.9,12.0,81,35.1,,,,,,,,,,,,,,,2.0,18.97,"Jason Terry, DAL",4.9,44,8.8,.587,20.8,359.9
48,9.8,24.3,10.1,69,35.6,,,,,,,,,,,,,,,7.0,18.86,"Jermaine O'Neal, IND",15.5,45,11.9,.500,25.8,303.1
49,11.8,15.9,12.7,82,37.5,,,,,,,,,,,,,,,6.0,18.79,"Luol Deng, CHI",10.7,46,8.8,.560,20.4,379.9
50,13.9,18.2,9.3,75,30.5,,,,,,,,,,,,,,,5.0,18.67,"Corey Maggette, LAC",11.5,47,13.4,.583,23.9,279.3
51,15.9,11.9,8.9,81,31.0,,,,,,,,,,,,,,,9.0,18.60,"Ruben Patterson, MIL",10.3,48,13.6,.578,20.8,265.7
52,14.7,16.0,10.6,70,37.7,,,,,,,,,,,,,,,4.0,18.59,"Metta World Peace, SAC",10.1,49,9.1,.538,21.3,319.0
53,9.0,19.0,9.3,70,38.0,,,,,,,,,,,,,,,6.0,18.50,"Antawn Jamison, WSH",12.1,50,6.9,.545,20.9,278.2
0,18.9,8.1,10.4,80,32.7,,,,,,,,,,,,,,,1.0,18.49,"Leandro Barbosa, PHX",4.8,51,8.7,.595,21.5,311.4
1,15.2,15.3,9.7,63,39.3,,,,,,,,,,,,,,,7.0,18.41,"Caron Butler, WSH",10.9,52,11.8,.537,21.7,292.0
2,14.5,21.0,9.1,72,36.8,,,,,,,,,,,,,,,7.0,18.39,"Josh Smith, ATL",14.1,53,14.0,.506,22.6,272.0
3,14.3,9.3,10.5,82,33.0,,,,,,,,,,,,,,,1.0,18.31,"Ben Gordon, CHI",5.4,54,12.0,.572,27.3,315.0
4,32.0,9.7,8.1,75,29.9,,,,,,,,,,,,,,,3.0,18.30,"T.J. Ford, TOR",6.2,55,12.4,.508,25.9,244.4
5,9.6,22.8,5.8,82,21.1,,,,,,,,,,,,,,,11.0,18.22,"Antonio McDyess, DET",17.1,56,10.0,.552,17.1,173.4
6,15.9,8.9,10.6,75,36.8,,,,,,,,,,,,,,,3.0,18.21,"Richard Hamilton, DET",6.1,57,8.9,.551,24.4,317.8
7,10.3,19.1,10.1,80,33.3,,,,,,,,,,,,,,,7.0,18.19,"Mehmet Okur, UTAH",13.2,58,8.3,.571,21.2,301.6
8,22.4,14.0,11.7,76,40.3,,,,,,,,,,,,,,,3.0,18.18,"Andre Iguodala, PHI",8.5,59,13.5,.562,21.7,350.8
9,18.9,12.1,7.6,57,35.4,,,,,,,,,,,,,,,4.0,18.08,"Brandon Roy, POR",7.7,60,9.5,.548,21.9,228.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,10.8,19.9,7.8,78,27.3,,,,,,,,,,,,,,,13.0,17.98,"Zydrunas Ilgauskas, CLE",16.3,61,12.4,.527,20.1,234.7
12,9.1,19.3,6.2,64,26.8,,,,,,,,,,,,,,,10.0,17.83,"Nene , DEN",14.7,62,15.0,.611,17.4,184.9
13,9.6,19.7,4.5,82,18.0,,,,,,,,,,,,,,,15.0,17.64,"Paul Millsap, UTAH",17.4,63,14.6,.571,16.4,135.0
14,26.1,7.0,6.6,75,27.5,,,,,,,,,,,,,,,1.0,17.45,"Chucky Atkins, MEM",4.0,64,9.6,.580,20.8,198.8
15,4.0,15.3,3.9,63,22.1,,,,,,,,,,,,,,,13.0,17.17,"LaMarcus Aldridge, POR",13.9,65,7.2,.533,17.3,117.9
16,33.8,9.3,9.0,80,36.9,,,,,,,,,,,,,,,2.0,17.15,"Deron Williams, UTAH",5.5,66,11.2,.535,23.2,270.9
17,26.6,9.6,8.9,80,35.5,,,,,,,,,,,,,,,1.0,17.09,"Kirk Hinrich, CHI",5.5,67,10.2,.559,21.4,266.7
18,25.1,11.8,4.3,58,24.3,,,,,,,,,,,,,,,2.0,17.07,"Sam Cassell, LAC",7.1,68,9.4,.506,25.7,127.6
19,8.8,27.4,8.1,73,34.6,,,,,,,,,,,,,,,14.0,17.06,"Tyson Chandler, NO",20.7,69,16.8,.620,11.4,243.6
20,12.5,13.5,2.6,33,24.4,,,,,,,,,,,,,,,5.0,17.06,"Tony Allen, BOS",9.2,,16.7,.596,20.4,78.9
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,9.7,17.3,2.7,26,32.6,,,,,,,,,,,,,,,7.0,16.97,"Nenad Krstic, NJ",12.2,71,11.0,.566,21.1,80.7
23,10.1,18.1,6.3,72,28.1,,,,,,,,,,,,,,,12.0,16.90,"Zaza Pachulia, ATL",14.9,72,15.5,.562,19.6,190.4
24,17.8,7.7,5.1,67,24.1,,,,,,,,,,,,,,,3.0,16.88,"Jerry Stackhouse, DAL",5.4,73,11.1,.537,23.6,153.8
25,2.5,16.4,4.8,77,20.4,,,,,,,,,,,,,,,10.0,16.76,"Alonzo Mourning, MIA",13.1,74,18.2,.590,18.1,144.4
26,20.4,10.2,5.0,75,21.7,,,,,,,,,,,,,,,1.0,16.65,"Brent Barry, SA",5.9,75,9.0,.666,14.7,149.7
27,6.9,21.1,6.6,82,31.5,,,,,,,,,,,,,,,8.0,16.63,"Chris Wilcox, SEA",14.6,76,10.7,.568,17.4,198.0
28,8.2,22.3,5.7,80,28.0,,,,,,,,,,,,,,,13.0,16.59,"Drew Gooden, CLE",17.7,77,10.7,.508,18.4,170.1
29,18.9,14.2,8.2,70,39.1,,,,,,,,,,,,,,,2.0,16.50,"Mike Miller, MEM",8.2,78,11.4,.588,19.8,245.4
30,2.9,21.4,2.3,51,15.2,,,,,,,,,,,,,,,14.0,16.50,"Nazr Mohammed, DET",17.5,,13.9,.554,16.5,68.1
31,7.3,16.3,1.6,56,11.7,,,,,,,,,,,,,,,12.0,16.47,"Matt Bonner, SA",14.4,80,8.3,.542,18.0,48.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,23.8,13.2,6.6,68,36.4,,,,,,,,,,,,,,,3.0,16.35,"Mo Williams, MIL",7.8,81,11.6,.519,23.7,197.2
34,12.7,11.0,5.8,65,30.9,,,,,,,,,,,,,,,3.0,16.33,"Grant Hill, ORL",7.3,82,13.3,.582,20.2,174.7
35,22.6,5.1,5.4,66,30.8,,,,,,,,,,,,,,,3.0,16.30,"Earl Boykins, DEN/MIL",4.0,83,9.3,.548,22.8,160.6
36,10.9,14.2,3.7,57,22.4,,,,,,,,,,,,,,,10.0,16.27,"Trevor Ariza, ORL",12.0,84,14.1,.567,17.7,110.1
37,15.5,13.1,5.8,55,36.8,,,,,,,,,,,,,,,7.0,16.24,"Josh Childress, ATL",10.1,85,9.8,.586,14.7,173.2
38,10.2,24.1,6.7,82,29.0,,,,,,,,,,,,,,,11.0,16.23,"Andris Biedrins, GS",17.6,86,13.8,.598,12.5,200.1
39,21.8,23.5,5.2,56,39.3,,,,,,,,,,,,,,,5.0,16.20,"Lamar Odom, LAL",14.5,87,13.2,.552,18.9,154.5
40,33.2,10.7,7.6,80,37.1,,,,,,,,,,,,,,,3.0,16.18,"Andre Miller, DEN/PHI",7.1,88,11.8,.520,19.5,229.4
41,6.3,14.5,2.5,48,19.5,,,,,,,,,,,,,,,3.0,16.17,"Walter Herrmann Heinrich, CHA",8.8,89,7.8,.625,16.8,75.0
42,6.5,23.3,6.9,82,30.9,,,,,,,,,,,,,,,11.0,16.11,"Samuel Dalembert, PHI",17.3,90,16.4,.581,15.0,208.4
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,10.8,21.8,2.4,68,15.6,,,,,,,,,,,,,,,11.0,16.09,"Renaldo Balkman, NY",16.4,91,12.0,.531,14.4,72.9
45,20.4,9.6,7.0,82,34.0,,,,,,,,,,,,,,,2.0,16.07,"Mike Bibby, SAC",5.5,92,10.3,.532,22.9,210.7
46,18.7,18.7,4.9,61,29.9,,,,,,,,,,,,,,,8.0,16.02,"Chris Webber, DET/PHI",13.4,93,10.7,.482,19.2,147.2
47,16.0,11.3,8.2,82,36.6,,,,,,,,,,,,,,,6.0,16.01,"Tayshaun Prince, DET",8.5,94,6.9,.534,17.8,246.8
48,21.3,10.1,8.2,81,37.3,,,,,,,,,,,,,,,2.0,15.97,"Ricky Davis, MIN",6.2,95,11.6,.566,20.8,246.4
49,25.7,8.5,5.1,80,26.0,,,,,,,,,,,,,,,3.0,15.96,"Devin Harris, DAL",5.7,96,12.7,.574,18.7,154.0
50,6.7,16.1,4.7,82,26.2,,,,,,,,,,,,,,,7.0,15.92,"Hakim Warrick, MEM",11.7,97,14.4,.592,19.6,142.0
51,7.0,20.1,2.1,39,25.2,,,,,,,,,,,,,,,7.0,15.82,"Charlie Villanueva, MIL",13.6,98,10.5,.547,19.8,63.4
52,11.3,22.3,6.3,75,32.3,,,,,,,,,,,,,,,4.0,15.81,"Rasheed Wallace, DET",13.3,99,8.4,.513,18.1,188.0
53,7.3,20.2,3.2,82,18.7,,,,,,,,,,,,,,,12.0,15.72,"Craig Smith, MIN",16.2,100,11.1,.558,16.7,96.8
0,7.0,20.9,3.4,53,26.5,,,,,,,,,,,,,,,3.0,15.69,"Andres Nocioni, CHI",12.2,101,12.9,.578,21.6,102.7
1,10.4,8.5,3.8,63,23.3,,,,,,,,,,,,,,,2.0,15.65,"JR Smith, DEN",5.5,102,9.7,.585,20.8,113.2
2,6.6,22.8,3.1,65,19.2,,,,,,,,,,,,,,,12.0,15.61,"Etan Thomas, WSH",17.4,103,16.2,.585,13.1,93.2
3,16.4,12.5,4.2,51,32.8,,,,,,,,,,,,,,,5.0,15.55,"Jason Richardson, GS",8.5,104,7.8,.512,20.7,126.3
4,14.3,18.3,2.7,72,15.1,,,,,,,,,,,,,,,10.0,15.54,"Ronny Turiaf, LAL",13.9,105,11.8,.586,14.5,80.2
5,18.6,22.0,5.5,66,34.2,,,,,,,,,,,,,,,9.0,15.54,"Andrew Bogut, MIL",15.2,,14.1,.566,16.4,166.3
6,12.6,22.3,4.3,82,21.9,,,,,,,,,,,,,,,9.0,15.44,"Andrew Bynum, LAL",15.8,107,15.4,.593,15.0,129.5
7,23.7,7.6,6.0,74,37.1,,,,,,,,,,,,,,,2.0,15.36,"Stephon Marbury, NY",4.6,108,10.5,.539,21.1,178.9
8,8.6,6.9,1.6,56,12.1,,,,,,,,,,,,,,,7.0,15.33,"Ronnie Brewer, UTAH",6.8,109,8.6,.566,15.6,48.7
9,7.2,20.8,2.6,81,16.8,,,,,,,,,,,,,,,7.0,15.30,"Donyell Marshall, CLE",13.8,110,10.4,.536,18.2,77.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,12.1,8.4,2.9,64,21.2,,,,,,,,,,,,,,,5.0,15.28,"Nate Robinson, NY",6.7,111,9.6,.552,20.5,86.6
12,6.8,12.5,3.6,67,22.9,,,,,,,,,,,,,,,5.0,15.26,"Travis Outlaw, POR",8.8,112,8.6,.499,19.7,108.8
13,29.3,9.5,4.7,72,31.2,,,,,,,,,,,,,,,3.0,15.24,"Jamaal Tinsley, IND",6.2,113,11.8,.465,24.1,141.9
14,17.4,12.1,3.1,56,23.8,,,,,,,,,,,,,,,4.0,15.22,"Bobby Jackson, NO",7.8,114,9.6,.500,22.0,93.8
15,27.9,9.3,2.7,81,15.7,,,,,,,,,,,,,,,3.0,15.19,"Darrell Armstrong, IND",6.1,115,11.1,.547,17.4,79.8
16,24.1,11.8,2.6,44,28.1,,,,,,,,,,,,,,,3.0,15.19,"Steve Francis, NY",7.5,,14.2,.570,19.4,77.4
17,31.1,7.6,3.8,61,30.6,,,,,,,,,,,,,,,1.0,15.11,"Jason Williams, MIA",4.5,117,9.7,.540,18.1,114.4
18,12.6,9.7,1.9,56,16.9,,,,,,,,,,,,,,,2.0,15.11,"Eddie House, NJ",5.8,,5.1,.536,20.8,58.0
19,18.7,7.7,6.0,77,34.3,,,,,,,,,,,,,,,3.0,15.06,"Monta Ellis, GS",5.1,119,12.9,.545,21.0,179.4
20,33.8,8.9,3.5,80,22.0,,,,,,,,,,,,,,,1.0,15.02,"Antonio Daniels, WSH",4.9,120,8.0,.572,14.7,105.7
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,6.0,21.2,1.3,59,12.9,,,,,,,,,,,,,,,10.0,15.01,"Ike Diogu, GS/IND",15.6,121,16.0,.559,20.4,39.8
23,7.7,21.5,4.1,76,25.2,,,,,,,,,,,,,,,14.0,14.91,"Erick Dampier, DAL",17.8,122,18.8,.642,11.6,123.2
24,10.0,11.2,2.0,32,28.1,,,,,,,,,,,,,,,2.0,14.90,"Wally Szczerbiak, BOS",6.5,123,9.8,.540,22.9,59.1
25,9.9,15.7,4.3,78,32.9,,,,,,,,,,,,,,,6.0,14.89,"Al Harrington, GS/IND",10.9,124,11.2,.540,21.0,129.7
26,11.9,17.6,1.7,65,15.7,,,,,,,,,,,,,,,7.0,14.83,"Brian Cook, LAL",12.4,125,9.4,.525,19.4,50.6
27,9.3,14.5,4.4,79,26.4,,,,,,,,,,,,,,,8.0,14.81,"Mikki Moore, NJ",11.4,126,14.2,.637,14.5,130.7
28,8.1,21.1,1.6,72,13.4,,,,,,,,,,,,,,,11.0,14.80,"Tyrus Thomas, CHI",15.9,127,19.1,.521,18.9,47.6
29,9.8,14.5,4.2,77,25.5,,,,,,,,,,,,,,,7.0,14.76,"Matt Harpring, UTAH",10.9,128,11.7,.564,19.2,124.8
30,25.8,12.6,4.2,60,33.0,,,,,,,,,,,,,,,5.0,14.75,"Luke Walton, LAL",8.9,129,11.9,.551,16.4,125.8
31,16.5,16.0,3.8,76,23.9,,,,,,,,,,,,,,,5.0,14.69,"Matt Barnes, GS",10.6,130,11.1,.547,17.2,113.2
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,27.0,9.2,1.2,61,11.3,,,,,,,,,,,,,,,3.0,14.64,"Lou Williams, PHI",6.1,131,11.3,.521,19.6,37.3
34,10.0,11.2,3.9,72,26.1,,,,,,,,,,,,,,,2.0,14.63,"Matt Carroll, CHA",6.5,132,8.0,.580,18.1,115.8
35,3.9,19.5,1.3,61,11.0,,,,,,,,,,,,,,,11.0,14.62,"Josh Boone, NJ",15.5,133,12.7,.587,15.2,40.1
36,29.1,9.1,4.8,79,33.6,,,,,,,,,,,,,,,1.0,14.62,"Jarrett Jack, POR",4.9,,13.1,.571,18.1,143.0
37,18.2,7.8,4.2,59,37.3,,,,,,,,,,,,,,,2.0,14.60,"Jamal Crawford, NY",5.1,135,11.4,.517,23.1,124.5
38,22.5,21.7,5.4,77,35.0,,,,,,,,,,,,,,,13.0,14.59,"Ben Wallace, CHI",17.4,136,12.2,.456,10.3,160.7
39,8.8,17.3,3.1,76,20.2,,,,,,,,,,,,,,,2.0,14.59,"Bostjan Nachbar, NJ",9.7,,9.9,.614,17.3,93.4
40,14.8,20.2,2.8,68,27.2,,,,,,,,,,,,,,,6.0,14.53,"Troy Murphy, GS/IND",12.9,138,9.2,.541,14.4,83.8
41,3.4,19.9,1.1,63,11.4,,,,,,,,,,,,,,,16.0,14.53,"Leon Powe, BOS",17.7,,15.8,.549,16.0,32.5
42,15.6,10.9,4.9,73,33.4,,,,,,,,,,,,,,,3.0,14.52,"Anthony Parker, TOR",6.8,140,7.2,.597,14.4,146.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,18.6,7.2,4.9,75,33.1,,,,,,,,,,,,,,,4.0,14.50,"Stephen Jackson, GS/IND",5.4,141,11.8,.540,21.3,148.1
45,24.0,9.5,2.3,72,18.1,,,,,,,,,,,,,,,3.0,14.48,"Carlos Arroyo, ORL",6.3,142,10.7,.501,22.2,67.8
46,3.6,12.4,1.4,67,14.1,,,,,,,,,,,,,,,11.0,14.46,"Jason Maxiell, DET",11.7,143,13.6,.518,17.0,41.7
47,11.3,21.8,2.8,81,23.9,,,,,,,,,,,,,,,11.0,14.45,"Anderson Varejao, CLE",16.4,144,10.1,.527,12.8,85.1
48,23.5,14.3,4.0,70,29.3,,,,,,,,,,,,,,,5.0,14.38,"Andrei Kirilenko, UTAH",9.8,145,15.7,.558,14.2,118.8
49,5.4,28.7,2.4,75,17.2,,,,,,,,,,,,,,,15.0,14.37,"Dikembe Mutombo, HOU",21.8,146,15.7,.601,7.3,72.6
50,36.5,9.7,2.1,45,28.3,,,,,,,,,,,,,,,1.0,14.33,"Brevin Knight, CHA",5.3,147,11.7,.487,19.2,63.3
51,17.3,13.9,3.1,58,28.7,,,,,,,,,,,,,,,4.0,14.31,"Devin Brown, NO",8.7,148,10.5,.538,18.7,94.4
52,13.9,20.8,3.1,49,33.1,,,,,,,,,,,,,,,5.0,14.30,"Quentin Richardson, NY",12.9,149,9.0,.532,17.6,92.0
53,18.0,12.6,4.2,73,31.1,,,,,,,,,,,,,,,3.0,14.26,"Hedo Turkoglu, ORL",8.0,150,11.0,.528,20.6,127.2
0,8.8,22.2,3.3,82,29.0,,,,,,,,,,,,,,,11.0,14.26,"Nick Collison, SEA",16.8,151,13.2,.546,14.7,97.8
1,9.1,12.0,4.3,74,30.9,,,,,,,,,,,,,,,2.0,14.24,"Kyle Korver, PHI",6.8,152,10.1,.569,19.3,127.8
2,8.0,19.2,3.1,77,22.6,,,,,,,,,,,,,,,13.0,14.23,"Brendan Haywood, WSH",15.7,153,15.4,.571,12.4,94.1
3,3.5,19.1,1.4,54,19.1,,,,,,,,,,,,,,,10.0,14.21,"Stromile Swift, MEM",14.4,154,14.1,.517,18.2,41.6
4,16.9,15.6,4.7,82,31.5,,,,,,,,,,,,,,,4.0,14.18,"Mike Dunleavy, GS/IND",9.8,155,11.1,.542,18.5,141.8
5,40.0,10.4,1.4,67,12.9,,,,,,,,,,,,,,,3.0,14.17,"Sergio Rodriguez, POR",6.6,156,14.1,.493,19.3,40.8
6,22.8,7.0,2.3,56,26.6,,,,,,,,,,,,,,,2.0,14.16,"Tyronn Lue, ATL",4.2,157,9.6,.534,20.5,70.1
7,24.4,9.7,3.9,69,32.2,,,,,,,,,,,,,,,2.0,14.07,"Delonte West, BOS",5.6,158,11.2,.526,18.8,118.1
8,7.2,18.2,0.9,54,13.3,,,,,,,,,,,,,,,8.0,14.03,"Linton Johnson, NO",13.1,159,10.7,.548,13.5,27.2
9,20.0,10.5,3.0,82,22.9,,,,,,,,,,,,,,,3.0,14.03,"Randy Foye, MIN",7.0,,13.1,.536,21.7,90.6
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,9.7,21.1,2.9,78,22.0,,,,,,,,,,,,,,,14.0,13.95,"Chuck Hayes, HOU",17.5,161,13.2,.587,10.7,85.8
12,7.3,20.3,1.8,65,23.1,,,,,,,,,,,,,,,10.0,13.95,"Joe Smith, DEN/PHI",15.2,,11.4,.510,17.1,55.0
13,12.9,17.3,2.8,80,21.0,,,,,,,,,,,,,,,8.0,13.92,"Rasho Nesterovic, TOR",12.6,163,9.8,.558,12.4,83.1
14,22.2,9.6,3.4,77,30.3,,,,,,,,,,,,,,,3.0,13.92,"Jameer Nelson, ORL",6.2,,12.4,.514,22.2,101.6
15,9.1,11.3,4.7,82,34.0,,,,,,,,,,,,,,,5.0,13.90,"Danny Granger, IND",7.9,165,10.8,.573,16.7,141.4
16,13.7,11.5,3.3,55,35.6,,,,,,,,,,,,,,,3.0,13.88,"Richard Jefferson, NJ",7.2,166,11.1,.555,20.1,98.8
17,10.4,18.4,3.1,80,23.9,,,,,,,,,,,,,,,10.0,13.88,"Darko Milicic, ORL",14.1,,14.4,.492,17.2,93.8
