,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
52,11.6,21.6,8.3,74,32.6,,,,,,,,,,,,,,,6.9,18.43,"Luis Scola, HOU",14.2,49,9.3,.538,23.7,249.4
53,13.6,9.9,5.9,72,20.8,,,,,,,,,,,,,,,5.5,18.40,"Tony Allen, MEM",7.7,50,11.3,.562,18.6,176.2
0,6.0,22.5,2.9,41,21.0,,,,,,,,,,,,,,,9.1,18.25,"Tyrus Thomas, CHA",15.8,51,13.4,.536,22.2,86.7
1,9.6,22.7,3.3,57,17.5,,,,,,,,,,,,,,,11.2,18.09,"Chris Wilcox, DET",16.7,52,9.6,.587,17.4,97.8
2,12.5,20.4,7.3,80,27.8,,,,,,,,,,,,,,,13.0,18.07,"Greg Monroe, DET",16.5,53,9.7,.575,14.3,217.9
3,29.0,7.6,7.3,80,26.3,,,,,,,,,,,,,,,3.8,17.99,"Ty Lawson, DEN",5.7,54,10.5,.593,19.3,219.2
4,32.6,9.9,9.1,81,32.7,,,,,,,,,,,,,,,4.3,17.89,"Andre Miller, POR",7.0,55,11.4,.529,21.4,272.6
5,9.8,32.2,6.5,74,27.9,,,,,,,,,,,,,,,12.5,17.89,"Kris Humphries, NJ",22.1,,12.1,.555,15.8,196.5
6,10.8,13.5,10.2,79,35.0,,,,,,,,,,,,,,,3.5,17.89,"Danny Granger, IND",8.5,,11.0,.554,24.5,304.5
7,12.1,14.2,7.9,54,39.9,,,,,,,,,,,,,,,4.5,17.88,"Rudy Gay, MEM",9.3,58,10.7,.548,21.6,237.1
8,15.5,21.9,9.5,73,36.1,,,,,,,,,,,,,,,9.1,17.86,"David Lee, GS",15.4,59,11.3,.549,19.8,285.5
9,8.3,27.4,7.3,80,25.4,,,,,,,,,,,,,,,8.5,17.83,"Marcin Gortat, ORL/PHX",18.0,60,9.7,.594,11.4,219.2
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,2.8,20.8,6.8,82,27.0,,,,,,,,,,,,,,,11.7,17.70,"Serge Ibaka, OKC",16.4,61,9.0,.579,13.9,205.1
12,11.3,17.8,5.7,72,25.7,,,,,,,,,,,,,,,11.8,17.67,"Amir Johnson, TOR",14.7,62,9.6,.608,14.2,170.7
13,24.3,5.6,2.8,57,15.1,,,,,,,,,,,,,,,2.0,17.62,"Earl Boykins, MIL",3.7,63,8.9,.526,23.2,85.1
14,7.6,20.1,2.6,37,20.3,,,,,,,,,,,,,,,8.3,17.44,"Shaquille O'Neal, BOS",14.6,64,16.4,.659,17.6,76.8
15,4.5,22.2,7.4,79,27.8,,,,,,,,,,,,,,,11.2,17.42,"JaVale McGee, WSH",16.5,65,12.1,.566,14.7,223.3
16,29.1,15.2,8.3,67,36.9,,,,,,,,,,,,,,,2.8,17.30,"Andre Iguodala, PHI",9.0,66,9.5,.530,19.1,250.5
17,29.6,8.2,7.0,71,31.7,,,,,,,,,,,,,,,0.9,17.22,"Devin Harris, NJ/UTAH",4.5,67,12.2,.545,24.7,209.2
18,9.2,22.9,5.5,81,21.4,,,,,,,,,,,,,,,14.8,17.20,"DeJuan Blair, SA",18.9,68,13.6,.524,18.0,165.5
19,44.1,9.7,7.7,68,37.2,,,,,,,,,,,,,,,4.5,17.11,"Rajon Rondo, BOS",7.2,69,13.6,.495,19.7,230.6
20,9.6,19.2,7.4,80,28.2,,,,,,,,,,,,,,,9.1,17.09,"Shawn Marion, DAL",14.3,70,11.3,.551,19.3,221.5
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,30.4,8.6,5.0,58,28.4,,,,,,,,,,,,,,,2.5,17.05,"Baron Davis, CLE/LAC",5.5,71,11.3,.506,27.0,148.8
23,10.3,18.7,5.9,64,33.9,,,,,,,,,,,,,,,9.3,16.93,"Andray Blatche, WSH",13.8,72,12.3,.497,23.5,175.9
24,8.1,18.5,5.0,56,32.9,,,,,,,,,,,,,,,5.2,16.91,"Antawn Jamison, CLE",11.7,73,6.7,.516,23.4,148.7
25,17.1,19.4,8.1,81,31.9,,,,,,,,,,,,,,,7.1,16.88,"Marc Gasol, MEM",13.2,74,12.5,.580,16.0,242.4
26,12.0,27.1,7.0,65,35.3,,,,,,,,,,,,,,,9.8,16.77,"Andrew Bogut, MIL",18.3,75,11.4,.496,18.0,211.4
27,11.5,14.9,2.3,52,16.7,,,,,,,,,,,,,,,11.2,16.77,"Patrick Patterson, HOU",13.1,,8.7,.574,14.8,68.2
28,31.9,9.2,7.7,75,36.5,,,,,,,,,,,,,,,2.0,16.68,"Raymond Felton, DEN/NY",5.6,77,11.3,.524,18.7,232.0
29,19.8,13.8,6.1,64,31.2,,,,,,,,,,,,,,,6.0,16.68,"Andrei Kirilenko, UTAH",9.9,,12.1,.567,17.0,184.3
30,12.1,13.2,5.0,73,24.3,,,,,,,,,,,,,,,3.9,16.52,"Marcus Thornton, NO/SAC",8.5,79,8.3,.525,23.1,151.5
31,31.7,9.7,7.0,75,34.2,,,,,,,,,,,,,,,3.9,16.51,"Kyle Lowry, HOU",6.8,80,10.0,.550,18.9,210.9
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,9.5,17.0,3.5,80,17.7,,,,,,,,,,,,,,,7.2,16.51,"Hakim Warrick, PHX",12.1,,10.9,.581,18.7,105.8
34,7.4,13.9,6.9,66,35.7,,,,,,,,,,,,,,,3.6,16.50,"Andrea Bargnani, TOR",8.6,82,9.5,.533,25.6,207.1
35,19.3,10.9,7.6,72,35.5,,,,,,,,,,,,,,,2.8,16.46,"Joe Johnson, ATL",6.9,83,8.3,.517,24.7,227.2
36,15.1,15.8,5.8,79,24.9,,,,,,,,,,,,,,,2.7,16.43,"JR Smith, DEN",9.4,84,8.6,.550,20.4,174.3
37,4.9,15.9,3.8,70,21.9,,,,,,,,,,,,,,,10.6,16.43,"Tyler Hansbrough, IND",13.2,,9.0,.529,20.6,112.9
38,15.5,9.0,8.5,80,36.1,,,,,,,,,,,,,,,2.3,16.42,"Ray Allen, BOS",5.8,86,8.3,.615,17.9,255.5
39,15.8,11.0,6.1,82,26.7,,,,,,,,,,,,,,,2.3,16.42,"James Harden, OKC",6.8,,9.5,.598,18.1,183.6
40,43.4,9.9,5.6,68,30.9,,,,,,,,,,,,,,,1.7,16.38,"Jose Calderon, TOR",5.7,88,10.6,.522,18.7,168.9
41,27.0,19.9,2.9,60,16.9,,,,,,,,,,,,,,,4.9,16.37,"Brad Miller, HOU",12.4,89,10.1,.566,16.9,87.4
42,12.9,21.0,7.7,71,37.9,,,,,,,,,,,,,,,4.9,16.28,"Gerald Wallace, POR/CHA",12.8,90,11.3,.548,19.3,232.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,8.5,22.7,1.4,40,14.8,,,,,,,,,,,,,,,8.0,16.22,"Anthony Randolph, MIN/NY",15.1,91,13.7,.505,25.0,41.6
45,24.8,20.7,5.8,74,28.1,,,,,,,,,,,,,,,11.9,16.20,"Chuck Hayes, HOU",16.3,92,10.6,.554,12.7,173.7
46,22.0,18.8,3.6,72,22.2,,,,,,,,,,,,,,,7.6,16.08,"Josh McRoberts, IND",13.3,93,13.6,.608,14.2,109.1
47,8.4,19.8,1.9,60,12.3,,,,,,,,,,,,,,,11.6,16.02,"Tiago Splitter, SA",15.8,94,10.3,.550,15.9,57.5
48,5.3,24.3,6.1,72,31.8,,,,,,,,,,,,,,,12.2,16.00,"Emeka Okafor, NO",18.2,95,14.9,.584,14.0,184.4
49,5.5,18.8,3.7,76,21.9,,,,,,,,,,,,,,,3.5,16.00,"Charlie Villanueva, DET",10.8,,7.6,.553,20.9,111.8
50,6.3,16.7,4.4,76,26.1,,,,,,,,,,,,,,,8.1,15.99,"Brandon Bass, ORL",12.5,97,10.8,.571,17.6,132.7
51,3.9,21.2,3.4,75,17.1,,,,,,,,,,,,,,,13.2,15.98,"Nazr Mohammed, OKC/CHA",17.2,98,11.9,.538,15.0,102.7
52,9.4,22.9,1.9,35,24.6,,,,,,,,,,,,,,,9.6,15.97,"Drew Gooden, MIL",16.1,99,9.2,.487,22.4,57.4
53,28.6,8.3,6.8,82,33.6,,,,,,,,,,,,,,,1.7,15.97,"D.J. Augustin, CHA",4.9,,8.9,.541,21.0,204.3
0,12.2,21.0,6.0,81,27.7,,,,,,,,,,,,,,,9.1,15.96,"Roy Hibbert, IND",15.1,101,13.6,.507,21.7,179.6
1,19.8,5.7,6.9,82,31.3,,,,,,,,,,,,,,,1.1,15.93,"Jason Terry, DAL",3.5,102,9.9,.545,23.1,207.8
2,29.9,9.0,7.0,81,35.5,,,,,,,,,,,,,,,1.3,15.90,"Mike Conley, MEM",5.1,103,10.0,.521,19.7,209.9
3,9.2,16.8,3.8,67,20.9,,,,,,,,,,,,,,,3.6,15.89,"Corey Maggette, MIL",10.0,104,13.9,.573,25.1,112.6
4,29.0,12.8,6.3,69,37.8,,,,,,,,,,,,,,,1.5,15.85,"John Wall, WSH",6.9,105,13.2,.494,24.0,188.7
5,7.7,22.3,3.5,65,24.6,,,,,,,,,,,,,,,12.1,15.83,"Ed Davis, TOR",17.1,106,9.3,.583,12.1,103.5
6,17.0,8.7,4.0,55,27.2,,,,,,,,,,,,,,,1.9,15.83,"Richard Hamilton, DET",5.1,,8.8,.520,24.6,119.1
7,6.4,17.0,3.4,80,20.1,,,,,,,,,,,,,,,8.5,15.77,"Darrell Arthur, MEM",12.7,108,10.7,.534,19.6,102.5
8,9.1,24.1,2.1,32,26.2,,,,,,,,,,,,,,,7.2,15.72,"Chris Kaman, LAC",15.7,109,11.5,.495,22.4,64.0
9,10.4,13.4,5.1,62,33.9,,,,,,,,,,,,,,,3.2,15.71,"Danilo Gallinari, DEN/NY",8.3,110,8.3,.597,18.5,154.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,26.6,9.6,6.4,79,34.6,,,,,,,,,,,,,,,1.7,15.70,"Beno Udrih, SAC",5.5,111,9.7,.587,16.9,191.7
12,6.7,25.0,4.7,80,28.2,,,,,,,,,,,,,,,10.8,15.67,"JJ Hickson, CLE",17.7,112,12.7,.503,22.8,140.5
13,11.9,11.2,5.5,82,26.1,,,,,,,,,,,,,,,6.0,15.67,"Jared Dudley, PHX",8.6,,8.5,.598,15.3,165.0
14,25.7,8.6,5.5,79,29.9,,,,,,,,,,,,,,,1.9,15.67,"Darren Collison, IND",5.3,,12.4,.534,21.4,164.3
15,20.5,10.6,5.0,63,34.4,,,,,,,,,,,,,,,2.2,15.66,"Brandon Jennings, MIL",6.3,115,9.8,.493,24.3,150.7
16,11.6,9.7,6.6,82,33.6,,,,,,,,,,,,,,,2.0,15.60,"Wesley Matthews, POR",5.7,116,9.7,.582,19.8,197.6
17,13.6,12.8,8.1,82,39.1,,,,,,,,,,,,,,,4.4,15.58,"Luol Deng, CHI",8.7,117,9.2,.549,19.5,243.1
18,9.1,14.1,4.7,73,32.3,,,,,,,,,,,,,,,5.4,15.54,"Michael Beasley, MIN",9.6,118,11.3,.510,26.2,142.4
19,11.0,14.7,1.2,48,12.2,,,,,,,,,,,,,,,8.7,15.50,"Craig Smith, LAC",11.7,119,11.7,.592,17.7,35.0
20,28.9,10.5,6.5,82,35.4,,,,,,,,,,,,,,,2.7,15.49,"Jrue Holiday, PHI",6.6,120,11.8,.525,20.6,194.4
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,29.2,9.3,5.2,76,30.5,,,,,,,,,,,,,,,1.9,15.47,"Jameer Nelson, ORL",5.7,121,12.4,.548,21.9,154.5
23,7.6,22.9,1.8,64,11.5,,,,,,,,,,,,,,,10.1,15.39,"Marreese Speights, PHI",16.5,122,10.2,.532,20.5,52.5
24,13.0,7.4,3.4,58,24.1,,,,,,,,,,,,,,,1.2,15.36,"Leandro Barbosa, TOR",4.2,123,9.2,.539,23.8,101.1
25,6.8,20.0,1.3,47,14.6,,,,,,,,,,,,,,,7.6,15.35,"D.J. White, OKC/CHA",13.8,124,5.0,.542,14.1,39.4
26,9.4,17.0,2.5,65,16.4,,,,,,,,,,,,,,,10.2,15.32,"Trevor Booker, WSH",13.5,125,10.3,.582,12.8,74.9
27,26.4,6.7,2.4,61,18.4,,,,,,,,,,,,,,,1.6,15.28,"Will Bynum, DET",4.0,126,11.3,.524,22.3,71.8
28,10.2,0.0,1.5,33,18.7,,,,,,,,,,,,,,,0.0,15.25,"Peja Stojakovic, NO/DAL/TOR",0.0,127,6.0,.588,19.7,43.8
29,21.5,10.5,4.3,81,24.3,,,,,,,,,,,,,,,3.7,15.23,"Toney Douglas, NY",7.1,128,7.8,.534,19.0,130.3
30,13.4,24.1,1.8,31,32.1,,,,,,,,,,,,,,,11.0,15.21,"Anderson Varejao, CLE",17.4,129,11.9,.560,12.2,55.0
31,15.7,12.6,5.9,78,32.8,,,,,,,,,,,,,,,3.6,15.13,"Tayshaun Prince, DET",7.9,130,6.0,.511,19.8,177.2
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,29.9,8.6,4.4,71,30.4,,,,,,,,,,,,,,,1.9,15.08,"Luke Ridnour, MIN",5.1,131,12.3,.567,18.1,131.6
34,14.9,12.6,7.2,82,38.4,,,,,,,,,,,,,,,3.1,15.07,"Dorell Wright, GS",7.8,132,8.2,.539,18.0,214.7
35,10.7,11.1,6.1,80,33.9,,,,,,,,,,,,,,,2.9,15.02,"Jason Richardson, ORL/PHX",7.1,133,6.9,.555,17.0,183.0
36,15.0,12.2,3.6,80,20.3,,,,,,,,,,,,,,,3.1,14.97,"Reggie Williams, GS",7.5,134,7.0,.585,17.4,108.5
37,27.3,15.4,3.7,72,23.4,,,,,,,,,,,,,,,3.4,14.91,"Tracy McGrady, DET",9.1,135,11.0,.503,18.5,110.9
38,6.4,10.8,3.4,76,26.4,,,,,,,,,,,,,,,9.3,14.90,"Carl Landry, NO/SAC",10.0,136,11.1,.555,18.4,101.7
39,12.1,12.4,4.5,73,28.1,,,,,,,,,,,,,,,3.1,14.89,"Vince Carter, ORL/PHX",7.8,137,7.5,.528,21.7,134.4
40,23.8,35.2,2.6,59,26.1,,,,,,,,,,,,,,,13.8,14.85,"Marcus Camby, POR",24.1,138,12.2,.426,11.6,77.0
41,11.3,12.8,5.5,80,31.5,,,,,,,,,,,,,,,5.1,14.85,"Nicolas Batum, POR",8.8,,7.6,.563,16.6,163.6
42,27.1,8.8,3.2,81,20.6,,,,,,,,,,,,,,,2.1,14.82,"J.J. Barea, DAL",5.6,140,11.6,.535,23.3,95.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,7.2,20.9,4.3,80,25.6,,,,,,,,,,,,,,,11.9,14.81,"DeAndre Jordan, LAC",16.5,141,17.4,.648,10.7,128.6
45,15.7,12.5,5.1,80,30.1,,,,,,,,,,,,,,,3.7,14.78,"Grant Hill, PHX",8.1,142,10.5,.563,18.5,153.8
46,9.6,15.9,5.0,72,33.3,,,,,,,,,,,,,,,3.6,14.68,"Wilson Chandler, DEN/NY",9.7,143,8.3,.537,18.5,149.7
47,14.7,12.7,5.0,67,35.9,,,,,,,,,,,,,,,2.7,14.64,"Stephen Jackson, CHA",7.7,144,12.7,.520,25.3,148.6
48,18.5,9.2,3.9,76,28.3,,,,,,,,,,,,,,,1.3,14.64,"George Hill, SA",5.4,,9.5,.588,17.0,116.6
49,16.1,16.7,2.1,53,19.2,,,,,,,,,,,,,,,8.4,14.63,"Matt Barnes, LAL",12.7,146,13.1,.569,15.7,62.9
50,14.0,16.2,3.5,61,27.6,,,,,,,,,,,,,,,1.9,14.62,"Mike Dunleavy, IND",9.1,147,9.2,.593,15.7,103.5
51,25.2,11.3,1.8,70,13.8,,,,,,,,,,,,,,,1.4,14.62,"Jeff Teague, ATL",6.4,,11.7,.521,19.6,54.9
52,12.3,24.4,3.6,81,28.5,,,,,,,,,,,,,,,10.4,14.62,"DeMarcus Cousins, SAC",17.2,,16.2,.484,25.4,107.5
53,9.1,10.2,5.7,82,34.8,,,,,,,,,,,,,,,3.0,14.52,"DeMar DeRozan, TOR",6.5,150,8.9,.530,21.2,171.0
0,6.2,8.6,4.1,64,31.8,,,,,,,,,,,,,,,1.4,14.51,"Nick Young, WSH",4.9,151,7.5,.538,22.2,121.8
1,44.7,13.4,4.6,80,33.2,,,,,,,,,,,,,,,1.6,14.46,"Jason Kidd, DAL",7.7,152,12.2,.500,15.7,137.2
2,20.5,12.7,3.6,57,37.0,,,,,,,,,,,,,,,2.4,14.46,"Tyreke Evans, SAC",7.4,,11.8,.482,24.6,108.7
3,11.1,12.4,3.9,78,25.2,,,,,,,,,,,,,,,3.3,14.44,"C.J. Miles, UTAH",7.8,154,7.7,.507,23.0,115.9
4,8.3,20.7,2.2,60,25.1,,,,,,,,,,,,,,,7.9,14.40,"Ersan Ilyasova, MIL",14.1,155,9.4,.517,17.3,65.1
5,17.7,22.3,1.8,56,16.8,,,,,,,,,,,,,,,19.1,14.34,"Jeff Foster, IND",20.7,156,10.0,.497,9.5,52.5
6,8.3,19.4,3.1,80,21.8,,,,,,,,,,,,,,,11.2,14.34,"Taj Gibson, CHI",15.4,,10.2,.502,15.4,92.0
7,23.3,11.6,2.1,73,17.3,,,,,,,,,,,,,,,2.8,14.33,"Shaun Livingston, CHA",7.2,158,12.5,.530,19.4,62.7
8,17.5,5.6,4.0,76,30.2,,,,,,,,,,,,,,,1.2,14.29,"Jamal Crawford, ATL",3.4,159,10.6,.545,21.8,119.5
9,9.0,12.5,1.6,29,29.9,,,,,,,,,,,,,,,3.1,14.25,"Caron Butler, DAL",8.0,160,9.6,.523,22.5,48.5
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,13.9,15.0,3.2,78,22.3,,,,,,,,,,,,,,,3.4,14.25,"Chase Budinger, HOU",9.2,,7.4,.534,18.6,97.1
12,13.9,25.8,0.7,43,12.1,,,,,,,,,,,,,,,17.5,14.22,"Joey Dorsey, TOR",21.6,162,20.1,.529,13.3,21.2
13,22.3,10.9,2.7,83,20.7,,,,,,,,,,,,,,,1.4,14.20,"Jarrett Jack, NO/TOR",6.1,163,10.2,.503,22.0,82.3
14,19.4,20.9,1.7,48,25.7,,,,,,,,,,,,,,,6.5,14.20,"Kenyon Martin, DEN",13.9,,10.5,.526,15.3,49.6
15,26.6,11.3,2.4,71,21.1,,,,,,,,,,,,,,,2.0,14.16,"Jerryd Bayless, NO/TOR",6.6,165,12.7,.536,23.3,70.6
16,30.6,10.1,2.8,73,24.6,,,,,,,,,,,,,,,1.5,14.11,"Jordan Farmar, NJ",5.7,166,11.6,.504,21.8,83.4
17,8.1,26.9,3.4,80,24.2,,,,,,,,,,,,,,,12.1,14.10,"Samuel Dalembert, SAC",19.3,167,15.9,.509,15.7,101.2
