,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
12,6.3,31.6,18.5,82,37.7,,,,,,,,,,,,,,,11.0,22.61,"Dwight Howard, ORL",21.7,12,15.1,.619,21.4,553.7
13,9.6,22.9,12.2,55,37.2,,,,,,,,,,,,,,,10.0,22.55,"Yao Ming, HOU",16.4,13,13.6,.587,25.1,364.7
14,13.2,26.5,5.8,35,28.8,,,,,,,,,,,,,,,12.0,22.19,"Andrew Bynum, LAL",19.6,14,11.3,.659,16.2,174.3
15,12.2,27.7,14.5,81,34.9,,,,,,,,,,,,,,,9.0,21.83,"Carlos Boozer, UTAH",18.3,15,11.0,.581,24.7,435.9
16,20.6,10.6,10.9,51,38.3,,,,,,,,,,,,,,,3.0,21.71,"Dwyane Wade, MIA",6.6,16,13.0,.549,31.2,327.0
17,9.0,11.7,12.1,61,36.3,,,,,,,,,,,,,,,3.0,21.51,"Kevin Martin, SAC",7.3,17,9.2,.618,23.6,364.1
18,15.2,18.3,11.6,66,35.6,,,,,,,,,,,,,,,8.0,21.42,"Pau Gasol, LAL/MEM",13.1,18,9.0,.594,20.0,348.0
19,6.7,17.4,3.5,42,16.9,,,,,,,,,,,,,,,16.0,21.41,"Carl Landry, HOU",16.5,19,8.3,.641,17.3,105.2
20,11.5,14.9,15.1,77,36.4,,,,,,,,,,,,,,,7.0,21.29,"Carmelo Anthony, DEN",11.0,20,11.2,.568,27.5,451.9
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,21.4,6.1,18.0,82,41.8,,,,,,,,,,,,,,,2.0,21.06,"Allen Iverson, DEN",3.8,21,8.9,.567,25.4,539.4
23,3.6,18.3,3.8,56,14.4,,,,,,,,,,,,,,,15.0,21.04,"Leon Powe, BOS",16.7,22,10.4,.629,20.2,115.2
24,39.7,9.6,13.9,81,34.3,,,,,,,,,,,,,,,1.0,21.04,"Steve Nash, PHX",5.7,,13.0,.641,22.9,416.5
25,43.4,9.7,12.1,82,30.3,,,,,,,,,,,,,,,2.0,20.77,"Jose Calderon, TOR",5.6,24,8.1,.607,18.3,362.0
26,31.5,7.6,5.8,51,23.5,,,,,,,,,,,,,,,2.0,20.76,"T.J. Ford, TOR",4.9,25,10.3,.533,26.8,174.6
27,35.3,8.3,14.8,82,37.3,,,,,,,,,,,,,,,1.0,20.75,"Deron Williams, UTAH",4.9,26,11.4,.595,24.2,444.9
28,19.0,15.3,11.6,58,39.9,,,,,,,,,,,,,,,5.0,20.59,"Caron Butler, WSH",9.8,27,10.1,.558,23.2,348.6
29,6.5,23.2,13.2,79,38.7,,,,,,,,,,,,,,,8.0,20.19,"Antawn Jamison, WSH",15.4,28,6.1,.525,23.7,396.8
30,9.8,20.6,12.1,76,37.8,,,,,,,,,,,,,,,7.0,19.98,"David West, NO",13.7,29,9.2,.535,24.1,363.4
31,19.2,14.0,13.4,80,35.9,,,,,,,,,,,,,,,2.0,19.85,"Paul Pierce, BOS",8.5,30,11.7,.599,23.4,401.2
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,24.3,10.1,14.1,82,39.0,,,,,,,,,,,,,,,3.0,19.85,"Baron Davis, GS",6.4,,9.0,.523,25.2,422.2
34,23.2,9.6,10.2,69,33.5,,,,,,,,,,,,,,,2.0,19.83,"Tony Parker, SA",5.6,32,9.3,.542,27.0,304.7
35,14.7,20.4,11.2,81,35.5,,,,,,,,,,,,,,,7.0,19.32,"Josh Smith, ATL",13.5,33,13.2,.520,23.6,335.2
36,13.8,12.1,9.5,57,38.1,,,,,,,,,,,,,,,6.0,19.27,"Metta World Peace, SAC",8.9,34,10.3,.535,23.5,284.3
37,22.6,11.2,12.2,74,37.7,,,,,,,,,,,,,,,3.0,19.27,"Brandon Roy, POR",7.3,,7.2,.531,24.2,365.5
38,11.2,14.7,10.8,70,35.7,,,,,,,,,,,,,,,4.0,19.14,"Corey Maggette, LAC",9.1,36,11.6,.595,25.1,322.6
39,12.8,23.6,9.9,63,36.7,,,,,,,,,,,,,,,7.0,19.10,"Shawn Marion, MIA/PHX",15.6,37,8.0,.570,18.9,297.0
40,18.6,13.4,13.9,82,39.5,,,,,,,,,,,,,,,3.0,19.09,"Andre Iguodala, PHI",8.2,38,10.2,.543,23.2,415.8
41,13.1,10.2,11.5,72,37.5,,,,,,,,,,,,,,,4.0,19.09,"Michael Redd, MIL",6.7,,9.6,.559,25.8,346.5
42,9.6,26.1,8.7,76,27.3,,,,,,,,,,,,,,,13.0,19.01,"Andris Biedrins, GS",19.1,40,10.8,.637,13.2,260.7
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,19.0,13.4,12.4,76,38.9,,,,,,,,,,,,,,,4.0,18.93,"Vince Carter, NJ",8.9,41,8.8,.550,24.4,372.4
45,16.6,9.8,12.9,81,37.9,,,,,,,,,,,,,,,4.0,18.92,"Monta Ellis, GS",7.0,42,9.1,.580,20.5,386.1
46,8.5,22.1,8.9,73,30.4,,,,,,,,,,,,,,,13.0,18.65,"Zydrunas Ilgauskas, CLE",17.5,43,11.0,.522,21.3,266.9
47,19.2,13.5,9.8,66,37.0,,,,,,,,,,,,,,,2.0,18.60,"Tracy McGrady, HOU",7.8,44,8.0,.487,29.3,295.1
48,12.7,13.2,12.7,82,38.4,,,,,,,,,,,,,,,3.0,18.60,"Jason Richardson, CHA",8.0,,8.1,.554,23.9,380.7
49,27.2,9.1,11.4,82,36.8,,,,,,,,,,,,,,,4.0,18.57,"Andre Miller, PHI",6.4,46,9.9,.537,22.9,340.6
50,9.7,16.7,11.0,76,36.3,,,,,,,,,,,,,,,5.0,18.53,"Josh Howard, DAL",11.2,47,6.7,.534,23.6,330.2
51,9.3,27.5,7.7,69,32.5,,,,,,,,,,,,,,,9.0,18.37,"Zach Randolph, NY",18.0,48,12.3,.513,25.4,229.9
52,7.9,15.8,9.0,76,34.9,,,,,,,,,,,,,,,10.0,18.32,"LaMarcus Aldridge, POR",12.8,49,8.2,.523,23.0,269.7
53,14.1,7.0,8.1,76,27.5,,,,,,,,,,,,,,,6.0,18.30,"Ronnie Brewer, UTAH",6.4,50,7.3,.612,16.4,242.9
0,12.9,8.1,5.5,74,19.2,,,,,,,,,,,,,,,3.0,18.28,"JR Smith, DEN",5.8,51,11.3,.603,23.6,165.0
1,10.4,24.1,8.9,81,29.1,,,,,,,,,,,,,,,11.0,18.18,"David Lee, NY",17.5,52,10.6,.606,14.6,266.5
2,19.2,7.9,9.3,72,33.7,,,,,,,,,,,,,,,4.0,18.18,"Richard Hamilton, DET",5.8,,8.5,.552,23.7,277.8
3,7.8,16.4,8.4,80,27.9,,,,,,,,,,,,,,,14.0,18.14,"Brendan Haywood, WSH",15.2,54,11.9,.582,15.9,250.6
4,12.9,10.1,8.5,76,29.9,,,,,,,,,,,,,,,9.0,18.00,"Josh Childress, ATL",9.5,55,10.8,.647,14.8,254.6
5,18.1,7.7,9.5,82,31.5,,,,,,,,,,,,,,,1.0,17.92,"Jason Terry, DAL",4.7,56,6.3,.574,20.4,285.6
6,20.1,9.9,11.9,82,40.8,,,,,,,,,,,,,,,3.0,17.67,"Joe Johnson, ATL",6.4,57,9.4,.535,24.8,357.6
7,14.5,15.3,8.5,62,38.3,,,,,,,,,,,,,,,3.0,17.66,"Gerald Wallace, CHA",9.0,58,12.1,.547,22.9,254.0
8,20.0,14.2,10.8,82,36.9,,,,,,,,,,,,,,,3.0,17.66,"Hedo Turkoglu, ORL",9.0,,12.0,.576,23.2,323.2
9,27.2,8.3,6.7,64,31.6,,,,,,,,,,,,,,,2.0,17.63,"Devin Harris, DAL/NJ",5.0,60,11.9,.573,22.0,200.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,14.0,23.4,9.5,78,34.9,,,,,,,,,,,,,,,10.0,17.61,"Andrew Bogut, MIL",16.5,61,12.1,.532,19.2,284.7
12,12.1,9.0,11.2,82,39.0,,,,,,,,,,,,,,,3.0,17.53,"Richard Jefferson, NJ",6.2,62,9.6,.571,24.1,335.5
13,8.5,26.0,9.5,79,35.2,,,,,,,,,,,,,,,13.0,17.46,"Tyson Chandler, NO",19.5,63,14.3,.632,13.3,284.8
14,5.6,26.4,9.3,82,33.1,,,,,,,,,,,,,,,11.0,17.46,"Emeka Okafor, CHA",18.5,,13.0,.553,17.9,278.1
15,12.0,14.2,7.3,63,33.8,,,,,,,,,,,,,,,7.0,17.37,"Luol Deng, CHI",10.5,65,9.3,.528,22.1,218.3
16,8.6,13.5,10.2,81,37.0,,,,,,,,,,,,,,,5.0,17.34,"Rudy Gay, MEM",9.3,66,10.3,.546,22.5,306.4
17,16.3,13.7,9.9,82,36.0,,,,,,,,,,,,,,,2.0,17.27,"Mike Dunleavy, IND",7.8,67,10.7,.605,20.3,298.4
18,9.8,30.1,6.9,56,37.2,,,,,,,,,,,,,,,10.0,17.26,"Chris Kaman, LAC",19.7,68,15.1,.538,19.6,207.1
19,26.1,9.8,7.5,66,36.5,,,,,,,,,,,,,,,2.0,17.23,"Mo Williams, MIL",5.6,69,11.3,.566,22.3,224.0
20,11.3,23.1,2.2,62,12.3,,,,,,,,,,,,,,,13.0,17.20,"Amir Johnson, DET",18.3,70,15.2,.584,13.0,65.0
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,23.5,31.0,7.8,79,34.9,,,,,,,,,,,,,,,9.0,17.16,"Marcus Camby, DEN",20.3,71,10.7,.498,12.5,233.0
23,11.8,21.8,7.6,77,30.5,,,,,,,,,,,,,,,4.0,17.13,"Rasheed Wallace, DET",13.0,72,7.4,.523,19.2,228.6
24,26.3,11.9,7.3,72,30.8,,,,,,,,,,,,,,,7.0,17.11,"Andrei Kirilenko, UTAH",9.3,73,12.9,.603,16.0,218.6
25,20.4,23.7,8.1,72,34.9,,,,,,,,,,,,,,,8.0,17.09,"Brad Miller, SAC",16.0,74,12.7,.558,17.3,243.3
26,9.5,24.9,5.6,61,28.7,,,,,,,,,,,,,,,11.0,17.07,"Shaquille O'Neal, MIA/PHX",18.2,75,18.5,.589,22.5,168.8
27,13.6,9.2,7.3,72,31.8,,,,,,,,,,,,,,,2.0,16.89,"Ben Gordon, CHI",5.4,76,9.6,.558,24.5,218.6
28,7.8,17.8,4.1,77,20.1,,,,,,,,,,,,,,,9.0,16.82,"Craig Smith, MIN",13.2,77,11.6,.590,18.9,122.9
29,20.1,8.1,5.4,80,23.3,,,,,,,,,,,,,,,3.0,16.80,"Lou Williams, PHI",5.3,78,9.9,.523,23.7,161.0
30,41.6,20.6,8.3,80,36.3,,,,,,,,,,,,,,,4.0,16.77,"Jason Kidd, DAL/NJ",12.2,79,13.7,.499,17.9,250.4
31,20.0,22.7,7.5,77,37.9,,,,,,,,,,,,,,,8.0,16.67,"Lamar Odom, LAL",15.6,80,11.4,.582,15.7,225.5
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,9.7,15.2,8.8,80,36.0,,,,,,,,,,,,,,,3.0,16.66,"Danny Granger, IND",9.2,81,10.0,.571,21.0,264.3
34,6.7,17.4,4.5,82,21.6,,,,,,,,,,,,,,,12.0,16.65,"Jason Maxiell, DET",14.7,82,10.4,.576,15.6,135.8
35,15.6,8.3,8.0,73,35.9,,,,,,,,,,,,,,,4.0,16.60,"Ray Allen, BOS",6.1,83,8.8,.584,20.0,239.0
36,12.4,12.2,7.7,81,38.0,,,,,,,,,,,,,,,4.0,16.54,"Rashard Lewis, ORL",8.2,84,8.8,.591,18.7,231.6
37,22.4,9.0,1.7,31,17.9,,,,,,,,,,,,,,,3.0,16.54,"Brent Barry, SA",5.9,,7.5,.655,15.4,50.0
38,8.8,14.8,4.4,74,21.0,,,,,,,,,,,,,,,9.0,16.54,"Thaddeus Young, PHI",11.9,,9.7,.570,16.2,133.0
39,13.0,17.0,4.3,71,20.9,,,,,,,,,,,,,,,10.0,16.42,"Rasho Nesterovic, TOR",13.7,87,9.5,.565,15.9,129.0
40,7.5,16.4,4.2,77,22.4,,,,,,,,,,,,,,,10.0,16.37,"Joe Smith, CHI/CLE",13.1,88,8.1,.524,21.0,125.4
41,18.5,6.3,8.8,80,39.9,,,,,,,,,,,,,,,1.0,16.35,"Jamal Crawford, NY",3.7,89,8.9,.528,23.8,264.2
42,8.0,19.2,4.1,62,28.0,,,,,,,,,,,,,,,8.0,16.27,"Chris Wilcox, SEA",13.6,90,11.1,.554,19.3,123.7
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,10.8,19.3,4.7,82,24.7,,,,,,,,,,,,,,,10.0,16.13,"Luis Scola, HOU",14.6,91,10.7,.548,18.4,139.7
45,5.9,15.0,4.0,75,23.4,,,,,,,,,,,,,,,8.0,16.09,"Hakim Warrick, MEM",11.4,92,9.4,.555,19.3,120.1
46,17.9,19.0,6.8,70,35.3,,,,,,,,,,,,,,,2.0,16.07,"Mike Miller, MEM",10.6,93,13.6,.625,18.5,205.5
47,8.1,16.3,3.5,79,19.7,,,,,,,,,,,,,,,9.0,16.00,"Brandon Bass, DAL",12.9,94,11.4,.564,17.9,104.5
48,10.5,20.9,3.8,82,20.8,,,,,,,,,,,,,,,12.0,15.97,"Paul Millsap, UTAH",16.5,95,11.3,.548,16.7,113.6
49,6.1,21.7,2.0,70,13.2,,,,,,,,,,,,,,,11.0,15.95,"Kris Humphries, TOR",16.5,96,10.2,.512,19.6,61.5
50,9.7,10.9,7.4,80,34.6,,,,,,,,,,,,,,,3.0,15.87,"Kevin Durant, SEA",6.9,97,11.7,.519,25.7,222.0
51,15.6,22.9,4.6,75,28.1,,,,,,,,,,,,,,,5.0,15.87,"Troy Murphy, IND",14.0,,9.1,.573,17.1,137.3
52,18.6,14.8,1.4,35,15.6,,,,,,,,,,,,,,,6.0,15.83,"Trevor Ariza, LAL/ORL",10.8,99,9.7,.568,14.4,43.4
53,9.3,21.2,4.3,82,20.1,,,,,,,,,,,,,,,14.0,15.83,"Nazr Mohammed, DET/CHA",17.5,,13.1,.533,15.7,128.7
0,14.9,8.2,6.4,82,29.5,,,,,,,,,,,,,,,2.0,15.81,"Leandro Barbosa, PHX",5.4,101,8.1,.575,20.6,191.7
1,12.1,16.8,6.4,82,29.7,,,,,,,,,,,,,,,6.0,15.80,"Ryan Gomes, MIN",11.3,102,8.0,.539,18.2,192.5
2,7.7,11.8,7.1,77,35.2,,,,,,,,,,,,,,,3.0,15.76,"Peja Stojakovic, NO",7.1,103,4.9,.581,17.9,213.0
3,29.5,11.9,5.4,77,29.9,,,,,,,,,,,,,,,4.0,15.74,"Rajon Rondo, BOS",8.3,104,11.1,.515,18.8,163.3
4,13.4,18.4,3.9,74,20.7,,,,,,,,,,,,,,,12.0,15.71,"Joakim Noah, CHI",15.3,105,14.2,.539,14.7,117.1
5,17.9,10.7,4.4,72,26.2,,,,,,,,,,,,,,,3.0,15.70,"Nate Robinson, NY",6.7,106,8.7,.526,22.3,132.0
6,10.7,17.0,4.5,81,27.0,,,,,,,,,,,,,,,5.0,15.64,"Al Harrington, GS",10.8,107,7.3,.547,19.5,135.5
7,8.1,15.0,5.6,82,26.7,,,,,,,,,,,,,,,5.0,15.64,"Travis Outlaw, POR",10.1,,8.2,.499,23.7,167.7
8,18.5,13.1,5.7,70,31.7,,,,,,,,,,,,,,,4.0,15.63,"Grant Hill, PHX",9.0,109,8.7,.576,16.6,170.1
9,19.1,12.9,6.8,82,32.9,,,,,,,,,,,,,,,5.0,15.57,"Tayshaun Prince, DET",8.8,110,6.5,.516,19.2,203.8
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,4.6,24.0,6.7,82,33.2,,,,,,,,,,,,,,,13.0,15.52,"Samuel Dalembert, PHI",18.5,111,15.9,.556,14.1,200.1
12,15.0,15.7,1.6,57,11.2,,,,,,,,,,,,,,,6.0,15.48,"Julian Wright, NO",10.7,112,12.8,.581,15.4,47.5
13,11.6,11.7,5.2,79,26.5,,,,,,,,,,,,,,,3.0,15.47,"Francisco Garcia, SAC",7.4,113,11.6,.576,18.9,155.4
14,20.5,23.8,4.5,77,24.5,,,,,,,,,,,,,,,15.0,15.44,"Jeff Foster, IND",19.3,114,9.9,.568,10.9,136.0
15,32.1,12.1,4.3,69,28.4,,,,,,,,,,,,,,,2.0,15.36,"Jameer Nelson, ORL",7.1,115,11.8,.564,19.0,127.5
16,11.4,18.8,3.2,82,20.4,,,,,,,,,,,,,,,11.0,15.35,"Andray Blatche, WSH",14.9,116,13.9,.512,18.3,96.3
17,23.6,10.5,2.7,55,23.2,,,,,,,,,,,,,,,2.0,15.34,"Sam Cassell, BOS/LAC",6.0,117,10.7,.517,23.4,82.5
18,13.0,21.2,4.1,72,24.4,,,,,,,,,,,,,,,14.0,15.29,"Erick Dampier, DAL",17.7,118,16.5,.645,10.3,122.8
19,22.5,9.1,3.6,82,20.6,,,,,,,,,,,,,,,3.0,15.29,"Jordan Farmar, LAL",6.0,,10.8,.563,19.4,108.2
20,11.9,21.6,5.1,78,27.8,,,,,,,,,,,,,,,5.0,15.21,"Jamario Moon, TOR",13.2,120,6.8,.540,13.1,152.4
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,12.2,21.5,5.4,72,33.2,,,,,,,,,,,,,,,7.0,15.15,"Mehmet Okur, UTAH",14.2,121,8.7,.556,18.2,162.4
23,7.3,21.6,3.3,76,24.1,,,,,,,,,,,,,,,9.0,15.12,"Charlie Villanueva, MIL",15.0,122,10.0,.502,22.5,98.7
24,16.1,9.8,6.3,73,39.1,,,,,,,,,,,,,,,2.0,14.94,"Stephen Jackson, GS",6.0,123,10.6,.536,21.8,189.1
25,11.1,11.2,2.8,72,17.8,,,,,,,,,,,,,,,2.0,14.93,"Sasha Vujacic, LAL",6.7,124,8.0,.605,18.0,84.6
26,12.0,23.3,3.8,78,28.5,,,,,,,,,,,,,,,12.0,14.91,"Nick Collison, SEA",17.9,125,12.5,.537,15.0,113.3
27,13.2,21.1,2.3,74,18.0,,,,,,,,,,,,,,,8.0,14.91,"Tyrus Thomas, CHI",14.5,,11.3,.486,18.6,67.7
28,27.5,10.6,3.0,48,32.8,,,,,,,,,,,,,,,1.0,14.86,"Mike Bibby, ATL/SAC",5.9,127,11.3,.515,21.9,90.6
29,12.1,24.6,5.4,81,31.4,,,,,,,,,,,,,,,11.0,14.85,"Al Horford, ATL",18.0,128,13.4,.539,15.0,161.3
30,12.0,9.2,4.3,75,26.9,,,,,,,,,,,,,,,3.0,14.82,"Rashad McCants, MIN",5.9,129,12.8,.550,24.6,130.3
31,8.4,20.8,3.7,70,25.3,,,,,,,,,,,,,,,13.0,14.81,"Josh Boone, NJ",16.6,130,10.4,.543,14.0,111.5
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,18.9,15.4,3.1,78,18.7,,,,,,,,,,,,,,,8.0,14.81,"Ronny Turiaf, LAL",11.6,,10.6,.539,15.7,91.6
34,9.2,17.5,3.5,71,30.4,,,,,,,,,,,,,,,5.0,14.77,"Kenyon Martin, DEN",11.5,132,9.4,.553,15.7,105.3
35,10.1,14.2,5.8,80,34.6,,,,,,,,,,,,,,,5.0,14.74,"Marvin Williams, ATL",9.6,133,9.3,.540,18.6,175.1
36,6.7,18.4,1.3,56,15.1,,,,,,,,,,,,,,,9.0,14.69,"Stromile Swift, NJ/MEM",13.6,134,13.1,.548,15.7,40.2
37,15.9,12.9,5.5,82,32.1,,,,,,,,,,,,,,,2.0,14.69,"Anthony Parker, TOR",7.5,,7.5,.580,16.1,164.6
38,9.3,21.5,2.7,78,17.2,,,,,,,,,,,,,,,9.0,14.62,"Channing Frye, POR",15.5,136,9.0,.529,17.9,80.5
39,35.0,8.7,4.0,78,29.1,,,,,,,,,,,,,,,2.0,14.57,"Earl Watson, SEA",5.4,137,11.5,.517,19.6,120.9
40,10.1,13.5,3.8,79,23.9,,,,,,,,,,,,,,,5.0,14.50,"Linas Kleiza, DEN",9.5,138,9.5,.585,17.1,112.7
41,11.2,18.0,3.0,73,21.4,,,,,,,,,,,,,,,6.0,14.38,"Bonzi Wells, NO/HOU",12.1,139,11.9,.495,20.0,90.5
42,11.9,18.5,2.2,42,28.7,,,,,,,,,,,,,,,7.0,14.32,"Jermaine O'Neal, IND",12.7,140,13.5,.489,22.6,67.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,14.6,18.9,2.1,44,25.1,,,,,,,,,,,,,,,5.0,14.32,"Dorell Wright, MIA",11.9,,7.0,.537,13.8,62.9
45,4.1,23.5,1.1,39,15.9,,,,,,,,,,,,,,,13.0,14.30,"Dikembe Mutombo, HOU",18.2,142,14.0,.591,7.8,34.2
46,16.1,12.6,4.7,81,31.1,,,,,,,,,,,,,,,4.0,14.29,"John Salmons, SAC",8.2,143,13.2,.556,17.9,142.5
47,11.9,18.7,1.1,61,10.0,,,,,,,,,,,,,,,12.0,14.24,"Aaron Gray, CHI",15.5,144,16.5,.529,20.6,33.3
48,15.6,10.9,1.3,60,11.5,,,,,,,,,,,,,,,3.0,14.23,"C.J. Miles, UTAH",6.9,145,8.0,.574,17.5,38.3
49,25.3,11.3,3.4,82,25.5,,,,,,,,,,,,,,,2.0,14.23,"Kyle Lowry, MEM",6.7,,10.9,.531,18.1,100.6
50,23.7,6.1,1.3,24,33.5,,,,,,,,,,,,,,,2.0,14.13,"Stephon Marbury, NY",4.2,147,10.1,.527,20.1,37.6
51,11.1,12.7,2.5,76,18.1,,,,,,,,,,,,,,,9.0,14.09,"Matt Harpring, UTAH",10.7,148,12.8,.551,19.8,73.5
52,12.3,26.1,2.7,70,22.6,,,,,,,,,,,,,,,9.0,14.08,"Kurt Thomas, SA/SEA",17.6,149,8.5,.514,12.6,82.3
53,18.9,7.8,2.1,72,18.5,,,,,,,,,,,,,,,1.0,14.03,"Keyon Dooling, ORL",4.4,150,8.7,.572,18.2,64.3
0,10.6,11.5,3.0,75,23.1,,,,,,,,,,,,,,,2.0,14.02,"Wally Szczerbiak, CLE/SEA",6.8,151,7.8,.539,19.0,91.3
1,7.8,17.0,3.2,82,24.6,,,,,,,,,,,,,,,3.0,14.02,"Andres Nocioni, CHI",9.6,,11.0,.549,22.5,97.1
2,10.7,24.3,2.8,78,29.3,,,,,,,,,,,,,,,11.0,14.00,"Antonio McDyess, DET",17.4,153,9.0,.511,14.3,85.4
3,30.1,7.7,4.4,79,37.6,,,,,,,,,,,,,,,1.0,13.98,"Raymond Felton, CHA",4.6,154,11.0,.500,21.0,132.3
4,7.8,23.2,2.5,69,30.8,,,,,,,,,,,,,,,9.0,13.89,"Drew Gooden, CHI/CLE",15.7,155,11.8,.495,20.3,75.8
5,15.8,18.1,3.2,82,23.5,,,,,,,,,,,,,,,4.0,13.85,"Carlos Delfino, TOR",11.0,156,8.1,.527,17.5,96.5
6,6.1,18.8,1.5,73,17.5,,,,,,,,,,,,,,,10.0,13.84,"Sean Williams, NJ",14.6,157,15.2,.563,14.0,44.6
7,27.4,9.7,1.9,60,22.3,,,,,,,,,,,,,,,1.0,13.83,"Chris Quinn, MIA",5.3,158,8.5,.559,16.2,56.7
8,16.1,8.0,2.8,80,21.4,,,,,,,,,,,,,,,1.0,13.80,"Roger Mason Jr., WSH",4.5,159,8.3,.573,18.0,84.0
9,11.5,8.0,2.8,75,22.9,,,,,,,,,,,,,,,6.0,13.78,"Maurice Evans, LAL/ORL",7.2,160,5.7,.571,15.7,84.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,23.2,10.8,1.5,57,19.0,,,,,,,,,,,,,,,4.0,13.76,"Rodney Stuckey, DET",7.1,161,11.3,.484,22.7,44.5
12,19.2,9.4,2.2,73,18.9,,,,,,,,,,,,,,,1.0,13.72,"Luther Head, HOU",5.5,162,9.7,.543,18.6,66.3
13,20.1,6.9,3.0,82,27.4,,,,,,,,,,,,,,,1.0,13.71,"Derek Fisher, LAL",4.2,163,7.6,.556,17.7,90.9
14,23.4,10.2,2.8,65,32.0,,,,,,,,,,,,,,,2.0,13.71,"Beno Udrih, SAC",6.2,,12.3,.540,19.0,84.0
15,34.9,10.0,2.8,71,30.4,,,,,,,,,,,,,,,1.0,13.65,"Antonio Daniels, WSH",5.5,165,9.3,.549,14.3,85.4
16,18.8,12.4,2.2,72,19.3,,,,,,,,,,,,,,,3.0,13.63,"Bobby Jackson, NO/HOU",7.5,166,8.0,.510,17.3,64.9
17,15.3,13.7,2.2,73,19.0,,,,,,,,,,,,,,,10.0,13.63,"Jared Dudley, CHA",11.8,,9.4,.528,13.8,64.6
