,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
31,22.4,11.8,14.3,82,35.7,,,,,,,,,,,,,,,1.8,20.79,"Damian Lillard, POR",6.9,30,9.8,.560,26.3,427.6
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,29.4,7.7,10.7,73,30.5,,,,,,,,,,,,,,,1.6,20.64,"Jeff Teague, ATL",4.7,31,11.7,.566,25.2,320.5
34,20.6,7.7,8.3,67,25.8,,,,,,,,,,,,,,,2.1,20.63,"Isaiah Thomas, BOS/PHX",4.9,32,10.4,.580,31.3,248.1
35,4.2,26.3,10.4,80,26.2,,,,,,,,,,,,,,,11.8,20.60,"Jonas Valanciunas, TOR",19.1,33,11.8,.623,17.3,312.9
36,8.4,0.0,6.4,75,19.3,,,,,,,,,,,,,,,0.0,20.44,"Brandan Wright, BOS/DAL/PHX",0.0,34,7.0,.660,13.9,193.3
37,6.5,20.4,6.1,59,21.1,,,,,,,,,,,,,,,9.8,20.40,"Amar'e Stoudemire, DAL/NY",15.0,35,11.2,.595,23.2,182.2
38,4.5,20.5,10.4,75,28.5,,,,,,,,,,,,,,,14.7,20.36,"Enes Kanter, OKC/UTAH",17.6,36,11.8,.564,22.2,310.9
39,17.3,14.0,12.7,76,34.4,,,,,,,,,,,,,,,2.4,20.24,"Gordon Hayward, UTAH",8.2,37,11.4,.567,25.4,380.6
40,11.3,27.4,10.8,75,30.5,,,,,,,,,,,,,,,14.1,20.12,"Tyson Chandler, DAL",20.7,38,14.1,.697,11.9,324.7
41,15.2,20.0,10.2,73,32.7,,,,,,,,,,,,,,,6.9,20.10,"Paul Millsap, ATL",13.6,39,11.3,.565,22.1,306.8
42,9.6,25.0,4.5,68,14.1,,,,,,,,,,,,,,,12.4,20.01,"Alexis Ajinca, NO",18.7,40,14.1,.595,19.6,134.4
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,13.3,23.1,7.8,79,23.3,,,,,,,,,,,,,,,13.3,20.00,"Ed Davis, LAL",18.0,41,8.2,.594,13.9,233.5
45,8.2,12.4,4.1,38,22.8,,,,,,,,,,,,,,,8.1,19.99,"Shabazz Muhammad, MIN",10.2,42,6.5,.556,23.4,122.6
46,32.7,12.8,12.6,79,35.9,,,,,,,,,,,,,,,1.5,19.92,"John Wall, WSH",7.3,43,12.6,.523,26.8,377.8
47,12.0,7.3,9.4,80,25.2,,,,,,,,,,,,,,,1.4,19.90,"Lou Williams, TOR",4.3,44,7.4,.564,25.2,282.9
48,9.2,20.0,7.2,44,35.4,,,,,,,,,,,,,,,3.6,19.87,"Chris Bosh, MIA",12.0,45,9.2,.548,25.9,215.2
49,14.5,13.7,11.1,68,35.4,,,,,,,,,,,,,,,4.8,19.76,"Rudy Gay, SAC",9.4,46,10.6,.555,25.4,332.7
50,8.9,25.5,9.1,65,30.6,,,,,,,,,,,,,,,5.3,19.75,"Al Jefferson, CHA",15.1,47,5.4,.500,24.1,272.1
51,28.1,8.0,5.1,41,28.6,,,,,,,,,,,,,,,1.9,19.74,"Brandon Jennings, DET",4.8,48,9.3,.522,27.1,153.1
52,8.2,18.7,5.4,76,15.9,,,,,,,,,,,,,,,10.1,19.58,"Marreese Speights, GS",14.5,49,9.3,.546,26.3,161.8
53,11.2,25.8,9.2,71,32.5,,,,,,,,,,,,,,,11.2,19.54,"Zach Randolph, MEM",18.5,50,11.4,.538,22.5,276.4
0,19.1,0.0,3.2,42,18.3,,,,,,,,,,,,,,,0.0,19.51,"Alexey Shved, HOU/NY/PHI",0.0,51,8.6,.541,22.9,97.5
1,25.9,13.1,10.0,70,34.5,,,,,,,,,,,,,,,2.6,19.33,"Kyle Lowry, TOR",7.8,52,9.5,.527,25.3,300.2
2,7.1,28.9,5.3,41,29.8,,,,,,,,,,,,,,,10.0,19.31,"Dwight Howard, HOU",19.5,53,16.3,.596,21.4,159.0
3,10.1,19.9,8.8,77,29.6,,,,,,,,,,,,,,,2.1,19.26,"Dirk Nowitzki, DAL",11.0,54,5.8,.560,22.9,264.2
4,12.7,20.5,7.2,82,21.1,,,,,,,,,,,,,,,9.1,19.01,"Tyler Zeller, BOS",14.7,55,8.5,.594,18.4,217.2
5,15.8,17.4,4.3,52,19.8,,,,,,,,,,,,,,,10.2,18.98,"Tiago Splitter, SA",13.9,56,12.2,.601,17.2,128.8
6,12.1,26.3,9.3,75,33.8,,,,,,,,,,,,,,,6.5,18.89,"Kevin Love, CLE",16.6,57,8.8,.562,20.4,279.4
7,29.4,9.0,5.1,40,32.6,,,,,,,,,,,,,,,2.8,18.82,"Jrue Holiday, NO",5.9,58,9.8,.522,23.7,152.0
8,24.6,9.2,8.4,70,31.8,,,,,,,,,,,,,,,1.5,18.61,"Mike Conley, MEM",5.4,59,10.2,.558,23.4,252.6
9,36.2,8.1,9.9,75,35.5,,,,,,,,,,,,,,,1.6,18.50,"Ty Lawson, DEN",4.7,60,9.3,.526,22.1,298.5
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,24.6,13.9,10.4,81,34.6,,,,,,,,,,,,,,,2.8,18.47,"Eric Bledsoe, PHX",8.3,61,13.7,.555,23.4,312.3
12,8.3,22.9,7.2,75,27.8,,,,,,,,,,,,,,,12.1,18.46,"Kenneth Faried, DEN",17.3,62,11.0,.548,18.9,216.7
13,8.7,17.6,3.0,33,26.9,,,,,,,,,,,,,,,9.7,18.31,"Terrence Jones, HOU",13.7,63,9.0,.567,17.0,90.4
14,9.2,24.1,9.4,82,29.9,,,,,,,,,,,,,,,8.5,18.28,"Marcin Gortat, WSH",16.5,64,9.5,.587,16.1,281.1
15,16.2,28.9,3.7,61,16.0,,,,,,,,,,,,,,,11.6,18.16,"Cole Aldrich, NY",20.0,65,12.7,.513,17.4,110.1
16,10.7,17.4,4.6,67,18.3,,,,,,,,,,,,,,,11.7,18.08,"John Henson, MIL",14.5,66,15.8,.578,16.7,137.0
17,12.0,14.8,1.6,40,12.6,,,,,,,,,,,,,,,12.2,18.08,"Mike Muscala, ATL",13.5,,10.1,.608,15.3,49.3
18,9.2,21.6,6.5,82,21.3,,,,,,,,,,,,,,,11.3,18.04,"Mason Plumlee, BKN",16.5,68,13.1,.570,17.7,193.6
19,13.7,20.9,5.0,58,27.0,,,,,,,,,,,,,,,10.1,17.93,"Jared Sullinger, BOS",15.4,69,8.0,.503,22.2,150.3
20,10.4,21.8,5.3,82,20.2,,,,,,,,,,,,,,,4.3,17.93,"Nikola Mirotic, CHI",13.3,,9.5,.556,21.3,158.7
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,15.3,16.5,4.4,70,19.6,,,,,,,,,,,,,,,5.1,17.93,"James Johnson, TOR",10.8,,12.7,.617,16.5,131.4
23,17.3,20.3,2.9,49,18.4,,,,,,,,,,,,,,,10.0,17.90,"David Lee, GS",15.3,72,9.9,.541,18.5,86.4
24,25.3,14.1,9.7,79,34.1,,,,,,,,,,,,,,,3.5,17.77,"Tyreke Evans, NO",8.8,73,11.9,.508,26.2,292.0
25,12.1,20.1,2.3,26,24.5,,,,,,,,,,,,,,,10.4,17.74,"Anderson Varejao, CLE",15.3,74,12.1,.580,17.0,67.7
26,17.2,16.5,4.3,35,34.5,,,,,,,,,,,,,,,2.3,17.69,"Kobe Bryant, LAL",9.1,75,11.2,.477,33.6,129.5
27,20.9,9.9,7.0,62,34.2,,,,,,,,,,,,,,,1.8,17.66,"Kemba Walker, CHA",5.7,76,6.6,.486,25.0,210.7
28,25.3,8.7,5.1,45,34.8,,,,,,,,,,,,,,,1.4,17.53,"Darren Collison, SAC",5.2,77,11.3,.575,20.8,152.5
29,4.5,19.3,2.0,64,10.6,,,,,,,,,,,,,,,4.8,17.50,"Charlie Villanueva, DAL",12.1,78,6.6,.534,24.0,60.7
30,21.5,8.3,9.1,78,33.8,,,,,,,,,,,,,,,3.5,17.47,"Goran Dragic, MIA/PHX",5.9,79,10.6,.577,21.6,274.4
31,13.7,12.9,7.3,60,35.0,,,,,,,,,,,,,,,2.3,17.46,"DeMar DeRozan, TOR",7.6,80,9.0,.510,26.7,218.2
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.5,25.2,4.7,74,18.9,,,,,,,,,,,,,,,11.7,17.38,"Chris Kaman, POR",18.5,81,14.1,.537,20.7,141.4
34,16.4,20.8,7.3,73,30.0,,,,,,,,,,,,,,,11.3,17.26,"Gorgui Dieng, MIN",15.9,82,14.1,.573,14.4,218.1
35,26.6,12.9,7.0,77,29.5,,,,,,,,,,,,,,,2.6,17.24,"Reggie Jackson, DET/OKC",7.8,83,10.7,.511,29.9,211.2
36,21.9,12.0,6.2,63,32.3,,,,,,,,,,,,,,,1.6,17.17,"Brandon Knight, MIL/PHX",6.8,84,12.6,.543,25.8,187.3
37,21.3,10.5,4.4,59,25.0,,,,,,,,,,,,,,,4.0,16.94,"Jordan Clarkson, LAL",7.1,85,9.9,.528,22.5,130.9
38,7.9,17.0,3.5,58,22.7,,,,,,,,,,,,,,,7.0,16.90,"Ersan Ilyasova, MIL",12.0,86,6.4,.554,20.2,106.3
39,11.2,25.6,4.4,81,20.5,,,,,,,,,,,,,,,9.3,16.84,"Luis Scola, IND",17.5,87,10.0,.515,21.2,132.2
40,10.5,14.7,4.5,59,24.2,,,,,,,,,,,,,,,2.3,16.81,"Danilo Gallinari, DEN",8.3,88,7.2,.563,20.2,134.2
41,9.6,17.3,7.4,68,34.8,,,,,,,,,,,,,,,3.4,16.76,"Tobias Harris, ORL",10.3,89,8.9,.551,20.6,221.3
42,10.2,11.1,4.0,39,33.4,,,,,,,,,,,,,,,1.6,16.73,"Kevin Martin, MIN",6.2,90,8.7,.549,24.9,121.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,9.3,14.4,2.4,29,27.1,,,,,,,,,,,,,,,4.6,16.71,"Andrea Bargnani, NY",9.3,91,8.5,.527,24.4,71.6
45,13.2,6.9,5.3,64,26.6,,,,,,,,,,,,,,,1.2,16.71,"Jamal Crawford, LAC",4.1,,7.7,.532,25.5,157.8
46,6.0,21.0,2.5,31,26.3,,,,,,,,,,,,,,,12.1,16.69,"Nikola Pekovic, MIN",16.4,93,9.3,.502,21.2,74.0
47,5.6,18.1,5.4,64,33.1,,,,,,,,,,,,,,,7.0,16.60,"Serge Ibaka, OKC",12.6,94,9.8,.550,17.6,160.9
48,6.6,21.4,6.1,81,25.3,,,,,,,,,,,,,,,11.0,16.59,"Timofey Mozgov, CLE/DEN",16.1,95,13.9,.594,16.7,182.9
49,16.3,6.4,8.2,80,33.7,,,,,,,,,,,,,,,1.4,16.59,"Monta Ellis, DAL",3.9,,9.8,.509,26.3,245.1
50,15.1,13.9,7.0,81,28.5,,,,,,,,,,,,,,,2.7,16.55,"Danny Green, SA",8.4,97,8.9,.596,16.3,208.9
51,9.5,25.2,4.2,71,23.8,,,,,,,,,,,,,,,7.0,16.50,"Carlos Boozer, LAL",15.7,98,9.2,.517,22.0,126.2
52,22.8,22.4,7.3,79,31.5,,,,,,,,,,,,,,,5.1,16.43,"Draymond Green, GS",14.0,99,10.4,.540,16.6,220.2
53,10.8,14.9,4.7,82,23.5,,,,,,,,,,,,,,,7.8,16.39,"Brandon Bass, BOS",11.3,100,8.6,.557,18.2,140.8
0,13.8,13.0,6.4,66,33.1,,,,,,,,,,,,,,,3.2,16.37,"Chandler Parsons, DAL",8.1,101,8.2,.567,19.2,191.4
1,8.9,13.1,4.6,59,27.8,,,,,,,,,,,,,,,12.7,16.26,"Robin Lopez, POR",12.9,102,11.8,.574,14.2,138.4
2,10.9,6.6,6.9,78,30.9,,,,,,,,,,,,,,,1.1,16.23,"JJ Redick, LAC",3.9,103,7.5,.622,19.3,205.9
3,9.7,23.4,5.2,70,26.8,,,,,,,,,,,,,,,9.9,16.21,"Jordan Hill, LAL",16.4,104,10.0,.494,21.2,156.8
4,4.2,19.7,1.4,46,11.0,,,,,,,,,,,,,,,13.3,16.21,"Festus Ezeli, GS",16.6,,14.9,.580,15.8,42.2
5,26.0,12.8,4.5,70,22.7,,,,,,,,,,,,,,,2.0,16.20,"Manu Ginobili, SA",7.5,106,13.7,.544,23.5,135.1
6,13.4,9.5,5.7,60,33.7,,,,,,,,,,,,,,,2.1,16.15,"Wesley Matthews, POR",5.9,107,7.8,.586,18.6,170.5
7,12.6,23.2,2.6,60,18.9,,,,,,,,,,,,,,,8.2,16.12,"Chris Andersen, MIA",15.9,108,11.8,.622,11.4,78.1
8,9.7,14.6,3.9,62,27.3,,,,,,,,,,,,,,,10.7,16.10,"Taj Gibson, CHI",12.7,109,10.5,.545,16.4,116.2
9,20.3,19.7,4.3,66,28.7,,,,,,,,,,,,,,,6.4,16.06,"David West, IND",13.1,110,10.9,.508,20.2,128.8
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,17.1,11.2,7.0,72,35.7,,,,,,,,,,,,,,,2.2,15.98,"Victor Oladipo, ORL",6.6,111,11.8,.527,23.9,210.6
12,7.4,20.7,3.0,70,16.0,,,,,,,,,,,,,,,11.2,15.97,"Aron Baynes, SA",16.1,112,13.7,.618,16.1,89.9
13,12.7,13.8,5.9,70,31.3,,,,,,,,,,,,,,,5.3,15.94,"DeMarre Carroll, ATL",9.7,113,8.1,.603,15.5,177.9
14,18.9,8.7,3.8,51,30.0,,,,,,,,,,,,,,,2.6,15.94,"Derrick Rose, CHI",5.7,,12.1,.493,30.7,112.9
15,24.2,6.5,4.8,68,28.7,,,,,,,,,,,,,,,0.9,15.94,"Tony Parker, SA",3.7,,10.5,.539,23.9,143.9
16,13.7,16.5,3.8,64,22.3,,,,,,,,,,,,,,,7.0,15.93,"Kelly Olynyk, BOS",11.7,116,12.3,.558,19.9,113.2
17,27.3,26.5,4.1,67,23.6,,,,,,,,,,,,,,,9.9,15.82,"Andrew Bogut, GS",18.5,117,16.1,.565,13.0,123.2
18,12.3,17.0,5.5,82,31.5,,,,,,,,,,,,,,,4.6,15.81,"Markieff Morris, PHX",10.7,118,10.9,.523,21.7,166.0
19,12.9,13.5,6.3,76,32.0,,,,,,,,,,,,,,,5.8,15.74,"Thaddeus Young, MIN/BKN",9.6,119,8.7,.507,20.2,190.2
20,26.2,9.9,3.6,77,19.7,,,,,,,,,,,,,,,2.3,15.74,"Dennis Schroder, ATL",6.2,,12.4,.516,26.4,107.1
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,30.3,11.0,5.0,68,31.1,,,,,,,,,,,,,,,1.5,15.73,"Deron Williams, BKN",6.3,121,10.4,.504,22.6,149.3
23,14.8,14.3,6.1,79,30.1,,,,,,,,,,,,,,,2.3,15.70,"Khris Middleton, MIL",8.4,122,9.2,.563,18.7,184.4
24,6.0,12.7,3.5,61,27.5,,,,,,,,,,,,,,,7.3,15.69,"Ryan Anderson, NO",10.0,123,6.8,.524,21.5,104.7
25,19.6,19.9,4.4,73,23.7,,,,,,,,,,,,,,,13.1,15.68,"Zaza Pachulia, MIL",16.5,124,14.6,.506,18.3,131.2
26,5.4,19.7,5.5,82,26.8,,,,,,,,,,,,,,,14.5,15.68,"Tristan Thompson, CLE",17.2,,11.5,.580,12.8,166.2
27,26.5,10.2,4.4,74,25.8,,,,,,,,,,,,,,,1.5,15.65,"Jeremy Lin, LAL",5.7,126,13.0,.539,22.0,132.5
28,25.8,11.4,3.3,79,18.3,,,,,,,,,,,,,,,3.5,15.57,"Cory Joseph, SA",7.5,127,9.2,.564,16.8,98.5
29,12.1,13.3,6.1,72,33.6,,,,,,,,,,,,,,,5.2,15.55,"Luol Deng, MIA",9.3,128,9.4,.561,17.9,182.6
30,9.5,24.4,2.7,64,21.0,,,,,,,,,,,,,,,10.1,15.50,"Kris Humphries, WSH",17.4,129,7.7,.512,16.8,80.2
31,10.6,28.8,4.8,76,26.1,,,,,,,,,,,,,,,14.0,15.49,"Omer Asik, NO",21.4,130,14.0,.545,13.1,144.6
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,25.6,9.4,3.3,79,18.9,,,,,,,,,,,,,,,1.5,15.49,"Beno Udrih, MEM",5.5,,10.4,.550,19.5,100.0
34,18.5,12.4,4.2,71,26.4,,,,,,,,,,,,,,,2.1,15.48,"Rodney Stuckey, IND",7.3,132,9.9,.528,22.4,125.3
35,27.6,8.9,4.4,68,29.1,,,,,,,,,,,,,,,1.2,15.48,"Mo Williams, MIN/CHA",4.9,,11.2,.512,23.4,132.3
36,8.9,11.7,3.6,74,19.5,,,,,,,,,,,,,,,2.5,15.47,"Gerald Green, PHX",7.0,134,10.1,.532,26.1,107.3
37,8.5,21.9,4.7,76,25.3,,,,,,,,,,,,,,,9.0,15.47,"Roy Hibbert, IND",15.5,,10.8,.501,19.6,140.0
38,26.0,11.2,3.1,57,24.9,,,,,,,,,,,,,,,1.4,15.43,"C.J. Watson, IND",6.3,136,12.5,.581,18.7,94.0
39,14.6,17.3,3.9,75,26.4,,,,,,,,,,,,,,,9.3,15.43,"Amir Johnson, TOR",13.3,,13.7,.603,14.8,116.0
40,33.2,22.1,4.8,67,30.6,,,,,,,,,,,,,,,11.9,15.35,"Joakim Noah, CHI",17.1,138,13.1,.482,14.4,145.2
41,17.6,7.2,2.4,66,14.9,,,,,,,,,,,,,,,2.6,15.33,"Leandro Barbosa, GS",5.0,139,7.8,.558,19.3,70.8
42,11.9,19.0,3.0,79,19.8,,,,,,,,,,,,,,,10.3,15.31,"Trevor Booker, UTAH",14.7,140,12.6,.536,17.1,88.9
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,8.3,28.5,1.5,54,14.8,,,,,,,,,,,,,,,12.6,15.29,"Thomas Robinson, PHI/POR",20.5,141,14.8,.502,22.0,45.2
45,17.2,31.1,1.8,47,20.3,,,,,,,,,,,,,,,5.7,15.27,"Kevin Garnett, MIN/BKN",18.4,142,10.3,.496,14.8,53.6
46,9.4,19.2,0.0,27,21.7,,,,,,,,,,,,,,,13.2,15.25,"Larry Sanders, MIL",16.2,143,11.5,.507,15.6,0.0
47,38.0,18.1,1.5,22,31.5,,,,,,,,,,,,,,,3.0,15.24,"Ricky Rubio, MIN",10.3,144,12.6,.452,21.7,43.8
48,14.6,14.3,4.5,73,26.2,,,,,,,,,,,,,,,2.7,15.23,"Paul Pierce, WSH",8.7,145,9.3,.580,18.6,135.1
49,4.8,22.6,2.8,64,19.4,,,,,,,,,,,,,,,13.7,15.18,"Bismack Biyombo, CHA",18.0,146,15.7,.578,10.4,84.9
50,10.8,21.9,3.7,55,28.9,,,,,,,,,,,,,,,7.4,15.14,"Michael Kidd-Gilchrist, CHA",14.4,147,8.8,.519,16.9,110.0
51,12.5,15.2,2.0,68,16.5,,,,,,,,,,,,,,,4.7,15.14,"Mike Scott, ATL",10.1,,6.5,.543,19.6,61.1
52,28.9,9.0,2.8,77,17.7,,,,,,,,,,,,,,,1.8,15.14,"J.J. Barea, DAL",5.4,,7.7,.502,21.3,84.2
53,8.3,9.7,1.6,48,15.0,,,,,,,,,,,,,,,3.4,15.06,"Marcus Thornton, BOS/PHX",6.5,150,6.2,.514,22.1,49.1
0,12.4,21.0,5.1,75,30.8,,,,,,,,,,,,,,,8.3,15.03,"Nerlens Noel, PHI",14.3,151,14.2,.493,16.0,152.8
1,13.6,17.2,2.1,75,16.4,,,,,,,,,,,,,,,8.0,14.99,"Jonas Jerebko, BOS/DET",12.5,152,8.4,.549,16.5,64.1
2,20.0,8.1,2.0,30,29.8,,,,,,,,,,,,,,,2.5,14.96,"Tony Wroten, PHI",5.2,153,14.4,.494,29.7,59.6
3,12.7,16.5,1.4,47,13.5,,,,,,,,,,,,,,,1.4,14.96,"Jeremy Lamb, OKC",9.1,,7.8,.538,19.5,42.1
4,5.0,15.5,2.0,70,17.0,,,,,,,,,,,,,,,9.8,14.93,"Carl Landry, SAC",12.8,155,10.5,.578,16.4,61.0
5,17.5,18.3,5.1,83,27.7,,,,,,,,,,,,,,,7.2,14.92,"Josh Smith, DET/HOU",12.6,156,13.0,.467,25.1,151.6
6,16.9,20.5,1.8,63,17.0,,,,,,,,,,,,,,,12.8,14.91,"Lavoy Allen, IND",16.7,157,9.2,.493,14.5,54.4
7,15.8,19.7,5.5,81,31.4,,,,,,,,,,,,,,,4.5,14.89,"Giannis Antetokounmpo, MIL",12.2,158,13.2,.552,18.5,166.4
8,15.5,21.4,1.4,51,16.2,,,,,,,,,,,,,,,6.2,14.88,"Kyle O'Quinn, ORL",13.6,159,14.4,.550,16.7,41.6
9,8.0,9.1,3.9,74,24.4,,,,,,,,,,,,,,,2.4,14.88,"Anthony Morrow, OKC",5.8,,5.1,.604,15.4,118.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,25.8,8.0,3.2,76,22.2,,,,,,,,,,,,,,,0.8,14.86,"Devin Harris, DAL",4.4,161,9.3,.559,17.8,97.2
12,9.7,25.3,1.8,55,15.4,,,,,,,,,,,,,,,5.9,14.85,"Meyers Leonard, POR",15.8,162,11.8,.631,14.6,53.7
13,8.7,26.1,2.3,62,17.8,,,,,,,,,,,,,,,11.8,14.84,"Jusuf Nurkic, DEN",18.7,163,14.9,.483,19.2,69.8
14,20.5,13.3,5.2,75,32.2,,,,,,,,,,,,,,,0.7,14.80,"Kyle Korver, ATL",7.2,164,11.2,.699,13.6,155.1
15,10.1,21.4,1.9,63,19.0,,,,,,,,,,,,,,,12.8,14.76,"Tarik Black, HOU/LAL",17.0,165,11.6,.583,11.6,58.1
16,9.7,14.6,4.1,70,27.9,,,,,,,,,,,,,,,3.4,14.72,"Robert Covington, PHI",8.8,166,11.8,.554,20.3,123.1
17,12.6,12.2,3.4,63,26.2,,,,,,,,,,,,,,,7.2,14.68,"Tony Allen, MEM",9.7,167,12.6,.528,15.5,102.7
