Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
MIN,17.125,14.956249999999997,2.49375,55.125,25.15625,4.83125,13.953124999999998,9.775,10.75,0.5077499999999999,18.81875,74.925,1099.375,4.5375000000000005,15.118749999999999,9.65625,16.625,1.9437499999999999,1.2812499999999998,19.49375,0.7875000000000001,0.24375000000000002,1.0250000000000001,0.053875000000000006,-0.5250000000000001,-0.7812499999999999,-1.30625,0.049999999999999996
NOP,17.654545454545453,11.618181818181819,3.772727272727272,64.9090909090909,25.518181818181816,3.4181818181818184,14.286363636363637,7.545454545454546,9.30909090909091,0.5267272727272728,18.909090909090907,113.09090909090907,1440.0,3.3090909090909095,11.518181818181818,7.427272727272728,15.8,1.4545454545454544,1.4181818181818182,19.48181818181818,2.1636363636363636,1.0909090909090908,3.227272727272727,0.09054545454545455,0.2,-0.41818181818181815,-0.2454545454545457,1.0363636363636364
NYK,16.30625,15.156250000000002,1.5062499999999996,54.25,21.69375,5.775,13.50375,10.3375,11.662500000000001,0.5025625,17.80625,45.15625,1003.25,6.00625,16.2375,10.974999999999998,14.00625,1.64375,2.1,19.675,0.43750000000000017,0.5687499999999999,1.01875,0.047875,-1.2437500000000001,-0.7374999999999999,-1.96875,-0.012500000000000011
OKC,15.329411764705881,14.3,3.294117647058823,64.94117647058823,23.676470588235293,4.929411764705883,14.288235294117646,9.647058823529411,11.31764705882353,0.5173529411764707,19.976470588235294,98.5470588235294,1112.1764705882354,5.31764705882353,14.647058823529413,10.052941176470586,12.988235294117649,1.423529411764706,1.4823529411764707,18.394117647058824,1.5588235294117643,1.1529411764705881,2.6941176470588237,0.09770588235294114,-0.27647058823529447,0.04705882352941175,-0.22941176470588232,0.7647058823529412
ORL,15.649999999999999,13.833333333333334,1.5166666666666673,59.333333333333336,21.983333333333334,4.333333333333333,12.110833333333332,8.991666666666667,12.491666666666667,0.5193333333333333,16.825,45.23333333333335,1377.1666666666667,4.333333333333333,13.833333333333334,8.991666666666667,12.200000000000001,1.6416666666666666,1.433333333333333,17.825,0.6583333333333332,1.0333333333333332,1.6833333333333336,0.053666666666666675,-1.825,-0.35833333333333334,-2.1833333333333336,0.15833333333333335
PHI,15.333333333333334,13.1,1.3866666666666667,57.266666666666666,21.993333333333332,4.8066666666666675,12.98933333333333,8.8,12.213333333333335,0.5023333333333334,18.92,42.013333333333335,1121.1333333333334,5.253333333333334,14.666666666666666,9.726666666666668,17.766666666666666,2.0533333333333337,1.693333333333333,20.726666666666663,-0.053333333333333316,1.2666666666666666,1.24,0.055200000000000006,-1.693333333333333,-0.18000000000000002,-1.8666666666666667,0.05333333333333335
PHO,12.946153846153845,12.63076923076923,3.792307692307693,66.6923076923077,22.630769230769236,4.561538461538461,15.308461538461538,8.546153846153846,11.13076923076923,0.5486153846153846,19.77692307692308,114.14615384615384,1201.6153846153845,5.238461538461539,13.761538461538462,9.446153846153846,11.015384615384617,1.7692307692307692,1.5846153846153848,19.72307692307692,1.284615384615385,1.2153846153846153,2.492307692307693,0.07584615384615384,-0.7615384615384614,-0.015384615384615382,-0.7538461538461539,0.6615384615384616
POR,14.781249999999998,15.75625,3.33125,62.875,21.8625,5.281249999999999,14.438749999999995,10.587499999999999,10.625,0.5394375000000001,17.8375,99.9375,1232.0,4.937499999999999,15.4,10.2875,10.94375,1.4437499999999996,1.3624999999999998,18.20625,1.66875,1.5374999999999999,3.225,0.10331249999999999,-0.94375,0.6499999999999999,-0.30624999999999997,0.96875
SAC,17.1,14.946153846153845,2.823076923076923,67.61538461538461,23.56153846153846,5.3999999999999995,13.98153846153846,10.338461538461539,12.084615384615384,0.533923076923077,18.192307692307693,84.7846153846154,1485.2307692307693,5.376923076923076,14.85384615384615,10.276923076923076,15.115384615384613,1.3538461538461537,1.038461538461538,19.038461538461533,1.5846153846153845,0.8384615384615385,2.446153846153846,0.07030769230769232,-0.43076923076923074,-0.8999999999999999,-1.3384615384615386,0.46923076923076923
SAS,17.245454545454546,14.6,4.6,68.81818181818181,22.509090909090908,5.036363636363637,16.02090909090909,9.918181818181818,9.527272727272727,0.5596363636363637,18.227272727272727,137.8818181818182,1566.2727272727273,5.036363636363637,14.6,9.918181818181818,14.30909090909091,1.5272727272727273,1.5636363636363635,19.28181818181818,2.5000000000000004,2.3,4.7727272727272725,0.14209090909090913,0.5454545454545454,0.7272727272727274,1.2545454545454542,1.5
TOR,14.812500000000002,13.924999999999999,5.0,74.0,25.887500000000003,5.1125,16.153750000000002,9.5,9.2625,0.563125,18.475,150.16249999999997,1898.125,5.1125,13.924999999999999,9.5,12.975000000000001,1.7125000000000001,1.4249999999999998,19.475,3.4250000000000003,1.4124999999999999,4.85,0.12525,1.175,-0.3125,0.8499999999999999,1.4125
TOT,17.010204081632654,12.50204081632653,2.1020408163265305,64.79591836734694,22.08775510204082,4.4673469387755125,13.455306122448983,8.442857142857143,10.975510204081631,0.5158571428571429,18.873469387755108,63.316326530612244,1463.0816326530612,4.9,13.69183673469388,9.240816326530613,15.69183673469388,1.6918367346938774,1.2510204081632652,19.200000000000003,1.0489795918367346,1.2428571428571424,2.293877551020408,0.0739387755102041,-0.8122448979591836,-0.33877551020408164,-1.1510204081632653,0.36734693877551006
UTA,15.591666666666667,13.85,3.924999999999999,64.66666666666667,25.474999999999998,5.291666666666667,14.245833333333335,9.591666666666669,11.850000000000001,0.52625,18.05,117.59166666666665,1568.5,5.283333333333334,14.533333333333331,9.925000000000002,12.85,1.7749999999999997,1.6333333333333335,19.25,1.7416666666666665,1.75,3.5000000000000004,0.10033333333333334,-0.5416666666666666,0.20833333333333334,-0.3416666666666668,0.8500000000000001
WAS,19.1,14.820000000000002,3.560000000000001,68.4,23.169999999999998,4.709999999999999,14.182999999999998,9.890000000000002,10.319999999999999,0.5295,18.080000000000005,106.40000000000002,1493.7,4.73,14.970000000000002,9.970000000000002,17.0,1.55,1.1400000000000001,18.66,1.78,2.0300000000000002,3.8200000000000003,0.11840000000000002,-0.14999999999999997,0.51,0.36999999999999994,1.0699999999999998
