Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
ATL,15.479999999999999,14.460000000000003,4.66,71.0,26.48,5.540000000000001,14.776000000000002,10.01,10.599999999999998,0.5562,17.45,139.35999999999999,1914.3,5.540000000000001,14.460000000000003,10.01,13.229999999999999,1.51,1.58,18.73,2.5,2.0799999999999996,4.57,0.1121,-0.20999999999999996,0.08000000000000004,-0.14999999999999997,1.2800000000000002
BOS,15.13,15.9,3.7699999999999996,67.6,23.79,6.2299999999999995,14.397,11.27,12.260000000000002,0.5656,17.21,112.96,1589.2,6.339999999999999,16.03,11.41,12.559999999999999,1.6099999999999999,1.78,18.580000000000002,2.14,2.8999999999999995,5.040000000000001,0.14379999999999998,-0.4600000000000001,1.43,0.95,1.56
CHA,15.190909090909093,13.854545454545452,3.5090909090909084,70.63636363636364,26.572727272727267,5.372727272727272,12.894545454545455,9.654545454545454,11.39090909090909,0.5278181818181819,15.572727272727274,105.50909090909092,1528.8181818181818,5.336363636363637,13.718181818181819,9.554545454545455,13.6,1.6,1.4363636363636365,18.818181818181817,1.3727272727272728,1.9636363636363638,3.336363636363636,0.08718181818181815,-0.9090909090909091,0.47272727272727266,-0.4454545454545454,0.9181818181818183
CHI,15.86153846153846,12.430769230769227,4.238461538461539,66.38461538461539,27.62307692307692,4.961538461538462,14.83,8.692307692307692,11.069230769230769,0.5399999999999999,17.86923076923077,127.41538461538462,1404.2307692307693,6.115384615384615,15.415384615384616,10.792307692307691,12.807692307692308,1.6538461538461537,1.546153846153846,19.069230769230767,1.676923076923077,1.353846153846154,3.0307692307692307,0.10200000000000001,-0.10769230769230767,0.06923076923076923,-0.05384615384615376,0.7846153846153846
CLE,15.912499999999998,14.912500000000001,6.712499999999999,69.125,27.6,5.8875,16.18875,10.537499999999998,9.2375,0.5397500000000001,17.862499999999997,201.6375,1856.5,6.050000000000001,14.850000000000001,10.612499999999999,13.95,1.5250000000000001,1.9249999999999998,19.15,3.775,3.1499999999999995,6.949999999999999,0.165375,1.0374999999999999,1.1625000000000003,2.2,2.5375
DAL,11.890909090909089,14.409090909090907,3.772727272727273,67.9090909090909,22.345454545454547,6.154545454545455,13.873636363636363,10.327272727272726,10.763636363636364,0.5359090909090909,16.372727272727275,113.32727272727274,1450.090909090909,6.009090909090909,14.2,10.154545454545454,8.654545454545456,1.3454545454545455,1.7545454545454546,17.900000000000002,2.190909090909091,1.409090909090909,3.572727272727273,0.08981818181818185,-1.0727272727272728,-0.3181818181818182,-1.4000000000000001,0.8090909090909091
DEN,15.344444444444443,15.366666666666667,3.422222222222223,69.22222222222223,23.522222222222226,6.722222222222222,14.213333333333331,11.144444444444444,11.977777777777778,0.5382222222222224,17.055555555555557,102.20000000000002,1622.3333333333333,6.677777777777777,15.455555555555557,11.200000000000001,13.1,1.7999999999999998,2.377777777777778,18.355555555555558,1.911111111111111,1.9000000000000001,3.822222222222223,0.10388888888888888,-0.9555555555555555,0.44444444444444436,-0.5111111111111111,0.9444444444444442
DET,15.345454545454544,15.018181818181818,4.090909090909091,69.45454545454545,25.599999999999998,6.354545454545454,14.975454545454545,10.636363636363638,10.199999999999998,0.5450909090909092,17.763636363636365,122.91818181818181,1569.7272727272727,6.381818181818182,15.663636363636364,10.954545454545455,14.827272727272726,1.4363636363636363,1.7727272727272727,18.599999999999998,1.7090909090909092,1.6727272727272726,3.3818181818181814,0.10645454545454544,-0.5272727272727273,0.2545454545454546,-0.24545454545454548,0.790909090909091
GSW,14.199999999999998,12.783333333333333,3.8416666666666672,59.5,28.049999999999997,4.633333333333334,15.389166666666668,8.708333333333332,10.208333333333334,0.55025,18.875,114.90833333333335,1436.6666666666667,4.8500000000000005,12.5,8.683333333333332,12.658333333333333,1.6499999999999997,1.6250000000000007,20.441666666666666,1.6999999999999995,0.48333333333333334,2.191666666666667,0.065,-0.1166666666666667,-1.0583333333333336,-1.1749999999999998,0.4000000000000001
HOU,19.12,13.55,2.6599999999999993,70.4,24.640000000000004,4.67,13.422999999999998,9.27,10.929999999999998,0.5338999999999999,16.52,80.08000000000001,1557.5,4.77,13.55,9.34,14.220000000000002,1.6199999999999999,0.85,17.53,1.6499999999999997,2.3,3.9200000000000004,0.1183,-0.5199999999999999,1.0000000000000002,0.48999999999999994,1.04
IND,16.82,14.45,3.6900000000000004,67.6,25.47,5.000000000000001,14.276999999999996,9.67,10.47,0.5386,18.16,110.86000000000001,1762.3,5.000000000000001,14.45,9.67,13.48,1.3900000000000001,1.6099999999999999,19.51,1.9400000000000002,1.61,3.53,0.0888,-0.43000000000000005,-0.24,-0.6499999999999998,0.9099999999999999
LAC,15.578571428571427,14.085714285714284,2.1999999999999997,55.92857142857143,25.22857142857143,4.985714285714287,13.076428571428568,9.400000000000002,11.957142857142856,0.5244285714285714,17.757142857142856,65.59285714285714,1332.5,5.478571428571429,15.214285714285712,10.207142857142857,13.592857142857143,1.3928571428571426,1.8642857142857143,19.442857142857143,0.5357142857142856,0.7999999999999999,1.3642857142857145,0.03650000000000001,-1.8285714285714287,-0.8642857142857142,-2.685714285714286,0.014285714285714337
LAL,17.42,14.37,5.3999999999999995,69.7,24.75,6.28,14.791000000000002,10.360000000000001,10.71,0.5292,18.25,161.57000000000002,1726.6,6.49,14.809999999999999,10.7,13.89,1.53,1.5499999999999998,19.28,2.9999999999999996,2.46,5.4799999999999995,0.11399999999999999,-0.47000000000000003,0.17,-0.3099999999999998,1.72
MEM,16.64,14.09,2.8899999999999997,75.4,25.2,4.9,12.706,9.429999999999998,11.860000000000001,0.5183000000000001,16.87,86.36,1774.4,5.4,13.52,9.4,13.169999999999998,1.67,1.19,19.1,1.19,1.48,2.6700000000000004,0.06290000000000001,-1.42,-0.6399999999999999,-2.07,0.31999999999999995
MIA,14.26923076923077,14.646153846153847,4.092307692307691,69.07692307692308,24.484615384615385,5.438461538461538,13.626153846153848,10.015384615384617,9.930769230769233,0.5295384615384615,16.169230769230772,122.73846153846154,1484.0,5.346153846153846,14.446153846153846,9.861538461538462,11.35384615384615,1.4307692307692308,2.1615384615384614,17.56153846153846,1.738461538461538,1.6384615384615384,3.3846153846153846,0.0939230769230769,-0.9230769230769231,-0.05384615384615386,-0.9615384615384616,0.8307692307692308
MIL,15.978571428571426,14.807142857142859,2.2357142857142853,62.5,23.09285714285715,5.8999999999999995,12.942142857142857,10.185714285714285,11.114285714285712,0.5228571428571428,17.635714285714283,67.39285714285714,1396.7142857142858,5.992857142857143,15.071428571428571,10.335714285714285,13.571428571428573,1.5142857142857147,1.4857142857142858,18.764285714285716,1.264285714285714,1.4714285714285715,2.7428571428571424,0.08764285714285713,-0.8357142857142856,0.10714285714285712,-0.7000000000000001,0.6142857142857141
MIN,16.246153846153845,14.384615384615387,2.476923076923077,65.92307692307692,23.276923076923076,5.338461538461539,13.496923076923075,9.707692307692307,11.176923076923078,0.5252307692307693,18.81538461538462,74.20769230769231,1458.4615384615386,5.546153846153846,14.846153846153848,10.023076923076921,13.123076923076923,1.5076923076923079,1.3000000000000003,20.0,1.2153846153846153,0.9153846153846156,2.1307692307692307,0.0636923076923077,-0.7846153846153847,-0.5923076923076923,-1.369230769230769,0.36153846153846153
NJN,14.709090909090907,14.554545454545455,3.7181818181818174,67.18181818181819,24.78181818181819,5.3,13.901818181818179,9.863636363636365,10.063636363636364,0.5364545454545454,17.245454545454546,111.83636363636364,1725.7272727272727,5.3,14.554545454545455,9.863636363636365,12.663636363636362,1.4363636363636363,1.5363636363636366,18.61818181818182,2.1181818181818177,1.2090909090909092,3.300000000000001,0.08118181818181819,-0.3090909090909091,-0.6818181818181819,-0.9818181818181819,0.7090909090909091
NOH,14.125,14.533333333333331,3.566666666666667,65.08333333333333,23.391666666666666,5.2,13.303333333333335,9.858333333333333,11.658333333333333,0.5325833333333333,17.333333333333332,106.7666666666667,1423.0,5.208333333333333,14.666666666666666,9.941666666666666,12.991666666666667,1.5666666666666664,1.5083333333333335,18.758333333333336,1.8999999999999997,1.7500000000000002,3.633333333333334,0.08341666666666665,-1.3333333333333333,-0.033333333333333375,-1.3833333333333335,0.9750000000000001
NYK,15.523076923076925,13.200000000000001,3.5076923076923077,66.23076923076923,28.815384615384616,4.93076923076923,14.137692307692308,8.946153846153846,10.823076923076922,0.5297692307692307,18.52307692307692,104.8307692307692,1454.076923076923,5.092307692307693,13.992307692307692,9.392307692307693,13.13076923076923,1.5384615384615385,0.6846153846153846,20.315384615384616,1.5307692307692309,1.0384615384615385,2.5923076923076924,0.06984615384615386,-0.46923076923076923,-0.6153846153846152,-1.0769230769230769,0.576923076923077
OKC,15.000000000000002,15.083333333333334,2.2666666666666666,61.916666666666664,24.450000000000003,6.041666666666667,12.304166666666667,10.491666666666667,12.158333333333331,0.5064166666666667,17.1,67.94166666666666,1447.4166666666667,6.0,15.133333333333333,10.483333333333334,12.058333333333332,1.6583333333333332,1.4416666666666667,18.51666666666667,0.6666666666666669,1.258333333333333,1.9083333333333334,0.05233333333333334,-2.025,-0.06666666666666667,-2.0833333333333335,0.2749999999999999
ORL,16.47,14.85,4.049999999999999,68.3,23.82,5.13,14.693999999999999,10.059999999999999,10.3,0.5500999999999999,17.159999999999997,121.77000000000001,1417.7,4.890000000000001,14.75,9.919999999999998,14.039999999999997,1.6199999999999999,1.49,18.119999999999997,2.0100000000000002,2.6700000000000004,4.679999999999999,0.1449,-0.3499999999999999,1.5899999999999999,1.2499999999999998,1.4300000000000002
PHI,12.32727272727273,15.181818181818182,3.872727272727273,71.54545454545455,24.40909090909091,7.163636363636362,14.121818181818183,11.145454545454545,11.700000000000001,0.524,17.436363636363634,116.06363636363635,1760.7272727272727,7.163636363636362,15.181818181818182,11.145454545454545,10.890909090909092,1.7090909090909088,2.2181818181818183,18.554545454545455,1.9090909090909094,1.9090909090909092,3.8272727272727263,0.096,-0.8727272727272726,0.13636363636363635,-0.7454545454545456,0.8999999999999999
PHO,12.844444444444445,13.533333333333333,3.699999999999999,69.33333333333333,25.688888888888883,6.611111111111111,14.766666666666667,10.177777777777779,11.377777777777776,0.564888888888889,16.177777777777777,110.75555555555555,1254.4444444444443,6.644444444444445,13.355555555555554,10.122222222222224,8.466666666666667,1.5,1.7555555555555555,17.766666666666666,1.9888888888888892,0.7777777777777778,2.788888888888889,0.09833333333333333,0.17777777777777784,-0.5111111111111111,-0.3222222222222222,0.711111111111111
POR,13.422222222222222,16.200000000000003,5.555555555555555,71.88888888888889,24.622222222222224,7.011111111111112,15.303333333333333,11.511111111111113,10.966666666666665,0.5508888888888888,18.322222222222223,166.6222222222222,1829.111111111111,7.000000000000001,16.18888888888889,11.511111111111113,11.477777777777778,1.4111111111111112,1.8777777777777775,19.355555555555554,3.533333333333333,2.0222222222222226,5.566666666666666,0.12677777777777777,0.05555555555555566,0.06666666666666665,0.13333333333333336,1.511111111111111
SAC,15.630769230769232,12.946153846153846,2.646153846153846,65.23076923076923,24.200000000000003,4.761538461538462,13.636923076923079,8.838461538461539,11.853846153846156,0.5331538461538462,18.753846153846155,79.76923076923077,1229.3846153846155,5.561538461538462,16.415384615384617,10.946153846153846,13.392307692307693,1.4153846153846152,0.9769230769230769,19.853846153846156,1.0461538461538462,0.29230769230769227,1.3384615384615386,0.04976923076923078,-0.6615384615384615,-1.4461538461538461,-2.1153846153846154,-0.023076923076923068
SAS,16.3,14.34,3.87,71.7,22.62,4.889999999999999,14.2,9.669999999999998,9.930000000000001,0.5425,16.55,116.05999999999997,1545.6,5.949999999999999,16.36,11.22,12.390000000000004,1.2200000000000002,1.3199999999999998,18.589999999999996,1.9100000000000001,2.34,4.26,0.1237,-0.7800000000000001,0.86,0.05999999999999983,1.19
TOR,14.222222222222221,15.299999999999999,4.044444444444445,73.66666666666667,27.777777777777782,4.933333333333333,14.15333333333333,10.155555555555555,9.988888888888887,0.5373333333333333,17.400000000000002,121.83333333333333,1720.3333333333333,5.022222222222222,15.266666666666664,10.2,12.422222222222222,1.4,1.8000000000000003,19.855555555555554,1.5,1.4555555555555555,2.977777777777777,0.07500000000000001,-0.5333333333333334,-0.15555555555555553,-0.6555555555555554,0.6777777777777778
TOT,16.566666666666666,12.997222222222218,2.2361111111111116,64.16666666666667,23.294444444444444,4.499999999999999,12.7975,8.730555555555556,10.958333333333336,0.5208055555555555,16.94166666666666,67.09722222222221,1540.4444444444443,4.886111111111111,14.025,9.433333333333334,13.555555555555555,1.5833333333333333,1.152777777777778,18.674999999999997,1.2638888888888888,1.2694444444444442,2.530555555555556,0.06716666666666665,-1.1083333333333334,-0.3222222222222222,-1.4111111111111108,0.5166666666666667
UTA,17.7,14.658333333333331,4.041666666666666,65.66666666666667,24.041666666666668,5.775000000000001,14.785000000000002,10.216666666666667,10.941666666666668,0.53525,18.441666666666666,121.29166666666669,1605.6666666666667,5.775000000000001,14.658333333333331,10.216666666666667,15.475000000000001,1.9749999999999999,1.4666666666666668,19.491666666666667,2.1249999999999996,1.8333333333333333,3.9500000000000006,0.10383333333333332,-0.3833333333333333,0.2833333333333333,-0.10000000000000005,1.1083333333333332
WAS,19.2,12.841666666666663,2.7249999999999996,67.66666666666667,23.983333333333334,4.750000000000001,13.15916666666667,8.683333333333332,11.450000000000001,0.5099999999999999,18.258333333333336,81.375,1554.3333333333333,4.683333333333334,12.908333333333333,8.683333333333332,14.866666666666665,1.6583333333333334,1.3833333333333335,18.625,1.1083333333333332,0.6,1.6999999999999995,0.03875,-1.325,-1.125,-2.441666666666667,0.14999999999999994
