Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
HOU,13.218181818181817,16.154545454545453,5.045454545454546,63.27272727272727,26.763636363636362,4.490909090909091,15.78090909090909,10.372727272727271,10.163636363636362,0.58,18.236363636363635,151.26363636363635,1672.2727272727273,4.427272727272729,16.09090909090909,10.299999999999999,13.054545454545455,1.6363636363636365,1.7636363636363632,18.990909090909092,3.3818181818181814,2.2181818181818183,5.572727272727271,0.14509090909090908,0.8636363636363636,0.4636363636363637,1.336363636363636,1.7999999999999998
IND,18.01111111111111,13.966666666666665,4.844444444444444,72.11111111111111,25.022222222222226,4.066666666666666,15.502222222222223,9.033333333333335,10.244444444444445,0.5472222222222222,19.255555555555556,145.26666666666668,1745.5555555555557,5.566666666666666,16.055555555555557,10.833333333333336,14.377777777777778,1.7222222222222223,1.611111111111111,19.72222222222222,2.066666666666667,2.033333333333333,4.088888888888889,0.10666666666666667,-0.0888888888888888,0.03333333333333334,-0.05555555555555555,1.1444444444444448
LAC,14.913333333333334,12.860000000000001,3.013333333333334,59.06666666666667,24.60666666666667,3.586666666666667,12.991333333333333,8.266666666666667,10.013333333333332,0.5378000000000002,19.453333333333333,90.3,1156.1333333333334,3.62,13.68,8.726666666666667,12.626666666666669,1.5000000000000002,1.366666666666667,19.38,1.4533333333333334,0.9466666666666667,2.3933333333333335,0.07866666666666665,-0.6133333333333332,-0.36666666666666664,-0.98,0.62
LAL,18.4,13.915384615384616,2.5538461538461537,62.30769230769231,24.1,3.6538461538461537,13.533846153846152,8.815384615384616,10.892307692307693,0.5403076923076923,19.099999999999998,76.74615384615385,1369.3076923076924,3.6538461538461537,13.73846153846154,8.723076923076922,16.107692307692307,1.4692307692307693,1.3076923076923077,19.66923076923077,1.0384615384615385,1.4461538461538461,2.4846153846153842,0.07723076923076924,-0.9461538461538462,-0.06153846153846162,-0.9923076923076923,0.5846153846153848
MEM,16.338461538461537,15.23076923076923,1.7384615384615385,54.92307692307692,22.815384615384616,4.7,13.26307692307692,9.823076923076924,11.746153846153847,0.544,19.24615384615384,51.638461538461556,1299.3076923076924,4.7,15.223076923076924,9.823076923076924,14.938461538461537,1.4384615384615382,1.7769230769230768,19.73076923076923,0.7153846153846153,0.9384615384615385,1.6307692307692307,0.06053846153846155,-1.0923076923076922,-0.823076923076923,-1.9076923076923076,0.16153846153846158
MIA,16.40909090909091,16.9,3.227272727272727,65.18181818181819,25.072727272727274,4.481818181818181,14.534545454545453,10.672727272727274,10.409090909090908,0.5524545454545454,18.972727272727273,96.89999999999999,1495.090909090909,4.418181818181817,16.536363636363635,10.463636363636363,13.82727272727273,1.4909090909090907,2.0727272727272723,20.300000000000004,1.2999999999999998,2.009090909090909,3.3181818181818183,0.08145454545454545,-1.0545454545454547,0.17272727272727267,-0.8818181818181817,0.8454545454545453
MIL,17.973333333333336,12.333333333333332,3.393333333333333,60.333333333333336,22.633333333333333,3.686666666666667,13.312666666666667,8.02,10.42666666666667,0.5494666666666668,17.833333333333332,101.30666666666666,1259.2666666666667,4.5,15.07333333333333,9.799999999999999,12.94,1.6333333333333335,1.6599999999999997,17.98,1.6333333333333337,1.0666666666666667,2.7200000000000006,0.07759999999999999,-0.92,-0.5666666666666669,-1.4866666666666668,0.6333333333333334
MIN,18.08888888888889,15.122222222222222,6.499999999999999,75.88888888888889,27.87777777777778,4.666666666666667,16.46111111111111,9.844444444444445,9.18888888888889,0.5687777777777777,19.0,194.7111111111111,2102.4444444444443,4.666666666666667,15.122222222222222,9.855555555555556,14.41111111111111,1.8333333333333333,1.4777777777777779,19.27777777777778,3.7222222222222223,1.5444444444444443,5.3,0.11611111111111112,0.9555555555555553,-0.3222222222222222,0.6666666666666665,1.5
NOP,20.516666666666666,15.091666666666669,3.850000000000001,64.66666666666667,24.516666666666666,3.525,14.238333333333332,9.475,10.383333333333335,0.55075,18.141666666666666,115.41666666666669,1494.6666666666667,3.8166666666666664,13.958333333333336,9.075000000000001,17.749999999999996,1.625,1.5416666666666667,18.416666666666668,1.9750000000000003,1.5416666666666667,3.508333333333333,0.0805,-1.0166666666666666,0.01666666666666668,-1.0,1.0
NYK,19.839999999999996,15.039999999999997,2.6199999999999997,69.2,22.490000000000002,4.85,14.300000000000002,9.959999999999999,11.180000000000001,0.5431,19.300000000000004,78.72,1423.7,4.9,14.929999999999998,9.93,17.29,1.31,1.52,19.009999999999998,1.3000000000000003,1.03,2.3299999999999996,0.07220000000000001,-0.52,-0.6,-1.0899999999999999,0.38
OKC,13.818181818181818,14.036363636363637,4.363636363636363,72.63636363636364,23.663636363636364,5.181818181818182,13.744545454545454,9.445454545454547,9.627272727272727,0.5384545454545454,17.099999999999998,130.86363636363637,1670.090909090909,5.218181818181819,13.963636363636363,9.41818181818182,11.709090909090907,1.9000000000000001,2.0636363636363635,17.254545454545454,2.354545454545454,2.0,4.372727272727274,0.114,-0.3181818181818181,0.4727272727272727,0.15454545454545476,1.2636363636363634
ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.38461538461539,22.407692307692308,4.053846153846153,13.384615384615387,9.361538461538462,10.946153846153845,0.5415384615384615,18.40769230769231,64.12307692307694,1260.0,4.076923076923076,14.630769230769229,9.307692307692308,14.176923076923078,1.5846153846153848,1.8384615384615386,19.053846153846155,0.9230769230769231,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
PHI,18.581818181818182,14.227272727272727,3.4,62.54545454545455,21.89090909090909,4.418181818181818,14.512727272727274,9.47272727272727,10.827272727272728,0.5604545454545454,18.263636363636362,102.00909090909092,1229.0,5.299999999999998,14.645454545454548,10.145454545454545,13.590909090909092,1.9636363636363638,1.881818181818182,17.39090909090909,1.4454545454545453,2.018181818181818,3.4545454545454546,0.1182727272727273,-1.0363636363636362,1.1727272727272728,0.1545454545454544,1.109090909090909
PHO,17.835714285714285,13.942857142857141,2.75,63.357142857142854,24.449999999999996,4.085714285714286,14.283571428571433,8.942857142857141,12.078571428571427,0.5480714285714285,19.95,82.2642857142857,1274.4285714285713,4.928571428571429,15.585714285714284,10.178571428571429,15.807142857142855,1.457142857142857,1.5071428571428576,20.178571428571423,0.5714285714285715,0.6357142857142858,1.2071428571428573,0.04635714285714287,-0.9214285714285715,-0.9785714285714285,-1.9000000000000004,-0.01428571428571425
POR,14.34,16.049999999999997,3.31,71.5,23.95,4.700000000000001,13.616999999999999,10.379999999999999,10.390000000000002,0.5441999999999998,17.349999999999998,99.21999999999997,1697.8,4.65,16.029999999999998,10.370000000000001,10.9,1.35,1.65,17.2,2.12,2.04,4.17,0.11080000000000001,-0.48,0.5700000000000001,0.08000000000000007,1.19
SAC,16.455555555555556,16.03333333333333,2.611111111111111,68.22222222222223,24.211111111111112,4.277777777777778,13.74222222222222,9.911111111111111,9.933333333333332,0.5354444444444444,18.655555555555555,78.28888888888886,1587.0,4.222222222222222,16.144444444444442,9.922222222222222,13.266666666666666,1.7,1.5111111111111113,19.388888888888886,0.7222222222222221,1.1555555555555557,1.8888888888888888,0.059888888888888894,-0.8555555555555556,-0.5222222222222221,-1.3777777777777778,0.2444444444444444
SAS,17.854545454545455,16.16363636363636,3.6818181818181817,70.0,21.39090909090909,5.154545454545455,14.762727272727272,10.618181818181817,10.163636363636364,0.531909090909091,19.10909090909091,110.25454545454545,1533.5454545454545,5.154545454545455,16.16363636363636,10.618181818181817,14.381818181818183,1.6000000000000005,1.7272727272727273,19.44545454545454,1.5363636363636368,2.272727272727273,3.790909090909091,0.10872727272727273,-0.7181818181818183,0.7363636363636363,4.0371746350005693e-17,1.0363636363636362
TOR,18.266666666666666,13.511111111111113,4.300000000000001,74.88888888888889,23.266666666666662,3.011111111111111,14.881111111111112,8.366666666666667,9.033333333333333,0.5588888888888888,19.244444444444447,129.2777777777778,1758.4444444444443,3.011111111111111,13.511111111111113,8.366666666666667,15.444444444444445,1.6888888888888889,1.4555555555555557,19.58888888888889,2.822222222222222,2.2,5.033333333333333,0.127,0.7777777777777779,0.48888888888888893,1.3000000000000003,1.6333333333333333
TOT,17.134482758620692,11.5,1.8517241379310347,61.48275862068966,21.762068965517237,2.6413793103448273,12.726206896551725,7.06896551724138,10.182758620689656,0.5378620689655174,18.96896551724138,55.31724137931035,1360.655172413793,3.4413793103448276,13.49310344827586,8.472413793103449,14.948275862068966,1.5,1.0551724137931038,19.75172413793103,1.0206896551724138,1.1206896551724137,2.127586206896552,0.06862068965517241,-0.7000000000000001,-0.5379310344827586,-1.2517241379310344,0.403448275862069
UTA,15.730769230769234,16.084615384615383,3.2615384615384615,67.23076923076923,24.00769230769231,4.338461538461538,14.41,10.276923076923076,10.046153846153846,0.5627692307692308,16.976923076923075,97.66923076923075,1455.8461538461538,4.3538461538461535,16.23076923076923,10.35384615384615,12.099999999999998,1.807692307692308,1.9307692307692306,19.023076923076925,1.5923076923076922,2.3153846153846156,3.930769230769231,0.12284615384615384,-0.3384615384615384,1.1307692307692307,0.7769230769230769,1.1615384615384614
WAS,19.6875,15.3,3.4250000000000003,70.875,23.1375,4.95,14.43,10.149999999999999,12.2375,0.55175,19.724999999999998,102.41250000000001,1617.25,4.95,15.3,10.149999999999999,17.874999999999996,1.5625,1.625,19.8875,1.6375000000000002,1.5875000000000001,3.2375,0.092625,-0.4999999999999998,-0.0875,-0.6000000000000001,0.75
