Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,Age,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
IND,15.371428571428572,14.62142857142857,2.5,60.714285714285715,21.892857142857142,5.3928571428571415,13.22357142857143,10.028571428571427,11.357142857142858,0.5217142857142857,17.528571428571432,74.28571428571429,26.571428571428573,1404.642857142857,5.3928571428571415,14.62142857142857,10.028571428571427,12.921428571428569,1.5357142857142858,1.5642857142857145,18.771428571428572,1.1285714285714286,1.6500000000000001,2.8000000000000003,0.0872857142857143,-1.1428571428571428,0.2357142857142857,-0.8785714285714284,0.6071428571428571
LAC,16.53076923076923,13.784615384615384,2.7846153846153845,63.15384615384615,25.061538461538458,4.861538461538461,13.443076923076925,9.338461538461537,11.815384615384614,0.5247692307692307,19.33076923076923,83.30769230769228,25.846153846153847,1434.4615384615386,4.961538461538461,13.715384615384616,9.36923076923077,15.053846153846154,1.4615384615384615,1.6307692307692307,19.176923076923075,1.2076923076923076,1.1923076923076923,2.4000000000000004,0.0696923076923077,-0.7153846153846154,-0.3384615384615385,-1.0692307692307692,0.5384615384615384
LAL,17.933333333333334,14.399999999999999,6.0888888888888895,75.33333333333333,27.4,5.877777777777777,15.99,10.277777777777779,10.144444444444444,0.5433333333333333,18.188888888888886,182.6777777777778,29.77777777777778,2092.3333333333335,5.877777777777777,14.399999999999999,10.277777777777779,13.911111111111111,1.655555555555556,1.6333333333333335,19.15555555555556,3.5444444444444447,2.8555555555555556,6.411111111111111,0.14,0.588888888888889,0.7888888888888889,1.3777777777777775,2.033333333333333
MEM,15.345454545454546,13.063636363636363,4.718181818181819,69.36363636363636,26.190909090909088,4.945454545454544,14.73,8.981818181818182,10.090909090909092,0.5309999999999999,17.936363636363637,141.70000000000002,25.272727272727273,1641.909090909091,5.354545454545454,13.190909090909093,9.236363636363636,11.71818181818182,2.0727272727272728,1.6,18.91818181818182,2.0,2.1181818181818186,4.118181818181818,0.08727272727272727,-0.9181818181818183,0.4454545454545455,-0.4818181818181818,1.2818181818181817
MIA,16.184615384615384,13.284615384615385,4.184615384615385,67.61538461538461,23.130769230769225,4.915384615384616,13.368461538461538,9.33846153846154,11.976923076923079,0.5591538461538462,15.515384615384617,125.54615384615384,30.384615384615383,1478.2307692307693,4.907692307692308,13.953846153846154,9.692307692307693,11.7,1.2923076923076922,1.6384615384615382,16.56153846153846,2.5923076923076924,2.1846153846153844,4.746153846153846,0.12653846153846154,-0.37692307692307686,0.5769230769230769,0.20769230769230754,1.4384615384615385
MIL,14.599999999999996,14.625000000000002,2.2500000000000004,61.25,24.291666666666668,5.091666666666666,13.584166666666663,9.741666666666667,10.625,0.5134166666666667,18.333333333333332,67.64166666666667,26.916666666666668,1501.3333333333333,5.091666666666666,14.625000000000002,9.741666666666667,13.691666666666665,1.6333333333333337,1.6166666666666665,19.691666666666666,0.7000000000000001,2.3666666666666667,3.066666666666667,0.09924999999999999,-1.3833333333333335,0.8583333333333331,-0.5499999999999999,0.6999999999999998
MIN,16.481818181818184,13.52727272727273,2.445454545454545,60.72727272727273,23.9,4.818181818181818,13.140909090909092,9.036363636363637,12.045454545454545,0.5215454545454544,19.145454545454548,73.52727272727273,23.545454545454547,1486.909090909091,4.7272727272727275,13.445454545454545,8.945454545454545,14.518181818181818,1.6,1.0181818181818183,19.772727272727273,1.4090909090909092,0.7454545454545454,2.172727272727273,0.054727272727272736,-0.7090909090909091,-0.881818181818182,-1.5909090909090908,0.4
NJN,15.809999999999997,14.940000000000001,3.94,71.9,26.57,5.24,13.889,9.98,10.82,0.5212000000000001,18.759999999999998,118.38,24.7,1608.3,5.27,15.11,10.059999999999999,17.800000000000004,1.2200000000000002,1.46,19.68,1.2500000000000002,1.09,2.34,0.0629,-1.05,-0.7799999999999999,-1.8199999999999998,0.2800000000000001
NOH,14.269230769230772,14.623076923076924,3.9153846153846152,72.38461538461539,24.200000000000003,5.423076923076922,14.215384615384616,9.976923076923079,10.884615384615385,0.5337692307692309,18.376923076923077,117.60769230769232,25.53846153846154,1468.2307692307693,5.261538461538461,14.900000000000004,10.046153846153846,13.046153846153846,1.4615384615384615,1.3230769230769233,19.815384615384612,1.6,1.8615384615384616,3.469230769230769,0.08938461538461538,-1.0153846153846153,-0.06153846153846153,-1.0846153846153848,0.9153846153846152
NYK,15.293750000000001,15.087500000000002,4.41875,63.9375,23.931250000000002,5.95625,14.8,10.5,11.556249999999999,0.5519375,17.78125,132.64999999999998,25.25,1194.3125,6.199999999999999,14.54375,10.33125,12.31875,1.6125,1.975,18.493750000000002,1.9000000000000001,0.8312500000000002,2.7187499999999996,0.1,-0.012499999999999872,-0.61875,-0.6124999999999999,0.68125
