Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,Age,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
HOU,16.700000000000003,13.955555555555556,6.066666666666667,69.33333333333333,28.166666666666668,4.966666666666666,16.091111111111115,9.68888888888889,11.166666666666666,0.5588888888888889,19.333333333333332,182.1555555555556,25.11111111111111,1798.5555555555557,4.988888888888888,13.7,9.600000000000001,14.733333333333336,1.711111111111111,1.5555555555555558,20.233333333333334,3.4555555555555553,1.9444444444444444,5.377777777777778,0.12755555555555556,0.911111111111111,0.1888888888888889,1.111111111111111,1.7111111111111112
IND,14.608333333333333,15.991666666666667,3.333333333333334,69.16666666666667,25.299999999999997,6.175,13.930833333333334,11.225,11.825000000000001,0.5198333333333333,18.433333333333334,100.41666666666667,27.25,1514.75,7.0249999999999995,17.416666666666668,12.466666666666667,12.825000000000003,1.258333333333333,1.941666666666667,20.725000000000005,1.3166666666666667,2.9166666666666665,4.216666666666666,0.12058333333333332,-1.0333333333333332,1.0583333333333333,0.04166666666666661,1.1583333333333334
LAC,16.31,13.520000000000001,5.74,67.4,27.380000000000003,4.72,15.388,9.260000000000002,10.110000000000001,0.5487,18.41,172.06,28.7,1690.2,4.75,13.420000000000002,9.22,14.85,1.6900000000000002,1.38,19.670000000000005,3.2700000000000005,2.11,5.389999999999999,0.12610000000000002,0.45,0.24,0.69,1.8
LAL,17.557142857142857,14.878571428571428,2.400000000000001,57.92857142857143,23.857142857142854,4.157142857142857,13.888571428571426,9.521428571428572,11.042857142857143,0.5321428571428571,18.435714285714287,71.77142857142857,26.5,1342.5714285714287,4.135714285714285,14.907142857142857,9.521428571428572,16.157142857142855,1.5071428571428567,1.7499999999999998,19.907142857142855,1.0214285714285714,0.7214285714285715,1.7285714285714282,0.056214285714285724,-0.7785714285714286,-0.5714285714285714,-1.3428571428571427,0.32142857142857145
MEM,17.6,14.771428571428572,3.4071428571428575,66.5,22.49285714285714,5.485714285714286,15.188571428571425,10.099999999999998,10.614285714285712,0.5317142857142857,18.885714285714283,102.17142857142855,27.928571428571427,1378.857142857143,5.357142857142857,14.471428571428575,9.907142857142857,13.857142857142858,1.7142857142857146,1.7928571428571431,19.6,1.5357142857142858,1.742857142857143,3.264285714285715,0.11342857142857142,-0.17142857142857146,0.6357142857142856,0.4642857142857144,0.9285714285714286
MIA,16.418181818181818,15.254545454545452,4.927272727272728,65.63636363636364,23.199999999999996,4.690909090909091,15.27272727272727,10.154545454545454,11.354545454545454,0.5649090909090909,17.60909090909091,147.94545454545457,30.09090909090909,1557.1818181818182,4.800000000000001,15.436363636363636,10.309090909090909,13.736363636363636,1.9181818181818182,1.781818181818182,18.87272727272727,2.609090909090909,1.8454545454545452,4.445454545454546,0.12036363636363635,0.13636363636363624,0.16363636363636366,0.2909090909090908,1.3181818181818181
MIL,16.95714285714286,13.985714285714286,2.007142857142857,59.57142857142857,24.47142857142858,5.328571428571429,13.210714285714287,9.549999999999999,11.450000000000001,0.5095000000000001,18.785714285714285,60.15714285714285,25.857142857142858,1270.4285714285713,5.342857142857143,14.285714285714288,9.657142857142857,14.992857142857144,1.3571428571428574,1.8285714285714287,19.45,0.7785714285714286,0.47142857142857153,1.264285714285714,0.044357142857142866,-1.0285714285714285,-1.3642857142857143,-2.3857142857142852,-0.021428571428571425
MIN,15.549999999999997,14.925000000000002,3.283333333333333,67.08333333333333,22.7,5.266666666666667,13.843333333333332,9.966666666666667,10.65,0.5189166666666666,17.716666666666665,98.20833333333331,26.166666666666668,1427.9166666666667,5.091666666666667,14.925000000000002,9.858333333333333,12.933333333333335,1.6583333333333332,1.7249999999999999,18.325,1.7416666666666663,1.5750000000000002,3.308333333333334,0.08691666666666666,-0.8250000000000001,0.3083333333333334,-0.5083333333333333,1.05
NOP,15.815384615384614,13.715384615384615,3.538461538461539,57.30769230769231,25.01538461538462,5.076923076923078,14.98,9.338461538461539,10.16923076923077,0.5399230769230768,18.26923076923077,106.1692307692308,24.46153846153846,1392.4615384615386,5.076923076923078,13.715384615384615,9.338461538461539,13.715384615384615,1.6384615384615384,2.1307692307692307,19.06153846153846,1.7230769230769232,0.8230769230769232,2.5461538461538455,0.08407692307692308,0.030769230769230695,-0.6461538461538462,-0.6000000000000001,0.6307692307692305
NYK,19.19,15.579999999999998,3.6800000000000006,57.1,24.8,5.4,14.405000000000001,10.34,11.26,0.5389999999999999,17.25,109.92999999999999,30.0,1392.0,5.42,16.229999999999997,10.66,14.020000000000005,1.6599999999999997,2.46,17.86,1.9799999999999998,1.0699999999999998,3.05,0.09509999999999999,-0.31000000000000005,-0.30000000000000016,-0.61,0.78
OKC,16.266666666666666,14.816666666666668,4.683333333333333,70.83333333333333,23.541666666666668,5.3500000000000005,14.6225,10.274999999999999,12.216666666666663,0.5442500000000001,17.94166666666667,140.725,26.916666666666668,1595.5,5.283333333333333,14.425000000000002,10.058333333333332,13.466666666666669,1.75,1.833333333333333,18.175,2.7166666666666663,2.166666666666667,4.891666666666667,0.12841666666666665,0.13333333333333353,0.6416666666666667,0.7750000000000004,1.5249999999999997
ORL,15.120000000000001,14.169999999999998,2.3600000000000003,70.7,24.2,3.97,13.028,9.059999999999999,10.870000000000001,0.5249,17.630000000000003,70.47999999999999,24.2,1693.5,3.95,14.169999999999998,9.05,13.23,1.53,1.39,19.330000000000005,0.8699999999999999,1.44,2.31,0.0632,-1.4200000000000002,-0.35,-1.75,0.26
PHI,15.19090909090909,14.736363636363636,2.1727272727272724,69.81818181818181,24.563636363636366,5.8090909090909095,12.606363636363636,10.127272727272727,12.054545454545456,0.5124545454545456,17.963636363636365,64.74545454545454,23.272727272727273,1627.1818181818182,5.754545454545454,14.681818181818182,10.054545454545455,13.70909090909091,1.7545454545454542,1.190909090909091,19.20909090909091,0.3181818181818183,0.990909090909091,1.3181818181818181,0.041090909090909095,-1.7636363636363634,-0.9818181818181817,-2.7636363636363637,-0.1
PHO,14.225,15.524999999999999,3.8,71.375,24.5125,5.3374999999999995,14.73375,10.4375,12.4,0.537,18.275000000000002,113.5625,25.375,1775.5,5.3374999999999995,15.524999999999999,10.4375,12.0,1.8250000000000002,1.6124999999999998,19.3375,2.2375,1.925,4.15,0.099875,-0.11249999999999999,0.26249999999999996,0.16249999999999998,1.15
POR,16.055555555555557,15.899999999999999,5.711111111111111,73.44444444444444,26.611111111111114,6.711111111111112,15.456666666666669,11.366666666666667,10.455555555555556,0.5431111111111111,18.655555555555555,170.95555555555558,26.11111111111111,2021.3333333333333,6.711111111111112,15.88888888888889,11.366666666666667,13.700000000000001,1.1444444444444444,1.4444444444444444,19.3,3.6555555555555563,1.8888888888888888,5.533333333333334,0.11966666666666666,0.5888888888888888,-0.02222222222222223,0.5666666666666669,1.7444444444444442
SAC,13.612499999999999,15.431250000000002,2.2624999999999997,67.0,21.974999999999998,5.9624999999999995,12.898124999999999,10.649999999999999,11.775,0.5139374999999999,17.325000000000003,67.89999999999999,25.9375,1162.875,6.0625,15.062500000000002,10.500000000000002,11.556249999999999,1.6500000000000001,1.23125,17.40625,1.18125,0.8999999999999998,2.0874999999999995,0.0766875,-0.80625,-0.0875,-0.89375,0.5
SAS,18.099999999999998,15.363636363636363,4.418181818181818,70.63636363636364,21.881818181818183,4.827272727272727,15.951818181818181,10.299999999999999,10.754545454545456,0.5781818181818182,17.581818181818182,132.85454545454547,28.09090909090909,1554.090909090909,4.827272727272727,15.363636363636363,10.299999999999999,13.98181818181818,1.5,1.5818181818181818,18.581818181818182,2.4363636363636365,2.372727272727273,4.818181818181818,0.14636363636363636,0.6454545454545453,1.1363636363636365,1.7727272727272725,1.6090909090909091
TOR,14.808333333333332,14.333333333333336,3.9,70.41666666666667,24.05,5.733333333333333,14.060833333333333,10.008333333333333,10.616666666666665,0.5414166666666667,16.90833333333334,117.26666666666667,26.75,1293.8333333333333,5.6000000000000005,14.674999999999999,10.108333333333333,11.999999999999998,1.7499999999999998,1.5666666666666664,18.325,1.9416666666666667,1.5333333333333332,3.466666666666667,0.10233333333333335,-0.39999999999999997,0.4916666666666667,0.10833333333333334,1.0166666666666666
TOT,16.727777777777778,14.080555555555556,1.580555555555556,62.55555555555556,21.005555555555564,4.783333333333334,12.756944444444441,9.394444444444446,11.155555555555555,0.5151944444444445,17.938888888888886,47.27499999999999,27.5,1353.1666666666667,4.791666666666667,14.091666666666667,9.402777777777779,13.952777777777781,1.525,1.186111111111111,18.53055555555555,0.9222222222222229,1.186111111111111,2.113888888888889,0.0720833333333333,-0.9916666666666667,-0.336111111111111,-1.3444444444444443,0.3138888888888888
UTA,15.61,14.09,3.3099999999999996,70.5,25.33,4.999999999999999,13.391,9.4,10.680000000000001,0.5143000000000001,18.559999999999995,99.23,25.1,1832.9,4.999999999999999,14.09,9.4,13.62,1.5399999999999998,1.25,19.39,1.4300000000000002,0.8,2.1899999999999995,0.047400000000000005,-0.9099999999999999,-0.9799999999999999,-1.89,0.28
WAS,18.644444444444446,14.033333333333333,4.233333333333333,70.0,25.433333333333334,4.422222222222222,13.944444444444445,9.155555555555555,10.822222222222221,0.534888888888889,18.033333333333335,127.16666666666667,27.77777777777778,1795.4444444444443,4.444444444444444,14.166666666666666,9.222222222222221,16.34444444444445,1.8000000000000003,1.2111111111111112,18.65555555555555,2.166666666666667,2.188888888888888,4.344444444444444,0.10300000000000001,-0.5888888888888889,0.43333333333333335,-0.16666666666666677,1.2000000000000002
