,DATE,SEASON,HOME,AWAY,GAME_RESULT,Tm_x,AST_x,DRR_x,EWA_x,GP_x,MPG_x,ORR_x,PER_x,REBR_x,TO_x,TS%_x,USG_x,VA_x,MP_x,OWS_x,DWS_x,WS_x,OBPM_x,DBPM_x,BPM_x,VORP_x,Tm_y,AST_y,DRR_y,EWA_y,GP_y,MPG_y,ORR_y,PER_y,REBR_y,TO_y,TS%_y,USG_y,VA_y,MP_y,OWS_y,DWS_y,WS_y,OBPM_y,DBPM_y,BPM_y,VORP_y
225,20081029,2009,PHI,TOR,-11,PHI,12.599999999999998,14.170000000000002,4.630000000000001,77.6,25.610000000000007,6.3,14.629000000000001,10.19,10.96,0.5237999999999999,18.630000000000006,138.41,1905.0,1.98,2.29,4.26,-0.55,0.12000000000000002,-0.42,1.0599999999999998,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
226,20090311,2009,PHI,TOR,9,PHI,12.599999999999998,14.170000000000002,4.630000000000001,77.6,25.610000000000007,6.3,14.629000000000001,10.19,10.96,0.5237999999999999,18.630000000000006,138.41,1905.0,1.98,2.29,4.26,-0.55,0.12000000000000002,-0.42,1.0599999999999998,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
227,20090121,2009,DET,TOR,19,DET,16.23076923076923,14.746153846153849,4.423076923076922,70.92307692307692,22.592307692307696,6.307692307692308,15.359230769230766,10.476923076923075,10.246153846153844,0.5294615384615384,19.130769230769232,132.6076923076923,1458.4615384615383,2.3538461538461544,2.2846153846153845,4.63076923076923,-0.1461538461538462,0.6307692307692307,0.4692307692307693,1.3846153846153848,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
228,20090207,2009,MEM,TOR,8,MEM,15.45,13.871428571428574,2.0999999999999988,63.35714285714285,22.20714285714286,4.714285714285714,11.575,9.328571428571426,12.835714285714287,0.5252142857142857,16.935714285714287,63.08571428571428,1236.0714285714287,1.1428571428571428,0.6142857142857142,1.7499999999999998,-1.2857142857142858,-0.7857142857142857,-2.085714285714286,0.3071428571428571,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
229,20090210,2009,MIN,TOR,-8,MIN,15.390909090909092,14.663636363636366,2.8090909090909086,59.90909090909091,24.32727272727273,5.545454545454546,12.926363636363636,9.963636363636363,11.890909090909092,0.5125454545454546,18.4,84.19090909090909,1505.7272727272727,1.0363636363636362,0.8545454545454547,1.8909090909090909,-1.2636363636363637,-0.9545454545454548,-2.190909090909091,0.18181818181818185,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
230,20090123,2009,CHI,TOR,-20,CHI,16.55,15.591666666666667,2.9916666666666667,70.0,25.24166666666667,6.583333333333332,14.163333333333336,10.991666666666667,11.333333333333336,0.5034166666666667,18.591666666666672,89.76666666666668,1445.25,1.0416666666666667,1.55,2.575,-1.0333333333333332,0.1666666666666666,-0.8583333333333333,0.5333333333333333,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
231,20090415,2009,CHI,TOR,-11,CHI,16.55,15.591666666666667,2.9916666666666667,70.0,25.24166666666667,6.583333333333332,14.163333333333336,10.991666666666667,11.333333333333336,0.5034166666666667,18.591666666666672,89.76666666666668,1445.25,1.0416666666666667,1.55,2.575,-1.0333333333333332,0.1666666666666666,-0.8583333333333333,0.5333333333333333,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
232,20081110,2009,BOS,TOR,7,BOS,17.28181818181818,15.02727272727273,4.154545454545455,69.18181818181819,22.44545454545454,5.909090909090909,14.862727272727273,10.71818181818182,12.8,0.5546363636363636,18.018181818181816,124.95454545454548,1514.0,2.145454545454545,3.2363636363636363,5.390909090909092,-0.6000000000000001,1.518181818181818,0.9090909090909092,1.6727272727272728,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
233,20090112,2009,BOS,TOR,6,BOS,17.28181818181818,15.02727272727273,4.154545454545455,69.18181818181819,22.44545454545454,5.909090909090909,14.862727272727273,10.71818181818182,12.8,0.5546363636363636,18.018181818181816,124.95454545454548,1514.0,2.145454545454545,3.2363636363636363,5.390909090909092,-0.6000000000000001,1.518181818181818,0.9090909090909092,1.6727272727272728,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
234,20081202,2009,DEN,TOR,39,DEN,17.614285714285714,15.257142857142858,4.085714285714285,68.14285714285714,24.985714285714288,5.428571428571429,12.69,10.457142857142856,10.528571428571428,0.5429999999999999,16.414285714285715,122.35714285714285,1762.2857142857142,2.157142857142857,2.3142857142857136,4.457142857142856,-0.9571428571428572,0.21428571428571425,-0.7285714285714285,1.1428571428571428,TOR,14.922222222222226,14.97777777777778,4.2222222222222205,71.33333333333333,23.52222222222223,4.4444444444444455,15.358888888888886,9.744444444444444,9.266666666666666,0.536,19.666666666666668,127.02222222222224,1676.888888888889,1.9444444444444442,1.877777777777777,3.8222222222222215,-0.14444444444444454,2.467162276944792e-17,-0.13333333333333325,1.0333333333333332
