,DATE,SEASON,HOME,AWAY,GAME_RESULT,Tm_x,AST_x,DRR_x,EWA_x,GP_x,MPG_x,ORR_x,PER_x_x,REBR_x,TO_x,TS%_x,USG_x,VA_x,MP_x,ORB%_x,DRB%_x,TRB%_x,AST%_x,STL%_x,BLK%_x,USG%_x,OWS_x,DWS_x,WS_x,WS/48_x,OBPM_x,DBPM_x,BPM_x,VORP_x,Tm_y,AST_y,DRR_y,EWA_y,GP_y,MPG_y,ORR_y,PER_x_y,REBR_y,TO_y,TS%_y,USG_y,VA_y,MP_y,ORB%_y,DRB%_y,TRB%_y,AST%_y,STL%_y,BLK%_y,USG%_y,OWS_y,DWS_y,WS_y,WS/48_y,OBPM_y,DBPM_y,BPM_y,VORP_y
0,20071006,2008,BOS,TOR,4,BOS,15.153846153846152,14.130769230769232,2.423076923076924,61.230769230769226,24.58461538461539,5.384615384615384,13.53,9.646153846153844,13.153846153846152,0.5293076923076921,18.5,72.8846153846154,1498.4615384615383,5.407692307692308,14.146153846153846,9.653846153846152,13.415384615384614,1.5538461538461534,1.3692307692307693,19.838461538461534,1.053846153846154,1.4384615384615382,2.5,0.0776923076923077,-0.8076923076923077,-0.3538461538461539,-1.1769230769230772,0.41538461538461535,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
1,20071207,2008,BOS,TOR,28,BOS,15.153846153846152,14.130769230769232,2.423076923076924,61.230769230769226,24.58461538461539,5.384615384615384,13.53,9.646153846153844,13.153846153846152,0.5293076923076921,18.5,72.8846153846154,1498.4615384615383,5.407692307692308,14.146153846153846,9.653846153846152,13.415384615384614,1.5538461538461534,1.3692307692307693,19.838461538461534,1.053846153846154,1.4384615384615382,2.5,0.0776923076923077,-0.8076923076923077,-0.3538461538461539,-1.1769230769230772,0.41538461538461535,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
2,20080123,2008,BOS,TOR,-2,BOS,15.153846153846152,14.130769230769232,2.423076923076924,61.230769230769226,24.58461538461539,5.384615384615384,13.53,9.646153846153844,13.153846153846152,0.5293076923076921,18.5,72.8846153846154,1498.4615384615383,5.407692307692308,14.146153846153846,9.653846153846152,13.415384615384614,1.5538461538461534,1.3692307692307693,19.838461538461534,1.053846153846154,1.4384615384615382,2.5,0.0776923076923077,-0.8076923076923077,-0.3538461538461539,-1.1769230769230772,0.41538461538461535,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
3,20080304,2008,ORL,TOR,15,ORL,15.042857142857144,13.757142857142856,3.4857142857142853,68.42857142857143,24.300000000000004,5.571428571428571,13.731428571428571,9.714285714285714,13.057142857142857,0.5372857142857141,18.12857142857143,104.15714285714284,1705.142857142857,5.5,13.757142857142856,9.714285714285714,13.814285714285711,1.6285714285714286,1.1714285714285713,19.300000000000004,1.457142857142857,2.271428571428572,3.7285714285714286,0.09857142857142856,-0.6,0.3428571428571429,-0.2857142857142857,0.9285714285714286,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
4,20080420,2008,ORL,TOR,14,ORL,15.042857142857144,13.757142857142856,3.4857142857142853,68.42857142857143,24.300000000000004,5.571428571428571,13.731428571428571,9.714285714285714,13.057142857142857,0.5372857142857141,18.12857142857143,104.15714285714284,1705.142857142857,5.5,13.757142857142856,9.714285714285714,13.814285714285711,1.6285714285714286,1.1714285714285713,19.300000000000004,1.457142857142857,2.271428571428572,3.7285714285714286,0.09857142857142856,-0.6,0.3428571428571429,-0.2857142857142857,0.9285714285714286,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
5,20080422,2008,ORL,TOR,1,ORL,15.042857142857144,13.757142857142856,3.4857142857142853,68.42857142857143,24.300000000000004,5.571428571428571,13.731428571428571,9.714285714285714,13.057142857142857,0.5372857142857141,18.12857142857143,104.15714285714284,1705.142857142857,5.5,13.757142857142856,9.714285714285714,13.814285714285711,1.6285714285714286,1.1714285714285713,19.300000000000004,1.457142857142857,2.271428571428572,3.7285714285714286,0.09857142857142856,-0.6,0.3428571428571429,-0.2857142857142857,0.9285714285714286,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
6,20080428,2008,ORL,TOR,10,ORL,15.042857142857144,13.757142857142856,3.4857142857142853,68.42857142857143,24.300000000000004,5.571428571428571,13.731428571428571,9.714285714285714,13.057142857142857,0.5372857142857141,18.12857142857143,104.15714285714284,1705.142857142857,5.5,13.757142857142856,9.714285714285714,13.814285714285711,1.6285714285714286,1.1714285714285713,19.300000000000004,1.457142857142857,2.271428571428572,3.7285714285714286,0.09857142857142856,-0.6,0.3428571428571429,-0.2857142857142857,0.9285714285714286,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
7,20071109,2008,PHI,TOR,-2,PHI,16.236363636363635,13.627272727272727,3.472727272727272,69.36363636363636,26.000000000000004,5.181818181818182,13.80090909090909,9.390909090909087,11.7,0.5246363636363637,17.83636363636364,104.66363636363636,1650.090909090909,5.172727272727274,14.263636363636362,9.727272727272727,14.52727272727273,1.481818181818182,1.3909090909090909,19.327272727272728,1.1636363636363636,1.5818181818181818,2.7545454545454557,0.06881818181818182,-0.9727272727272728,-0.3,-1.2909090909090908,0.4818181818181818,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
8,20080119,2008,PHI,TOR,4,PHI,16.236363636363635,13.627272727272727,3.472727272727272,69.36363636363636,26.000000000000004,5.181818181818182,13.80090909090909,9.390909090909087,11.7,0.5246363636363637,17.83636363636364,104.66363636363636,1650.090909090909,5.172727272727274,14.263636363636362,9.727272727272727,14.52727272727273,1.481818181818182,1.3909090909090909,19.327272727272728,1.1636363636363636,1.5818181818181818,2.7545454545454557,0.06881818181818182,-0.9727272727272728,-0.3,-1.2909090909090908,0.4818181818181818,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
9,20080115,2008,DET,TOR,14,DET,15.681818181818182,14.372727272727273,5.00909090909091,69.63636363636364,24.96363636363636,6.090909090909091,15.733636363636368,10.263636363636364,10.227272727272727,0.5253636363636364,18.55454545454546,150.0090909090909,1730.1818181818182,6.172727272727273,14.354545454545452,10.263636363636364,13.936363636363636,1.7272727272727275,1.945454545454545,19.636363636363637,2.5454545454545454,2.2363636363636363,4.781818181818182,0.12390909090909093,-0.01818181818181804,0.4818181818181818,0.4818181818181818,1.3727272727272728,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
10,20080413,2008,DET,TOR,7,DET,15.681818181818182,14.372727272727273,5.00909090909091,69.63636363636364,24.96363636363636,6.090909090909091,15.733636363636368,10.263636363636364,10.227272727272727,0.5253636363636364,18.55454545454546,150.0090909090909,1730.1818181818182,6.172727272727273,14.354545454545452,10.263636363636364,13.936363636363636,1.7272727272727275,1.945454545454545,19.636363636363637,2.5454545454545454,2.2363636363636363,4.781818181818182,0.12390909090909093,-0.01818181818181804,0.4818181818181818,0.4818181818181818,1.3727272727272728,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
11,20071124,2008,CLE,TOR,3,CLE,17.400000000000002,14.1125,4.637500000000001,73.625,26.2125,5.5,14.3525,9.725,10.7625,0.51775,18.45,138.825,1950.5,5.550000000000002,14.1375,9.7375,14.5875,1.4625,1.3125,19.3625,2.075,3.1375,5.2125,0.12062499999999997,-0.12499999999999994,0.7750000000000001,0.6624999999999999,1.6250000000000002,TOR,13.320000000000002,14.48,3.5499999999999994,70.3,24.93,4.6,14.217,9.43,10.19,0.5383000000000001,17.95,106.79,1593.3,4.5200000000000005,15.03,9.72,11.57,1.5399999999999998,1.0799999999999996,19.87,1.7399999999999998,1.7200000000000002,3.4599999999999995,0.0948,-0.4900000000000001,-0.009999999999999986,-0.4800000000000001,0.8699999999999999
