,DATE,SEASON,HOME,AWAY,GAME_RESULT,Tm_x,AST_x,DRR_x,EWA_x,GP_x,MPG_x,ORR_x,PER_x_x,REBR_x,TO_x,TS%_x_x,USG_x,VA_x,Age_x,MP_x,TS%_y_x,3PAr_x,FTr_x,ORB%_x,DRB%_x,TRB%_x,AST%_x,STL%_x,BLK%_x,TOV%_x,USG%_x,OWS_x,DWS_x,WS_x,WS/48_x,OBPM_x,DBPM_x,BPM_x,VORP_x,Tm_y,AST_y,DRR_y,EWA_y,GP_y,MPG_y,ORR_y,PER_x_y,REBR_y,TO_y,TS%_x_y,USG_y,VA_y,Age_y,MP_y,TS%_y_y,3PAr_y,FTr_y,ORB%_y,DRB%_y,TRB%_y,AST%_y,STL%_y,BLK%_y,TOV%_y,USG%_y,OWS_y,DWS_y,WS_y,WS/48_y,OBPM_y,DBPM_y,BPM_y,VORP_y
660,20130211,2013,CHA,BOS,3,CHA,14.838461538461539,13.615384615384615,0.9153846153846156,52.846153846153854,22.515384615384612,4.361538461538461,11.592307692307696,8.815384615384612,11.346153846153848,0.4799999999999999,18.146153846153844,27.43076923076924,24.84615384615385,1166.923076923077,0.4771538461538462,0.16807692307692304,0.2853076923076923,4.330769230769231,13.615384615384615,8.792307692307691,14.715384615384615,1.2538461538461545,1.5846153846153848,13.438461538461535,20.161538461538466,-0.03846153846153843,0.30769230769230765,0.2846153846153846,-0.00030769230769230803,-2.392307692307692,-1.7076923076923076,-4.107692307692306,-0.4307692307692308,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
661,20130312,2013,CHA,BOS,26,CHA,14.838461538461539,13.615384615384615,0.9153846153846156,52.846153846153854,22.515384615384612,4.361538461538461,11.592307692307696,8.815384615384612,11.346153846153848,0.4799999999999999,18.146153846153844,27.43076923076924,24.84615384615385,1166.923076923077,0.4771538461538462,0.16807692307692304,0.2853076923076923,4.330769230769231,13.615384615384615,8.792307692307691,14.715384615384615,1.2538461538461545,1.5846153846153848,13.438461538461535,20.161538461538466,-0.03846153846153843,0.30769230769230765,0.2846153846153846,-0.00030769230769230803,-2.392307692307692,-1.7076923076923076,-4.107692307692306,-0.4307692307692308,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
662,20130105,2013,ATL,BOS,-8,ATL,17.98,12.77,3.43,54.7,25.21,4.09,14.56,8.47,11.1,0.5326,18.89,102.61,27.5,1356.3,0.5267,0.2485,0.2267,4.67,15.1,9.94,17.48,1.9,1.0799999999999998,13.839999999999998,20.26,1.72,1.9699999999999995,3.68,0.1129,-0.63,0.51,-0.12000000000000002,0.94,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
663,20130125,2013,ATL,BOS,12,ATL,17.98,12.77,3.43,54.7,25.21,4.09,14.56,8.47,11.1,0.5326,18.89,102.61,27.5,1356.3,0.5267,0.2485,0.2267,4.67,15.1,9.94,17.48,1.9,1.0799999999999998,13.839999999999998,20.26,1.72,1.9699999999999995,3.68,0.1129,-0.63,0.51,-0.12000000000000002,0.94,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
664,20130220,2013,LAL,BOS,14,LAL,18.9,14.95833333333333,3.4499999999999997,56.5,24.16666666666667,5.708333333333335,14.133333333333333,10.499999999999998,11.6,0.5212500000000001,17.491666666666667,103.55,28.83333333333333,1262.3333333333333,0.5229166666666666,0.2465833333333333,0.2600833333333333,6.341666666666668,14.566666666666665,10.633333333333333,14.875,1.4166666666666667,1.625,15.041666666666664,18.758333333333333,1.725,1.3416666666666668,3.066666666666667,0.10233333333333333,-0.5,0.13333333333333333,-0.3833333333333333,0.8833333333333334,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
665,20130206,2013,TOR,BOS,-4,TOR,12.533333333333335,15.1,1.5833333333333333,48.16666666666666,23.23333333333333,5.116666666666667,13.027500000000002,10.158333333333333,12.391666666666666,0.5194166666666666,18.658333333333328,47.66666666666666,25.91666666666667,1086.1666666666667,0.5199166666666667,0.23725000000000004,0.2690833333333333,5.1000000000000005,15.033333333333333,10.116666666666664,11.575,1.3916666666666666,1.5166666666666666,14.216666666666667,20.816666666666666,0.6583333333333333,1.175,1.8333333333333333,0.0735,-0.9250000000000002,-0.30000000000000004,-1.2083333333333333,0.275,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
666,20130417,2013,TOR,BOS,24,TOR,12.533333333333335,15.1,1.5833333333333333,48.16666666666666,23.23333333333333,5.116666666666667,13.027500000000002,10.158333333333333,12.391666666666666,0.5194166666666666,18.658333333333328,47.66666666666666,25.91666666666667,1086.1666666666667,0.5199166666666667,0.23725000000000004,0.2690833333333333,5.1000000000000005,15.033333333333333,10.116666666666664,11.575,1.3916666666666666,1.5166666666666666,14.216666666666667,20.816666666666666,0.6583333333333333,1.175,1.8333333333333333,0.0735,-0.9250000000000002,-0.30000000000000004,-1.2083333333333333,0.275,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
667,20130122,2013,CLE,BOS,5,CLE,15.491666666666665,12.558333333333332,1.741666666666667,50.5,23.45,4.816666666666666,12.604166666666664,8.549999999999999,12.616666666666665,0.507,18.766666666666666,52.44999999999999,25.25,1146.1666666666667,0.5054166666666667,0.22383333333333333,0.3660000000000001,5.05,13.283333333333333,9.0,15.1,1.3916666666666668,1.2666666666666668,14.85,19.20833333333333,0.8583333333333331,0.5083333333333333,1.3666666666666665,0.047250000000000014,-1.2916666666666667,-1.1333333333333335,-2.4250000000000003,0.09999999999999994,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
668,20130327,2013,CLE,BOS,-1,CLE,15.491666666666665,12.558333333333332,1.741666666666667,50.5,23.45,4.816666666666666,12.604166666666664,8.549999999999999,12.616666666666665,0.507,18.766666666666666,52.44999999999999,25.25,1146.1666666666667,0.5054166666666667,0.22383333333333333,0.3660000000000001,5.05,13.283333333333333,9.0,15.1,1.3916666666666668,1.2666666666666668,14.85,19.20833333333333,0.8583333333333331,0.5083333333333333,1.3666666666666665,0.047250000000000014,-1.2916666666666667,-1.1333333333333335,-2.4250000000000003,0.09999999999999994,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
669,20121112,2013,CHI,BOS,-6,CHI,18.09,13.0,4.079999999999999,54.3,26.58,5.49,16.239,9.31,9.86,0.5216,20.51,122.16,27.6,1436.7,0.5216,0.2285,0.23110000000000006,5.48,13.0,9.31,18.08,1.48,1.3699999999999997,12.12,21.24,2.3000000000000003,2.53,4.8199999999999985,0.1549,1.01,0.93,1.92,1.5099999999999998,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
670,20121218,2013,CHI,BOS,11,CHI,18.09,13.0,4.079999999999999,54.3,26.58,5.49,16.239,9.31,9.86,0.5216,20.51,122.16,27.6,1436.7,0.5216,0.2285,0.23110000000000006,5.48,13.0,9.31,18.08,1.48,1.3699999999999997,12.12,21.24,2.3000000000000003,2.53,4.8199999999999985,0.1549,1.01,0.93,1.92,1.5099999999999998,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
671,20121118,2013,DET,BOS,20,DET,14.972727272727274,14.53636363636364,2.0727272727272728,57.27272727272727,23.58181818181818,5.263636363636363,12.618181818181816,9.736363636363636,12.609090909090908,0.4890909090909091,18.08181818181818,62.31818181818183,27.09090909090909,1390.2727272727273,0.4890909090909091,0.16072727272727272,0.3054545454545455,5.263636363636363,14.527272727272733,9.736363636363636,12.954545454545455,1.6454545454545453,1.5181818181818183,14.990909090909089,19.3,0.9727272727272728,1.0727272727272728,2.0545454545454542,0.05536363636363637,-1.4,-0.4636363636363636,-1.8636363636363635,0.2545454545454546,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
672,20130120,2013,DET,BOS,15,DET,14.972727272727274,14.53636363636364,2.0727272727272728,57.27272727272727,23.58181818181818,5.263636363636363,12.618181818181816,9.736363636363636,12.609090909090908,0.4890909090909091,18.08181818181818,62.31818181818183,27.09090909090909,1390.2727272727273,0.4890909090909091,0.16072727272727272,0.3054545454545455,5.263636363636363,14.527272727272733,9.736363636363636,12.954545454545455,1.6454545454545453,1.5181818181818183,14.990909090909089,19.3,0.9727272727272728,1.0727272727272728,2.0545454545454542,0.05536363636363637,-1.4,-0.4636363636363636,-1.8636363636363635,0.2545454545454546,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
673,20121214,2013,HOU,BOS,12,HOU,16.008333333333336,16.874999999999996,2.6166666666666667,51.5,24.27500000000001,6.1416666666666675,14.735833333333336,11.441666666666668,11.183333333333332,0.5129999999999999,17.716666666666665,78.725,26.25,1156.0,0.5079166666666667,0.21833333333333332,0.2355,5.8,16.474999999999998,11.083333333333336,12.591666666666667,1.458333333333333,1.7416666666666665,12.275,19.041666666666668,1.375,1.1,2.4666666666666663,0.0925,-0.3833333333333335,-0.16666666666666666,-0.5166666666666667,0.6166666666666667,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
674,20130401,2013,MIN,BOS,10,MIN,14.21818181818182,14.236363636363635,1.9909090909090912,50.09090909090909,24.95454545454546,4.418181818181818,13.460909090909093,9.30909090909091,11.418181818181818,0.5100000000000001,18.263636363636362,60.18181818181818,24.09090909090909,1256.090909090909,0.5100000000000001,0.3046363636363637,0.2796363636363636,4.418181818181818,14.236363636363635,9.30909090909091,13.672727272727276,1.3909090909090909,1.3818181818181818,13.663636363636366,19.572727272727274,1.1909090909090911,0.9545454545454546,2.1545454545454543,0.0721818181818182,-0.7181818181818183,-0.15454545454545454,-0.8545454545454544,0.5363636363636363,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
675,20121230,2013,SAC,BOS,22,SAC,16.01,13.49,3.06,53.7,24.72,5.290000000000001,14.133999999999995,9.21,10.900000000000002,0.5029000000000001,18.16,91.85,24.7,1349.8,0.505,0.2254,0.25670000000000004,5.340000000000002,13.59,9.27,14.01,1.8000000000000005,1.27,13.28,19.76,1.59,0.45,2.05,0.06020000000000001,-0.31000000000000016,-1.05,-1.34,0.33,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
676,20121125,2013,ORL,BOS,-6,ORL,14.666666666666664,15.5,3.0444444444444447,52.88888888888889,24.155555555555555,5.433333333333334,13.733333333333333,10.388888888888891,11.755555555555556,0.517888888888889,17.733333333333334,91.32222222222221,27.222222222222218,1319.7777777777776,0.517888888888889,0.3207777777777778,0.26622222222222225,5.433333333333334,15.5,10.388888888888891,12.122222222222225,1.5111111111111108,1.5333333333333334,14.288888888888886,19.1,1.5777777777777782,1.5222222222222226,3.1,0.092,-0.6888888888888887,0.14444444444444446,-0.5777777777777778,0.8333333333333331,BOS,15.47272727272727,14.7,2.3181818181818183,48.0,22.681818181818183,5.227272727272728,12.797272727272727,10.163636363636364,13.545454545454545,0.528,16.30909090909091,69.37272727272726,28.90909090909091,1114.090909090909,0.529,0.09936363636363636,0.3112727272727273,5.1909090909090905,14.818181818181818,10.21818181818182,13.963636363636365,1.5272727272727271,2.3818181818181814,16.2,18.01818181818182,0.8454545454545456,2.063636363636363,2.890909090909091,0.10490909090909092,-2.1,1.2818181818181815,-0.8090909090909091,0.7909090909090909
