,DATE,SEASON,HOME,AWAY,GAME_RESULT,Tm_x,AST_x,DRR_x,EWA_x,GP_x,MPG_x,ORR_x,PER_x_x,REBR_x,TO_x,TS%_x,USG_x,VA_x,Age_x,MP_x,ORB%_x,DRB%_x,TRB%_x,AST%_x,STL%_x,BLK%_x,USG%_x,OWS_x,DWS_x,WS_x,WS/48_x,OBPM_x,DBPM_x,BPM_x,VORP_x,Tm_y,AST_y,DRR_y,EWA_y,GP_y,MPG_y,ORR_y,PER_x_y,REBR_y,TO_y,TS%_y,USG_y,VA_y,Age_y,MP_y,ORB%_y,DRB%_y,TRB%_y,AST%_y,STL%_y,BLK%_y,USG%_y,OWS_y,DWS_y,WS_y,WS/48_y,OBPM_y,DBPM_y,BPM_y,VORP_y
0,20171001,2018,MIA,ATL,6,MIA,14.118181818181819,15.045454545454545,2.781818181818182,61.09090909090909,25.527272727272724,4.6000000000000005,13.374545454545455,9.790909090909091,8.772727272727273,0.5297272727272727,17.672727272727272,83.6727272727273,25.45454545454545,1485.2727272727273,4.790909090909091,15.209090909090907,9.954545454545457,11.227272727272727,1.4272727272727268,1.8090909090909089,18.85454545454546,1.3545454545454545,1.9272727272727272,3.272727272727273,0.0912727272727273,-0.9727272727272728,0.2636363636363637,-0.6909090909090909,0.7454545454545454,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
1,20171023,2018,MIA,ATL,11,MIA,14.118181818181819,15.045454545454545,2.781818181818182,61.09090909090909,25.527272727272724,4.6000000000000005,13.374545454545455,9.790909090909091,8.772727272727273,0.5297272727272727,17.672727272727272,83.6727272727273,25.45454545454545,1485.2727272727273,4.790909090909091,15.209090909090907,9.954545454545457,11.227272727272727,1.4272727272727268,1.8090909090909089,18.85454545454546,1.3545454545454545,1.9272727272727272,3.272727272727273,0.0912727272727273,-0.9727272727272728,0.2636363636363637,-0.6909090909090909,0.7454545454545454,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
2,20180403,2018,MIA,ATL,3,MIA,14.118181818181819,15.045454545454545,2.781818181818182,61.09090909090909,25.527272727272724,4.6000000000000005,13.374545454545455,9.790909090909091,8.772727272727273,0.5297272727272727,17.672727272727272,83.6727272727273,25.45454545454545,1485.2727272727273,4.790909090909091,15.209090909090907,9.954545454545457,11.227272727272727,1.4272727272727268,1.8090909090909089,18.85454545454546,1.3545454545454545,1.9272727272727272,3.272727272727273,0.0912727272727273,-0.9727272727272728,0.2636363636363637,-0.6909090909090909,0.7454545454545454,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
3,20171229,2018,TOR,ATL,13,TOR,13.6,14.272727272727273,4.354545454545455,70.63636363636364,25.872727272727275,4.363636363636363,14.953636363636365,9.30909090909091,9.718181818181817,0.5594545454545454,17.48181818181818,130.85454545454547,26.45454545454545,1471.909090909091,4.163636363636363,14.618181818181819,9.41818181818182,10.500000000000002,1.8,2.0636363636363635,18.272727272727273,2.3181818181818183,1.609090909090909,3.927272727272727,0.11918181818181818,0.2636363636363634,0.4363636363636363,0.6545454545454543,1.1909090909090911,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
4,20180306,2018,TOR,ATL,16,TOR,13.6,14.272727272727273,4.354545454545455,70.63636363636364,25.872727272727275,4.363636363636363,14.953636363636365,9.30909090909091,9.718181818181817,0.5594545454545454,17.48181818181818,130.85454545454547,26.45454545454545,1471.909090909091,4.163636363636363,14.618181818181819,9.41818181818182,10.500000000000002,1.8,2.0636363636363635,18.272727272727273,2.3181818181818183,1.609090909090909,3.927272727272727,0.11918181818181818,0.2636363636363634,0.4363636363636363,0.6545454545454543,1.1909090909090911,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
5,20180202,2018,BOS,ATL,9,BOS,18.016666666666666,15.658333333333333,3.641666666666667,69.41666666666667,22.89166666666667,4.641666666666667,14.3225,10.2,9.55,0.5524999999999999,18.416666666666668,109.6583333333333,26.16666666666667,1614.666666666667,4.641666666666667,15.658333333333333,10.2,15.05833333333333,1.4333333333333331,1.5083333333333335,19.15,2.2416666666666667,1.7083333333333333,3.958333333333334,0.10508333333333336,-0.15833333333333333,-0.08333333333333336,-0.2416666666666666,1.0666666666666669,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
6,20180408,2018,BOS,ATL,-6,BOS,18.016666666666666,15.658333333333333,3.641666666666667,69.41666666666667,22.89166666666667,4.641666666666667,14.3225,10.2,9.55,0.5524999999999999,18.416666666666668,109.6583333333333,26.16666666666667,1614.666666666667,4.641666666666667,15.658333333333333,10.2,15.05833333333333,1.4333333333333331,1.5083333333333335,19.15,2.2416666666666667,1.7083333333333333,3.958333333333334,0.10508333333333336,-0.15833333333333333,-0.08333333333333336,-0.2416666666666666,1.0666666666666669,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
7,20171215,2018,MEM,ATL,2,MEM,14.563636363636364,15.563636363636364,3.1454545454545464,62.0,23.71818181818181,4.754545454545456,13.21818181818182,10.01818181818182,10.045454545454547,0.5197272727272728,19.227272727272727,94.33636363636366,28.72727272727273,1521.0,4.618181818181818,15.554545454545455,9.945454545454542,13.436363636363636,1.7727272727272727,1.4363636363636365,19.890909090909094,1.5454545454545452,1.8545454545454547,3.4090909090909087,0.08454545454545455,-0.9727272727272728,0.1909090909090909,-0.7909090909090909,1.018181818181818,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
8,20171018,2018,DAL,ATL,-6,DAL,16.91875,16.81875,2.2687499999999994,60.625,21.9625,4.34375,13.900625000000005,10.356249999999998,11.0625,0.5458125,16.925,68.11250000000001,27.9375,1159.625,5.112500000000002,17.51875,11.01875,13.60625,1.7312500000000002,1.60625,18.94375,0.96875,1.18125,2.1625,0.0873125,-1.3125,0.21875000000000006,-1.1062500000000002,0.4687500000000001,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
9,20180322,2018,SAC,ATL,15,SAC,16.633333333333333,13.966666666666667,2.5199999999999987,62.86666666666667,24.106666666666666,3.4066666666666667,13.612666666666666,8.733333333333333,10.466666666666663,0.5457333333333333,18.82,75.44000000000003,27.93333333333333,1245.3333333333333,3.926666666666668,15.139999999999995,9.6,14.173333333333336,1.5666666666666669,1.2866666666666666,19.793333333333337,1.0666666666666669,0.8800000000000001,1.9466666666666663,0.06486666666666667,-0.42,-0.5599999999999999,-0.98,0.4133333333333334,ATL,16.2,16.311111111111117,2.5222222222222226,66.33333333333333,22.83333333333333,5.233333333333333,13.36,10.844444444444445,10.977777777777776,0.5517777777777778,16.87777777777778,75.45555555555556,30.555555555555557,1404.888888888889,5.255555555555556,16.3,10.855555555555556,12.58888888888889,1.6222222222222222,1.9444444444444442,17.433333333333334,1.0,2.1444444444444444,3.1111111111111116,0.10255555555555557,-1.2666666666666666,0.8111111111111112,-0.4555555555555555,0.7000000000000001
