,DATE,SEASON,HOME,AWAY,GAME_RESULT,Tm_x,AST_x,DRR_x,EWA_x,GP_x,MPG_x,ORR_x,PER_x_x,REBR_x,TO_x,TS%_x,USG_x,VA_x,MP_x,ORB%_x,DRB%_x,TRB%_x,AST%_x,STL%_x,BLK%_x,USG%_x,OWS_x,DWS_x,WS_x,WS/48_x,OBPM_x,DBPM_x,BPM_x,VORP_x,Tm_y,AST_y,DRR_y,EWA_y,GP_y,MPG_y,ORR_y,PER_x_y,REBR_y,TO_y,TS%_y,USG_y,VA_y,MP_y,ORB%_y,DRB%_y,TRB%_y,AST%_y,STL%_y,BLK%_y,USG%_y,OWS_y,DWS_y,WS_y,WS/48_y,OBPM_y,DBPM_y,BPM_y,VORP_y
0,20181001,2019,PHI,ORL,6,PHI,18.581818181818182,14.227272727272727,3.4,62.54545454545455,21.89090909090909,4.418181818181818,14.512727272727275,9.47272727272727,10.827272727272728,0.5604545454545454,18.263636363636362,102.00909090909092,1229.0,5.299999999999998,14.645454545454548,10.145454545454543,13.590909090909092,1.963636363636364,1.8818181818181818,17.39090909090909,1.445454545454545,2.018181818181818,3.4545454545454546,0.1182727272727273,-1.0363636363636362,1.1727272727272728,0.1545454545454544,1.1090909090909091,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
1,20181020,2019,PHI,ORL,1,PHI,18.581818181818182,14.227272727272727,3.4,62.54545454545455,21.89090909090909,4.418181818181818,14.512727272727275,9.47272727272727,10.827272727272728,0.5604545454545454,18.263636363636362,102.00909090909092,1229.0,5.299999999999998,14.645454545454548,10.145454545454543,13.590909090909092,1.963636363636364,1.8818181818181818,17.39090909090909,1.445454545454545,2.018181818181818,3.4545454545454546,0.1182727272727273,-1.0363636363636362,1.1727272727272728,0.1545454545454544,1.1090909090909091,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
2,20190305,2019,PHI,ORL,8,PHI,18.581818181818182,14.227272727272727,3.4,62.54545454545455,21.89090909090909,4.418181818181818,14.512727272727275,9.47272727272727,10.827272727272728,0.5604545454545454,18.263636363636362,102.00909090909092,1229.0,5.299999999999998,14.645454545454548,10.145454545454543,13.590909090909092,1.963636363636364,1.8818181818181818,17.39090909090909,1.445454545454545,2.018181818181818,3.4545454545454546,0.1182727272727273,-1.0363636363636362,1.1727272727272728,0.1545454545454544,1.1090909090909091,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
3,20190121,2019,ATL,ORL,-19,ATL,16.481818181818184,15.454545454545455,1.6909090909090911,59.54545454545455,19.881818181818183,4.736363636363637,12.960909090909093,10.10909090909091,10.981818181818182,0.5605454545454545,17.081818181818182,50.61818181818182,1140.6363636363635,4.736363636363637,15.609090909090913,10.172727272727274,13.08181818181818,1.3545454545454547,1.5545454545454545,17.60909090909091,0.9727272727272728,0.9272727272727272,1.8909090909090909,0.07681818181818183,-0.9727272727272728,-0.4454545454545455,-1.4272727272727277,0.2454545454545455,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
4,20190210,2019,ATL,ORL,-16,ATL,16.481818181818184,15.454545454545455,1.6909090909090911,59.54545454545455,19.881818181818183,4.736363636363637,12.960909090909093,10.10909090909091,10.981818181818182,0.5605454545454545,17.081818181818182,50.61818181818182,1140.6363636363635,4.736363636363637,15.609090909090913,10.172727272727274,13.08181818181818,1.3545454545454547,1.5545454545454545,17.60909090909091,0.9727272727272728,0.9272727272727272,1.8909090909090909,0.07681818181818183,-0.9727272727272728,-0.4454545454545455,-1.4272727272727277,0.2454545454545455,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
5,20181022,2019,BOS,ORL,-3,BOS,17.116666666666667,13.691666666666665,3.075,65.5,22.950000000000006,3.9916666666666663,13.929166666666665,8.908333333333337,11.233333333333334,0.5376666666666666,18.566666666666666,92.30833333333332,1487.0,4.983333333333333,15.725,10.416666666666668,14.958333333333336,1.6083333333333327,1.7333333333333334,19.075,1.5166666666666666,2.3583333333333334,3.9,0.11675000000000002,-0.875,1.1,0.21666666666666687,1.1,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
6,20190407,2019,BOS,ORL,-8,BOS,17.116666666666667,13.691666666666665,3.075,65.5,22.950000000000006,3.9916666666666663,13.929166666666665,8.908333333333337,11.233333333333334,0.5376666666666666,18.566666666666666,92.30833333333332,1487.0,4.983333333333333,15.725,10.416666666666668,14.958333333333336,1.6083333333333327,1.7333333333333334,19.075,1.5166666666666666,2.3583333333333334,3.9,0.11675000000000002,-0.875,1.1,0.21666666666666687,1.1,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
7,20190127,2019,HOU,ORL,5,HOU,13.218181818181815,16.154545454545453,5.045454545454546,63.27272727272727,26.763636363636362,4.49090909090909,15.78090909090909,10.372727272727273,10.163636363636364,0.58,18.236363636363638,151.26363636363638,1672.2727272727273,4.427272727272729,16.09090909090909,10.3,13.054545454545455,1.6363636363636365,1.7636363636363632,18.990909090909085,3.3818181818181814,2.2181818181818183,5.572727272727271,0.14509090909090908,0.8636363636363636,0.4636363636363637,1.336363636363636,1.7999999999999998,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
8,20181125,2019,LAL,ORL,-4,LAL,18.4,13.915384615384614,2.5538461538461537,62.30769230769231,24.1,3.6538461538461537,13.533846153846152,8.815384615384616,10.892307692307694,0.5403076923076923,19.1,76.74615384615385,1369.3076923076926,3.6538461538461537,13.73846153846154,8.723076923076922,16.107692307692307,1.4692307692307691,1.3076923076923077,19.66923076923077,1.0384615384615383,1.446153846153846,2.484615384615384,0.07723076923076924,-0.9461538461538462,-0.061538461538461625,-0.9923076923076924,0.5846153846153848,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
9,20181027,2019,MIL,ORL,22,MIL,17.973333333333336,12.333333333333332,3.393333333333333,60.33333333333334,22.63333333333333,3.686666666666667,13.312666666666667,8.02,10.42666666666667,0.5494666666666668,17.833333333333332,101.30666666666666,1259.2666666666667,4.5,15.07333333333333,9.8,12.94,1.6333333333333335,1.6599999999999997,17.98,1.6333333333333335,1.0666666666666669,2.7200000000000006,0.07759999999999999,-0.92,-0.5666666666666669,-1.4866666666666668,0.6333333333333334,ORL,16.692307692307693,14.753846153846151,2.1461538461538465,57.384615384615394,22.407692307692308,4.053846153846154,13.384615384615385,9.361538461538462,10.946153846153843,0.5415384615384615,18.407692307692308,64.12307692307694,1260.0,4.076923076923076,14.630769230769227,9.307692307692307,14.176923076923076,1.5846153846153848,1.8384615384615384,19.053846153846155,0.9230769230769232,1.0076923076923077,1.9230769230769231,0.069,-1.0461538461538462,-0.3538461538461538,-1.4076923076923078,0.26153846153846155
